Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:15:47:43,-56.0,96.0,-611.0,-5.49,-31.83,-33.92,0.0,0.0,0.0,177.0,Punch,Jakub
1,02.07.2015 16:15:47:56,4.0,-91.0,-494.0,-5.21,-31.65,-33.81,0.0,0.0,0.0,174.0,Punch,Jakub
2,02.07.2015 16:15:47:72,78.0,-287.0,-409.0,-4.85,-31.43,-33.66,0.0,0.0,0.0,170.0,Punch,Jakub
3,02.07.2015 16:15:47:88,100.0,-426.0,-336.0,-4.43,-31.2,-33.46,0.0,0.0,0.0,167.0,Punch,Jakub
4,02.07.2015 16:15:47:101,-28.0,-448.0,-204.0,-4.0,-30.99,-33.2,0.0,0.0,0.0,186.0,Punch,Jakub
5,02.07.2015 16:15:47:117,-346.0,-370.0,46.0,-3.56,-30.8,-32.91,0.0,0.0,0.0,194.0,Punch,Jakub
6,02.07.2015 16:15:47:133,-852.0,-236.0,582.0,-3.08,-30.6,-32.64,0.0,0.0,0.0,193.0,Punch,Jakub
7,02.07.2015 16:15:47:145,-985.0,-504.0,992.0,-2.36,-30.13,-32.53,0.0,0.0,0.0,179.0,Punch,Jakub
8,02.07.2015 16:15:47:162,-764.0,-1313.0,1270.0,-1.23,-29.29,-32.59,0.0,0.0,0.0,170.0,Punch,Jakub
9,02.07.2015 16:15:47:178,-566.0,-2048.0,1226.0,0.25,-28.29,-32.4,0.0,0.0,0.0,174.0,Punch,Jakub
10,02.07.2015 16:15:47:191,-558.0,-2327.0,755.0,1.81,-27.46,-31.61,0.0,0.0,0.0,185.0,Punch,Jakub
11,02.07.2015 16:15:47:207,-774.0,-1981.0,-26.0,3.24,-26.96,-30.2,0.0,0.0,0.0,189.0,Punch,Jakub
12,02.07.2015 16:15:47:223,-1248.0,-1034.0,-886.0,4.47,-26.8,-28.36,0.0,0.0,0.0,181.0,Punch,Jakub
13,02.07.2015 16:15:47:236,-2098.0,504.0,-1564.0,5.47,-26.94,-26.34,0.0,0.0,0.0,185.0,Punch,Jakub
14,02.07.2015 16:15:47:252,-3241.0,2305.0,-1968.0,6.24,-27.33,-24.37,0.0,0.0,0.0,184.0,Punch,Jakub
15,02.07.2015 16:15:47:268,-4897.0,4425.0,-2106.0,6.71,-28.01,-22.54,0.0,0.0,0.0,244.0,Punch,Jakub
16,02.07.2015 16:15:47:281,-6961.0,6796.0,-1886.0,6.68,-29.05,-20.87,0.0,0.0,0.0,247.0,Punch,Jakub
17,02.07.2015 16:15:47:297,-8783.0,8434.0,-1440.0,5.94,-30.32,-19.52,0.0,0.0,0.0,246.0,Punch,Jakub
18,02.07.2015 16:15:47:314,-9768.0,9492.0,-666.0,4.55,-31.64,-18.11,0.0,0.0,0.0,252.0,Punch,Jakub
19,02.07.2015 16:15:47:326,-10136.0,9275.0,854.0,2.59,-32.73,-16.35,0.0,0.0,0.0,274.0,Punch,Jakub
20,02.07.2015 16:15:47:342,-10304.0,8997.0,2188.0,0.62,-33.48,-13.91,0.0,0.0,0.0,292.0,Punch,Jakub
21,02.07.2015 16:15:47:359,-10350.0,8983.0,3281.0,-1.47,-34.41,-11.28,0.0,0.0,0.0,311.0,Punch,Jakub
22,02.07.2015 16:15:47:371,-11005.0,9351.0,3409.0,-3.18,-34.71,-7.93,0.0,0.0,0.0,324.0,Punch,Jakub
23,02.07.2015 16:15:47:387,-11396.0,9323.0,3883.0,-5.55,-35.23,-5.24,0.0,0.0,0.0,311.0,Punch,Jakub
24,02.07.2015 16:15:47:403,-11798.0,9005.0,4125.0,-7.49,-35.16,-3.49,0.0,0.0,0.0,295.0,Punch,Jakub
25,02.07.2015 16:15:47:420,-11984.0,7287.0,4118.0,-8.55,-34.34,-3.31,0.0,0.0,0.0,275.0,Punch,Jakub
26,02.07.2015 16:15:47:432,-9743.0,4978.0,2496.0,-7.83,-32.54,-4.47,0.0,0.0,0.0,158.0,Punch,Jakub
27,02.07.2015 16:15:47:449,-4362.0,2974.0,-686.0,-4.85,-29.31,-6.18,0.0,0.0,0.0,80.0,Punch,Jakub
28,02.07.2015 16:15:47:461,2695.0,1120.0,-4644.0,-0.14,-24.46,-7.24,0.0,0.0,0.0,82.0,Punch,Jakub
29,02.07.2015 16:15:47:477,6857.0,-1469.0,-8363.0,5.22,-19.59,-8.02,0.0,0.0,0.0,124.0,Punch,Jakub
30,02.07.2015 16:15:47:494,9456.0,-3890.0,-10169.0,10.58,-15.52,-9.82,0.0,0.0,0.0,125.0,Punch,Jakub
31,02.07.2015 16:15:47:506,10360.0,-9834.0,-7344.0,15.49,-11.66,-15.02,0.0,0.0,0.0,145.0,Punch,Jakub
32,02.07.2015 16:15:47:522,9575.0,-14315.0,-6132.0,19.45,-7.8,-19.24,0.0,0.0,0.0,114.0,Punch,Jakub
33,02.07.2015 16:15:47:539,9262.0,-17020.0,-6249.0,19.54,-6.01,-21.37,0.0,0.0,0.0,151.0,Punch,Jakub
34,02.07.2015 16:15:47:551,11251.0,-15379.0,-7249.0,15.71,-6.68,-20.65,0.0,0.0,0.0,161.0,Punch,Jakub
35,02.07.2015 16:15:47:567,13909.0,-9944.0,-8431.0,10.88,-7.76,-18.47,0.0,0.0,0.0,135.0,Punch,Jakub
36,02.07.2015 16:15:47:584,15457.0,-4228.0,-9696.0,6.99,-8.28,-16.75,0.0,0.0,0.0,116.0,Punch,Jakub
37,02.07.2015 16:15:47:596,15031.0,-1469.0,-9286.0,4.0,-8.39,-15.11,0.0,0.0,0.0,130.0,Punch,Jakub
38,02.07.2015 16:15:47:612,14686.0,1303.0,-9476.0,1.37,-8.44,-13.38,0.0,0.0,0.0,132.0,Punch,Jakub
39,02.07.2015 16:15:47:629,12873.0,2393.0,-8508.0,-1.1,-8.68,-12.61,0.0,0.0,0.0,141.0,Punch,Jakub
40,02.07.2015 16:15:47:641,10686.0,3488.0,-7677.0,-2.94,-9.16,-12.16,0.0,0.0,0.0,156.0,Punch,Jakub
41,02.07.2015 16:15:47:658,7563.0,3172.0,-6004.0,-4.26,-9.79,-12.01,0.0,0.0,0.0,164.0,Punch,Jakub
42,02.07.2015 16:15:47:670,4761.0,3657.0,-4821.0,-4.93,-10.42,-11.63,0.0,0.0,0.0,173.0,Punch,Jakub
43,02.07.2015 16:15:47:686,2230.0,3141.0,-3447.0,-5.17,-11.07,-11.89,0.0,0.0,0.0,142.0,Punch,Jakub
44,02.07.2015 16:15:47:703,627.0,3918.0,-3005.0,-4.8,-11.56,-11.51,0.0,0.0,0.0,165.0,Punch,Jakub
45,02.07.2015 16:15:47:715,-1162.0,2558.0,-1570.0,-3.83,-13.1,-11.26,0.0,0.0,0.0,178.0,Punch,Jakub
46,02.07.2015 16:15:47:731,-2220.0,2490.0,-1177.0,-2.86,-14.58,-11.17,0.0,0.0,0.0,178.0,Punch,Jakub
47,02.07.2015 16:15:47:748,-3081.0,1857.0,-592.0,-1.41,-16.55,-11.53,0.0,0.0,0.0,187.0,Punch,Jakub
48,02.07.2015 16:15:47:760,-4305.0,1728.0,-1.0,-0.05,-18.67,-12.19,0.0,0.0,0.0,200.0,Punch,Jakub
49,02.07.2015 16:15:47:776,-5863.0,2039.0,893.0,1.35,-20.82,-12.98,0.0,0.0,0.0,207.0,Punch,Jakub
50,02.07.2015 16:15:47:793,-7176.0,2785.0,1767.0,2.7,-22.81,-13.93,0.0,0.0,0.0,196.0,Punch,Jakub
51,02.07.2015 16:15:47:809,-7374.0,3154.0,2092.0,4.01,-24.32,-15.09,0.0,0.0,0.0,234.0,Punch,Jakub
52,02.07.2015 16:15:47:821,-7085.0,3556.0,2162.0,5.27,-25.64,-16.17,0.0,0.0,0.0,234.0,Punch,Jakub
53,02.07.2015 16:15:47:838,-6432.0,4011.0,1768.0,6.41,-26.91,-17.06,0.0,0.0,0.0,204.0,Punch,Jakub
54,02.07.2015 16:15:47:850,-5719.0,4272.0,1410.0,7.26,-28.31,-17.94,0.0,0.0,0.0,204.0,Punch,Jakub
55,02.07.2015 16:15:47:866,-5090.0,4305.0,1288.0,7.75,-29.8,-18.77,0.0,0.0,0.0,180.0,Punch,Jakub
56,02.07.2015 16:15:47:883,-4401.0,4056.0,1140.0,7.92,-31.21,-19.53,0.0,0.0,0.0,186.0,Punch,Jakub
57,02.07.2015 16:15:47:895,-3837.0,3668.0,1085.0,7.86,-32.49,-20.26,0.0,0.0,0.0,195.0,Punch,Jakub
58,02.07.2015 16:15:47:911,-3368.0,3150.0,1220.0,7.62,-33.6,-20.95,0.0,0.0,0.0,195.0,Punch,Jakub
59,02.07.2015 16:15:47:928,-2807.0,2748.0,1031.0,7.36,-34.43,-21.54,0.0,0.0,0.0,187.0,Punch,Jakub
60,02.07.2015 16:15:47:940,-2111.0,2029.0,862.0,7.16,-35.05,-22.17,0.0,0.0,0.0,177.0,Punch,Jakub
61,02.07.2015 16:15:47:957,-1513.0,1686.0,448.0,7.15,-35.62,-22.78,0.0,0.0,0.0,197.0,Punch,Jakub
62,02.07.2015 16:15:47:973,-920.0,1097.0,350.0,6.62,-36.24,-23.42,0.0,0.0,0.0,196.0,Punch,Jakub
63,02.07.2015 16:15:47:985,-612.0,1087.0,12.0,6.39,-36.8,-23.66,0.0,0.0,0.0,201.0,Punch,Jakub
64,02.07.2015 16:15:48:2,-298.0,266.0,-13.0,6.18,-37.35,-23.88,0.0,0.0,0.0,202.0,Punch,Jakub
