Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:03:07:728,40.0,5.0,-582.0,77.27,-60.43,-21.88,0.0,0.0,0.0,37.0,Punch,Guido
1,02.07.2015 17:03:07:744,56.0,-13.0,-607.0,77.29,-60.41,-21.87,0.0,0.0,0.0,38.0,Punch,Guido
2,02.07.2015 17:03:07:757,88.0,6.0,-658.0,77.34,-60.38,-21.87,0.0,0.0,0.0,35.0,Punch,Guido
3,02.07.2015 17:03:07:773,115.0,67.0,-761.0,77.39,-60.34,-21.88,0.0,0.0,0.0,36.0,Punch,Guido
4,02.07.2015 17:03:07:789,186.0,157.0,-769.0,77.46,-60.31,-21.9,0.0,0.0,0.0,37.0,Punch,Guido
5,02.07.2015 17:03:07:802,201.0,170.0,-833.0,77.47,-60.27,-21.92,0.0,0.0,0.0,36.0,Punch,Guido
6,02.07.2015 17:03:07:818,229.0,156.0,-829.0,77.57,-60.21,-21.98,0.0,0.0,0.0,35.0,Punch,Guido
7,02.07.2015 17:03:07:834,292.0,172.0,-821.0,77.67,-60.12,-22.04,0.0,0.0,0.0,37.0,Punch,Guido
8,02.07.2015 17:03:07:847,344.0,212.0,-862.0,77.79,-60.03,-22.1,0.0,0.0,0.0,37.0,Punch,Guido
9,02.07.2015 17:03:07:863,364.0,220.0,-882.0,78.0,-59.94,-22.18,0.0,0.0,0.0,38.0,Punch,Guido
10,02.07.2015 17:03:07:879,379.0,234.0,-942.0,78.24,-59.85,-22.26,0.0,0.0,0.0,39.0,Punch,Guido
11,02.07.2015 17:03:07:892,389.0,278.0,-988.0,78.52,-59.78,-22.33,0.0,0.0,0.0,39.0,Punch,Guido
12,02.07.2015 17:03:07:908,395.0,342.0,-1099.0,78.85,-59.7,-22.42,0.0,0.0,0.0,41.0,Punch,Guido
13,02.07.2015 17:03:07:925,422.0,414.0,-1254.0,79.28,-59.66,-22.51,0.0,0.0,0.0,37.0,Punch,Guido
14,02.07.2015 17:03:07:937,425.0,503.0,-1367.0,79.79,-59.64,-22.6,0.0,0.0,0.0,37.0,Punch,Guido
15,02.07.2015 17:03:07:953,401.0,575.0,-1509.0,80.33,-59.65,-22.68,0.0,0.0,0.0,39.0,Punch,Guido
16,02.07.2015 17:03:07:970,379.0,725.0,-1679.0,80.98,-59.69,-22.76,0.0,0.0,0.0,35.0,Punch,Guido
17,02.07.2015 17:03:07:982,394.0,963.0,-1852.0,81.75,-59.78,-22.86,0.0,0.0,0.0,36.0,Punch,Guido
18,02.07.2015 17:03:07:998,356.0,1120.0,-1930.0,82.67,-59.92,-23.02,0.0,0.0,0.0,33.0,Punch,Guido
19,02.07.2015 17:03:08:15,183.0,1070.0,-1877.0,83.74,-60.06,-23.24,0.0,0.0,0.0,34.0,Punch,Guido
20,02.07.2015 17:03:08:27,38.0,960.0,-1673.0,84.97,-60.13,-23.53,0.0,0.0,0.0,34.0,Punch,Guido
21,02.07.2015 17:03:08:43,52.0,977.0,-1493.0,86.26,-60.12,-23.84,0.0,0.0,0.0,34.0,Punch,Guido
