Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:39:03:66,-197.0,-1200.0,-739.0,-40.35,-15.34,-54.59,0.0,0.0,0.0,15.0,Upper Cut,Christoph
1,02.07.2015 16:39:03:83,-292.0,-1410.0,-769.0,-40.4,-15.39,-54.6,0.0,0.0,0.0,12.0,Upper Cut,Christoph
2,02.07.2015 16:39:03:99,-561.0,-1555.0,-985.0,-40.45,-15.39,-54.52,0.0,0.0,0.0,0.0,Upper Cut,Christoph
3,02.07.2015 16:39:03:111,-887.0,-1530.0,-1290.0,-40.5,-15.34,-54.4,0.0,0.0,0.0,0.0,Upper Cut,Christoph
4,02.07.2015 16:39:03:128,-1258.0,-1357.0,-1736.0,-40.57,-15.25,-54.29,0.0,0.0,0.0,0.0,Upper Cut,Christoph
5,02.07.2015 16:39:03:144,-1421.0,-793.0,-2172.0,-40.62,-15.12,-54.31,0.0,0.0,0.0,0.0,Upper Cut,Christoph
6,02.07.2015 16:39:03:156,-1364.0,201.0,-2177.0,-40.5,-14.89,-54.56,0.0,0.0,0.0,0.0,Upper Cut,Christoph
7,02.07.2015 16:39:03:172,-1085.0,1718.0,-1555.0,-40.13,-14.44,-55.09,0.0,0.0,0.0,0.0,Upper Cut,Christoph
8,02.07.2015 16:39:03:189,-410.0,4042.0,-26.0,-39.51,-13.63,-55.83,0.0,0.0,0.0,0.0,Upper Cut,Christoph
9,02.07.2015 16:39:03:201,614.0,6872.0,1605.0,-38.51,-12.36,-56.69,0.0,0.0,0.0,0.0,Upper Cut,Christoph
10,02.07.2015 16:39:03:218,2377.0,9893.0,3182.0,-36.79,-10.48,-57.82,0.0,0.0,0.0,0.0,Upper Cut,Christoph
11,02.07.2015 16:39:03:234,4625.0,12244.0,4457.0,-34.07,-8.1,-59.22,0.0,0.0,0.0,0.0,Upper Cut,Christoph
12,02.07.2015 16:39:03:246,6661.0,12937.0,5323.0,-30.43,-5.63,-60.59,0.0,0.0,0.0,0.0,Upper Cut,Christoph
13,02.07.2015 16:39:03:263,8384.0,12595.0,5548.0,-26.07,-3.11,-61.71,0.0,0.0,0.0,1.0,Upper Cut,Christoph
14,02.07.2015 16:39:03:279,9280.0,11081.0,5179.0,-21.15,-0.39,-62.45,0.0,0.0,0.0,2.0,Upper Cut,Christoph
15,02.07.2015 16:39:03:291,9859.0,8664.0,4574.0,-15.8,2.49,-62.85,0.0,0.0,0.0,1.0,Upper Cut,Christoph
16,02.07.2015 16:39:03:308,10149.0,5490.0,3287.0,-10.13,5.56,-62.75,0.0,0.0,0.0,1.0,Upper Cut,Christoph
17,02.07.2015 16:39:03:320,9731.0,1845.0,1299.0,-4.22,8.72,-62.31,0.0,0.0,0.0,2.0,Upper Cut,Christoph
18,02.07.2015 16:39:03:337,8143.0,-1523.0,-1398.0,1.81,11.93,-61.67,0.0,0.0,0.0,15.0,Upper Cut,Christoph
19,02.07.2015 16:39:03:353,5669.0,-4102.0,-5858.0,8.0,15.38,-60.81,0.0,0.0,0.0,19.0,Upper Cut,Christoph
20,02.07.2015 16:39:03:369,3813.0,-6729.0,-10365.0,14.59,19.32,-60.09,0.0,0.0,0.0,19.0,Upper Cut,Christoph
21,02.07.2015 16:39:03:382,3810.0,-9071.0,-13904.0,21.39,23.73,-58.91,0.0,0.0,0.0,17.0,Upper Cut,Christoph
22,02.07.2015 16:39:03:398,3835.0,-11133.0,-15383.0,28.01,28.15,-56.77,0.0,0.0,0.0,2.0,Upper Cut,Christoph
23,02.07.2015 16:39:03:414,599.0,-12319.0,-17736.0,33.53,31.76,-54.52,0.0,0.0,0.0,16.0,Upper Cut,Christoph
24,02.07.2015 16:39:03:427,-2684.0,-12349.0,-21716.0,38.45,35.54,-52.17,0.0,0.0,0.0,3.0,Upper Cut,Christoph
25,02.07.2015 16:39:03:443,-5822.0,-12903.0,-22978.0,41.92,39.74,-49.63,0.0,0.0,0.0,3.0,Upper Cut,Christoph
26,02.07.2015 16:39:03:459,-9388.0,-13325.0,-18983.0,43.25,43.61,-46.38,0.0,0.0,0.0,12.0,Upper Cut,Christoph
27,02.07.2015 16:39:03:472,-12622.0,-11819.0,-10989.0,42.91,46.22,-43.02,0.0,0.0,0.0,2.0,Upper Cut,Christoph
28,02.07.2015 16:39:03:488,-16595.0,-9075.0,-9649.0,44.42,48.94,-39.85,0.0,0.0,0.0,10.0,Upper Cut,Christoph
29,02.07.2015 16:39:03:504,-19702.0,-7266.0,-10539.0,46.51,51.61,-36.81,0.0,0.0,0.0,17.0,Upper Cut,Christoph
30,02.07.2015 16:39:03:517,-20446.0,-8085.0,-11577.0,48.18,53.55,-33.7,0.0,0.0,0.0,14.0,Upper Cut,Christoph
31,02.07.2015 16:39:03:533,-20879.0,-9751.0,-10592.0,47.9,52.49,-31.64,0.0,0.0,0.0,34.0,Upper Cut,Christoph
32,02.07.2015 16:39:03:549,-18887.0,-11562.0,-6926.0,45.42,47.45,-31.51,0.0,0.0,0.0,31.0,Upper Cut,Christoph
33,02.07.2015 16:39:03:562,-15024.0,-12464.0,-3001.0,41.14,39.85,-31.78,0.0,0.0,0.0,30.0,Upper Cut,Christoph
34,02.07.2015 16:39:03:578,-12502.0,-10500.0,1720.0,35.18,30.13,-29.75,0.0,0.0,0.0,43.0,Upper Cut,Christoph
35,02.07.2015 16:39:03:591,-10750.0,-5273.0,6433.0,28.72,18.89,-23.26,0.0,0.0,0.0,47.0,Upper Cut,Christoph
36,02.07.2015 16:39:03:607,-7845.0,3624.0,9526.0,24.07,6.65,-12.78,0.0,0.0,0.0,49.0,Upper Cut,Christoph
37,02.07.2015 16:39:03:623,-896.0,12760.0,8231.0,23.22,-5.44,-1.71,0.0,0.0,0.0,51.0,Upper Cut,Christoph
38,02.07.2015 16:39:03:636,4245.0,19037.0,3773.0,25.93,-16.22,6.18,0.0,0.0,0.0,62.0,Upper Cut,Christoph
39,02.07.2015 16:39:03:652,6834.0,22466.0,-598.0,30.77,-25.59,8.7,0.0,0.0,0.0,66.0,Upper Cut,Christoph
40,02.07.2015 16:39:03:668,8308.0,23885.0,-3935.0,36.42,-34.18,7.2,0.0,0.0,0.0,71.0,Upper Cut,Christoph
41,02.07.2015 16:39:03:681,9298.0,23875.0,-7316.0,43.18,-43.08,5.37,0.0,0.0,0.0,72.0,Upper Cut,Christoph
42,02.07.2015 16:39:03:697,9955.0,22906.0,-11124.0,51.03,-52.65,4.18,0.0,0.0,0.0,71.0,Upper Cut,Christoph
43,02.07.2015 16:39:03:713,8852.0,23043.0,-14859.0,58.3,-61.06,4.35,0.0,0.0,0.0,79.0,Upper Cut,Christoph
44,02.07.2015 16:39:03:726,7047.0,23799.0,-17533.0,63.13,-66.66,4.72,0.0,0.0,0.0,90.0,Upper Cut,Christoph
45,02.07.2015 16:39:03:742,5889.0,22051.0,-19325.0,65.04,-69.32,4.58,0.0,0.0,0.0,88.0,Upper Cut,Christoph
46,02.07.2015 16:39:03:758,4348.0,16922.0,-21117.0,67.06,-71.63,3.75,0.0,0.0,0.0,91.0,Upper Cut,Christoph
47,02.07.2015 16:39:03:771,4328.0,11905.0,-22244.0,71.08,-75.02,1.7,0.0,0.0,0.0,88.0,Upper Cut,Christoph
48,02.07.2015 16:39:03:787,4302.0,10423.0,-22466.0,75.23,-76.8,-1.34,0.0,0.0,0.0,93.0,Upper Cut,Christoph
49,02.07.2015 16:39:03:803,4711.0,8592.0,-22181.0,77.62,-76.01,-4.96,0.0,0.0,0.0,88.0,Upper Cut,Christoph
50,02.07.2015 16:39:03:816,5876.0,6340.0,-20903.0,78.39,-74.14,-7.81,0.0,0.0,0.0,88.0,Upper Cut,Christoph
51,02.07.2015 16:39:03:832,6253.0,4498.0,-18292.0,78.16,-72.0,-9.89,0.0,0.0,0.0,92.0,Upper Cut,Christoph
52,02.07.2015 16:39:03:848,6082.0,3745.0,-15473.0,77.5,-69.75,-12.02,0.0,0.0,0.0,94.0,Upper Cut,Christoph
53,02.07.2015 16:39:03:861,5081.0,4656.0,-13318.0,77.58,-67.75,-13.76,0.0,0.0,0.0,88.0,Upper Cut,Christoph
54,02.07.2015 16:39:03:877,4365.0,6747.0,-12036.0,78.59,-65.41,-16.31,0.0,0.0,0.0,80.0,Upper Cut,Christoph
55,02.07.2015 16:39:03:894,4408.0,8137.0,-10679.0,78.76,-62.16,-19.61,0.0,0.0,0.0,72.0,Upper Cut,Christoph
56,02.07.2015 16:39:03:906,5185.0,7424.0,-9583.0,77.91,-59.04,-22.45,0.0,0.0,0.0,70.0,Upper Cut,Christoph
57,02.07.2015 16:39:03:922,5428.0,6913.0,-8624.0,76.43,-56.03,-24.87,0.0,0.0,0.0,44.0,Upper Cut,Christoph
58,02.07.2015 16:39:03:939,4472.0,7800.0,-7146.0,74.55,-52.9,-27.28,0.0,0.0,0.0,61.0,Upper Cut,Christoph
59,02.07.2015 16:39:03:951,3176.0,8442.0,-4811.0,71.87,-49.31,-30.43,0.0,0.0,0.0,47.0,Upper Cut,Christoph
60,02.07.2015 16:39:03:967,2788.0,7994.0,-2693.0,68.67,-45.56,-34.31,0.0,0.0,0.0,52.0,Upper Cut,Christoph
61,02.07.2015 16:39:03:980,3665.0,6644.0,-1230.0,64.19,-41.62,-38.72,0.0,0.0,0.0,55.0,Upper Cut,Christoph
62,02.07.2015 16:39:03:996,4771.0,5440.0,107.0,58.14,-37.52,-43.26,0.0,0.0,0.0,51.0,Upper Cut,Christoph
63,02.07.2015 16:39:04:12,5415.0,4244.0,1853.0,49.49,-33.09,-48.29,0.0,0.0,0.0,29.0,Upper Cut,Christoph
64,02.07.2015 16:39:04:25,5723.0,1963.0,3257.0,38.51,-28.65,-53.75,0.0,0.0,0.0,27.0,Upper Cut,Christoph
65,02.07.2015 16:39:04:41,4889.0,-1456.0,4434.0,26.92,-24.24,-59.49,0.0,0.0,0.0,26.0,Upper Cut,Christoph
