Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:56:14:315,3.0,-412.0,-653.0,-12.71,-19.97,-34.39,0.0,0.0,0.0,72.0,Punch,Nils
1,02.07.2015 16:56:14:331,116.0,-392.0,-692.0,-12.64,-19.95,-34.31,0.0,0.0,0.0,54.0,Punch,Nils
2,02.07.2015 16:56:14:348,307.0,-416.0,-670.0,-12.58,-19.92,-34.2,0.0,0.0,0.0,67.0,Punch,Nils
3,02.07.2015 16:56:14:360,449.0,-384.0,-633.0,-12.48,-19.89,-34.05,0.0,0.0,0.0,41.0,Punch,Nils
4,02.07.2015 16:56:14:376,450.0,-271.0,-511.0,-12.32,-19.86,-33.88,0.0,0.0,0.0,59.0,Punch,Nils
5,02.07.2015 16:56:14:393,505.0,-83.0,-583.0,-12.15,-19.8,-33.7,0.0,0.0,0.0,81.0,Punch,Nils
6,02.07.2015 16:56:14:405,614.0,66.0,-629.0,-11.98,-19.73,-33.58,0.0,0.0,0.0,133.0,Punch,Nils
7,02.07.2015 16:56:14:421,693.0,153.0,-642.0,-11.82,-19.67,-33.54,0.0,0.0,0.0,124.0,Punch,Nils
8,02.07.2015 16:56:14:438,709.0,163.0,-561.0,-11.62,-19.63,-33.56,0.0,0.0,0.0,146.0,Punch,Nils
9,02.07.2015 16:56:14:450,705.0,110.0,-509.0,-11.4,-19.56,-33.63,0.0,0.0,0.0,195.0,Punch,Nils
10,02.07.2015 16:56:14:466,782.0,-49.0,-590.0,-11.12,-19.45,-33.74,0.0,0.0,0.0,218.0,Punch,Nils
11,02.07.2015 16:56:14:483,725.0,-218.0,-621.0,-10.79,-19.38,-33.87,0.0,0.0,0.0,188.0,Punch,Nils
12,02.07.2015 16:56:14:495,477.0,-346.0,-546.0,-10.44,-19.32,-34.01,0.0,0.0,0.0,217.0,Punch,Nils
13,02.07.2015 16:56:14:511,202.0,-489.0,-615.0,-10.12,-19.26,-34.13,0.0,0.0,0.0,315.0,Punch,Nils
14,02.07.2015 16:56:14:528,-149.0,-562.0,-638.0,-9.78,-19.17,-34.28,0.0,0.0,0.0,314.0,Punch,Nils
15,02.07.2015 16:56:14:540,-567.0,-564.0,-689.0,-9.43,-19.05,-34.47,0.0,0.0,0.0,332.0,Punch,Nils
16,02.07.2015 16:56:14:556,-927.0,-519.0,-838.0,-9.1,-18.89,-34.74,0.0,0.0,0.0,303.0,Punch,Nils
17,02.07.2015 16:56:14:573,-1232.0,-484.0,-1015.0,-8.93,-18.79,-35.04,0.0,0.0,0.0,283.0,Punch,Nils
18,02.07.2015 16:56:14:585,-1695.0,-534.0,-937.0,-8.96,-18.85,-35.37,0.0,0.0,0.0,220.0,Punch,Nils
19,02.07.2015 16:56:14:601,-2259.0,-588.0,-551.0,-9.17,-19.04,-35.63,0.0,0.0,0.0,209.0,Punch,Nils
20,02.07.2015 16:56:14:618,-2624.0,-656.0,-77.0,-9.45,-19.25,-35.7,0.0,0.0,0.0,223.0,Punch,Nils
21,02.07.2015 16:56:14:630,-2912.0,-475.0,263.0,-9.75,-19.57,-35.38,0.0,0.0,0.0,194.0,Punch,Nils
22,02.07.2015 16:56:14:647,-3157.0,18.0,208.0,-10.1,-20.12,-34.54,0.0,0.0,0.0,185.0,Punch,Nils
