Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:00:29:285,-515.0,267.0,615.0,103.8,-38.52,-29.05,0.0,0.0,0.0,25.0,Punch,Linh
1,02.07.2015 17:00:29:298,-494.0,241.0,644.0,104.02,-38.47,-29.46,0.0,0.0,0.0,26.0,Punch,Linh
2,02.07.2015 17:00:29:314,-568.0,346.0,706.0,104.25,-38.37,-29.95,0.0,0.0,0.0,26.0,Punch,Linh
3,02.07.2015 17:00:29:330,-753.0,533.0,830.0,104.54,-38.15,-30.62,0.0,0.0,0.0,25.0,Punch,Linh
4,02.07.2015 17:00:29:343,-915.0,540.0,1036.0,104.88,-37.83,-31.5,0.0,0.0,0.0,26.0,Punch,Linh
5,02.07.2015 17:00:29:359,-832.0,321.0,1195.0,105.29,-37.54,-32.58,0.0,0.0,0.0,25.0,Punch,Linh
6,02.07.2015 17:00:29:375,-528.0,207.0,1195.0,105.75,-37.35,-33.71,0.0,0.0,0.0,25.0,Punch,Linh
7,02.07.2015 17:00:29:388,-178.0,295.0,1110.0,106.24,-37.17,-34.83,0.0,0.0,0.0,25.0,Punch,Linh
8,02.07.2015 17:00:29:404,123.0,357.0,1040.0,106.7,-36.94,-35.91,0.0,0.0,0.0,25.0,Punch,Linh
9,02.07.2015 17:00:29:420,356.0,294.0,1070.0,107.17,-36.71,-37.0,0.0,0.0,0.0,20.0,Punch,Linh
10,02.07.2015 17:00:29:433,639.0,158.0,1101.0,107.62,-36.54,-38.01,0.0,0.0,0.0,20.0,Punch,Linh
11,02.07.2015 17:00:29:449,884.0,73.0,1115.0,108.05,-36.47,-38.91,0.0,0.0,0.0,17.0,Punch,Linh
12,02.07.2015 17:00:29:466,1181.0,-65.0,1101.0,108.46,-36.44,-39.68,0.0,0.0,0.0,21.0,Punch,Linh
13,02.07.2015 17:00:29:478,1499.0,-179.0,1098.0,108.8,-36.51,-40.26,0.0,0.0,0.0,20.0,Punch,Linh
14,02.07.2015 17:00:29:494,1614.0,-247.0,1248.0,109.07,-36.54,-40.73,0.0,0.0,0.0,16.0,Punch,Linh
15,02.07.2015 17:00:29:511,1355.0,-391.0,1748.0,109.5,-36.37,-41.36,0.0,0.0,0.0,23.0,Punch,Linh
16,02.07.2015 17:00:29:523,812.0,-847.0,2745.0,110.33,-36.04,-42.43,0.0,0.0,0.0,28.0,Punch,Linh
17,02.07.2015 17:00:29:539,406.0,-1185.0,4169.0,111.78,-35.67,-44.08,0.0,0.0,0.0,20.0,Punch,Linh
18,02.07.2015 17:00:29:556,576.0,-1400.0,5653.0,114.03,-35.26,-46.37,0.0,0.0,0.0,25.0,Punch,Linh
19,02.07.2015 17:00:29:568,1454.0,-1545.0,6988.0,117.32,-34.86,-49.09,0.0,0.0,0.0,31.0,Punch,Linh
20,02.07.2015 17:00:29:584,2918.0,-1619.0,7981.0,122.21,-34.38,-52.04,0.0,0.0,0.0,42.0,Punch,Linh
