Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:19:20:701,-622.0,-145.0,-271.0,-56.71,-58.92,-30.48,0.0,0.0,0.0,57.0,Punch,Eike
1,02.07.2015 16:19:20:713,-709.0,-167.0,-167.0,-56.61,-58.87,-30.51,0.0,0.0,0.0,57.0,Punch,Eike
2,02.07.2015 16:19:20:730,-724.0,-185.0,-158.0,-56.45,-58.77,-30.58,0.0,0.0,0.0,58.0,Punch,Eike
3,02.07.2015 16:19:20:746,-737.0,-196.0,-204.0,-56.26,-58.65,-30.69,0.0,0.0,0.0,58.0,Punch,Eike
4,02.07.2015 16:19:20:759,-857.0,-104.0,-183.0,-56.1,-58.54,-30.79,0.0,0.0,0.0,60.0,Punch,Eike
5,02.07.2015 16:19:20:775,-1116.0,72.0,-157.0,-55.98,-58.43,-30.9,0.0,0.0,0.0,59.0,Punch,Eike
6,02.07.2015 16:19:20:791,-1573.0,92.0,-153.0,-55.89,-58.34,-31.01,0.0,0.0,0.0,60.0,Punch,Eike
7,02.07.2015 16:19:20:803,-2202.0,-189.0,150.0,-55.8,-58.27,-31.09,0.0,0.0,0.0,52.0,Punch,Eike
8,02.07.2015 16:19:20:820,-3386.0,-622.0,1096.0,-55.74,-58.2,-31.16,0.0,0.0,0.0,49.0,Punch,Eike
9,02.07.2015 16:19:20:836,-4544.0,-449.0,2903.0,-55.94,-58.29,-31.12,0.0,0.0,0.0,48.0,Punch,Eike
10,02.07.2015 16:19:20:849,-4970.0,-155.0,4713.0,-56.54,-58.44,-31.17,0.0,0.0,0.0,52.0,Punch,Eike
11,02.07.2015 16:19:20:865,-4896.0,-541.0,5938.0,-57.6,-58.67,-31.19,0.0,0.0,0.0,54.0,Punch,Eike
12,02.07.2015 16:19:20:881,-5143.0,-1919.0,6284.0,-58.94,-58.95,-31.05,0.0,0.0,0.0,54.0,Punch,Eike
13,02.07.2015 16:19:20:894,-6412.0,-4040.0,5578.0,-60.7,-59.59,-30.22,0.0,0.0,0.0,65.0,Punch,Eike
14,02.07.2015 16:19:20:910,-6693.0,-6566.0,5128.0,-62.31,-60.2,-28.93,0.0,0.0,0.0,66.0,Punch,Eike
15,02.07.2015 16:19:20:926,-7852.0,-9427.0,4007.0,-63.22,-60.35,-27.37,0.0,0.0,0.0,61.0,Punch,Eike
16,02.07.2015 16:19:20:939,-9214.0,-12431.0,2576.0,-63.12,-59.84,-25.52,0.0,0.0,0.0,54.0,Punch,Eike
17,02.07.2015 16:19:20:955,-12420.0,-13929.0,205.0,-61.66,-58.32,-23.24,0.0,0.0,0.0,28.0,Punch,Eike
18,02.07.2015 16:19:20:971,-16447.0,-13325.0,-2595.0,-58.58,-55.73,-20.25,0.0,0.0,0.0,34.0,Punch,Eike
19,02.07.2015 16:19:20:984,-20995.0,-9758.0,-5685.0,-53.14,-51.57,-16.78,0.0,0.0,0.0,32.0,Punch,Eike
20,02.07.2015 16:19:21:0,-20882.0,-3803.0,-10563.0,-45.04,-43.66,-13.38,0.0,0.0,0.0,50.0,Punch,Eike
21,02.07.2015 16:19:21:16,-13458.0,4845.0,-19575.0,-34.85,-31.41,-9.58,0.0,0.0,0.0,66.0,Punch,Eike
22,02.07.2015 16:19:21:29,-4138.0,12677.0,-19651.0,-25.51,-17.1,-5.58,0.0,0.0,0.0,87.0,Punch,Eike
23,02.07.2015 16:19:21:45,3470.0,16730.0,-13391.0,-18.72,-3.45,-4.22,0.0,0.0,0.0,96.0,Punch,Eike
24,02.07.2015 16:19:21:58,8243.0,14988.0,-5866.0,-13.11,3.88,-6.82,0.0,0.0,0.0,85.0,Punch,Eike
25,02.07.2015 16:19:21:74,12167.0,6839.0,-8255.0,-12.41,2.06,-15.92,0.0,0.0,0.0,77.0,Punch,Eike
26,02.07.2015 16:19:21:90,7821.0,-2106.0,-10119.0,-17.77,-7.02,-22.52,0.0,0.0,0.0,82.0,Punch,Eike
27,02.07.2015 16:19:21:103,1522.0,-6744.0,-3267.0,-20.72,-12.71,-22.46,0.0,0.0,0.0,84.0,Punch,Eike
28,02.07.2015 16:19:21:119,444.0,-6742.0,-8967.0,-18.88,-11.94,-18.91,0.0,0.0,0.0,86.0,Punch,Eike
29,02.07.2015 16:19:21:135,-12.0,989.0,-12234.0,-16.34,-9.75,-12.86,0.0,0.0,0.0,91.0,Punch,Eike
30,02.07.2015 16:19:21:148,2288.0,7778.0,-10788.0,-15.3,-7.32,-9.23,0.0,0.0,0.0,87.0,Punch,Eike
