Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,16.07.2015 16:11:13:967,1999.0,837.0,-1958.0,-39.45,-42.6,-29.78,0.0,0.0,0.0,0.0,Punch,Wadim
1,16.07.2015 16:11:13:984,1881.0,886.0,-2091.0,-38.64,-41.95,-30.26,0.0,0.0,0.0,0.0,Punch,Wadim
2,16.07.2015 16:11:13:996,1608.0,926.0,-2068.0,-37.71,-41.24,-30.94,0.0,0.0,0.0,0.0,Punch,Wadim
3,16.07.2015 16:11:14:13,1375.0,832.0,-1967.0,-36.69,-40.48,-31.82,0.0,0.0,0.0,0.0,Punch,Wadim
4,16.07.2015 16:11:14:29,964.0,698.0,-1982.0,-35.53,-39.66,-32.81,0.0,0.0,0.0,0.0,Punch,Wadim
5,16.07.2015 16:11:14:41,791.0,446.0,-2172.0,-34.25,-38.7,-33.97,0.0,0.0,6.0,0.0,Punch,Wadim
6,16.07.2015 16:11:14:57,805.0,110.0,-2350.0,-32.74,-37.54,-35.31,0.0,0.0,0.0,0.0,Punch,Wadim
7,16.07.2015 16:11:14:74,748.0,-126.0,-2759.0,-30.96,-36.21,-36.66,0.0,0.0,0.0,0.0,Punch,Wadim
8,16.07.2015 16:11:14:86,895.0,-334.0,-3539.0,-29.01,-34.71,-38.12,0.0,0.0,0.0,0.0,Punch,Wadim
9,16.07.2015 16:11:14:103,1119.0,-532.0,-4267.0,-26.78,-33.01,-39.81,0.0,0.0,0.0,0.0,Punch,Wadim
10,16.07.2015 16:11:14:119,1646.0,-773.0,-4934.0,-24.27,-31.02,-41.83,0.0,0.0,0.0,0.0,Punch,Wadim
11,16.07.2015 16:11:14:131,2435.0,-1193.0,-5587.0,-21.35,-28.65,-44.19,0.0,0.0,0.0,0.0,Punch,Wadim
12,16.07.2015 16:11:14:148,3436.0,-1739.0,-6629.0,-17.92,-25.89,-46.76,0.0,0.0,0.0,0.0,Punch,Wadim
13,16.07.2015 16:11:14:164,4159.0,-2390.0,-7911.0,-14.01,-22.76,-49.59,0.0,0.0,0.0,0.0,Punch,Wadim
14,16.07.2015 16:11:14:176,5046.0,-3461.0,-9327.0,-9.71,-19.19,-52.85,0.0,0.0,2.0,0.0,Punch,Wadim
15,16.07.2015 16:11:14:193,6040.0,-4971.0,-10251.0,-4.88,-14.93,-56.91,0.0,0.0,0.0,0.0,Punch,Wadim
16,16.07.2015 16:11:14:209,7104.0,-6677.0,-10110.0,0.53,-9.85,-61.49,0.0,0.0,0.0,0.0,Punch,Wadim
17,16.07.2015 16:11:14:222,8423.0,-8993.0,-9120.0,6.8,-3.75,-65.72,0.0,0.0,4.0,0.0,Punch,Wadim
18,16.07.2015 16:11:14:238,8932.0,-11312.0,-7356.0,13.86,3.35,-68.59,0.0,0.0,0.0,0.0,Punch,Wadim
19,16.07.2015 16:11:14:255,8209.0,-13105.0,-4440.0,21.09,11.17,-68.95,0.0,0.0,0.0,0.0,Punch,Wadim
20,16.07.2015 16:11:14:266,5970.0,-14196.0,-219.0,28.25,19.6,-65.93,0.0,0.0,0.0,0.0,Punch,Wadim
21,16.07.2015 16:11:14:283,2435.0,-13846.0,4570.0,34.9,28.28,-60.15,0.0,0.0,4.0,0.0,Punch,Wadim
22,16.07.2015 16:11:14:299,-1660.0,-11502.0,9249.0,40.17,36.54,-53.17,0.0,0.0,2.0,0.0,Punch,Wadim
23,16.07.2015 16:11:14:312,-5435.0,-8312.0,12211.0,44.24,44.3,-45.7,0.0,0.0,0.0,0.0,Punch,Wadim
24,16.07.2015 16:11:14:328,-8738.0,-4773.0,13740.0,47.89,51.55,-38.33,0.0,0.0,0.0,0.0,Punch,Wadim
25,16.07.2015 16:11:14:345,-11510.0,-1470.0,14260.0,51.26,57.91,-31.83,0.0,0.0,5.0,0.0,Punch,Wadim
26,16.07.2015 16:11:14:357,-13454.0,1483.0,14154.0,54.44,63.2,-26.48,0.0,0.0,0.0,0.0,Punch,Wadim
27,16.07.2015 16:11:14:373,-15603.0,4090.0,12687.0,59.93,67.98,-21.82,0.0,0.0,0.0,0.0,Punch,Wadim
28,16.07.2015 16:11:14:389,-17316.0,6869.0,9249.0,67.62,72.27,-17.67,0.0,0.0,0.0,0.0,Punch,Wadim
29,16.07.2015 16:11:14:402,-18325.0,10015.0,3121.0,77.13,75.92,-14.07,0.0,0.0,1.0,0.0,Punch,Wadim
30,16.07.2015 16:11:14:418,-17670.0,14105.0,-5773.0,88.78,77.97,-11.97,0.0,0.0,0.0,0.0,Punch,Wadim
31,16.07.2015 16:11:14:434,-15407.0,17798.0,-11593.0,-131.69,78.45,-11.49,0.0,0.0,0.0,0.0,Punch,Wadim
32,16.07.2015 16:11:14:447,-14371.0,19515.0,-14830.0,-104.51,78.16,-11.84,0.0,0.0,0.0,0.0,Punch,Wadim
33,16.07.2015 16:11:14:463,-15728.0,19434.0,-16041.0,-61.0,77.0,-12.78,0.0,0.0,0.0,0.0,Punch,Wadim
34,16.07.2015 16:11:14:480,-19405.0,17438.0,-15000.0,22.76,72.96,-14.96,0.0,0.0,1.0,0.0,Punch,Wadim
35,16.07.2015 16:11:14:492,-24241.0,12620.0,-10952.0,32.99,62.96,-20.92,0.0,0.0,4.0,0.0,Punch,Wadim
36,16.07.2015 16:11:14:508,-26031.0,5654.0,-3392.0,30.06,48.3,-31.69,0.0,0.0,1.0,0.0,Punch,Wadim
37,16.07.2015 16:11:14:521,-18094.0,-1769.0,7487.0,23.29,32.67,-44.52,0.0,0.0,0.0,0.0,Punch,Wadim
