Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:16:54:915,-594.0,-290.0,-1288.0,-36.69,-48.17,-39.7,0.0,0.0,0.0,257.0,Upper Cut,Jakub
1,02.07.2015 16:16:54:931,-642.0,-636.0,-1873.0,-37.6,-48.25,-39.93,0.0,0.0,0.0,258.0,Upper Cut,Jakub
2,02.07.2015 16:16:54:948,-713.0,-948.0,-2291.0,-38.55,-48.33,-40.13,0.0,0.0,0.0,262.0,Upper Cut,Jakub
3,02.07.2015 16:16:54:960,-724.0,-1271.0,-2571.0,-39.41,-48.43,-40.28,0.0,0.0,0.0,260.0,Upper Cut,Jakub
4,02.07.2015 16:16:54:976,-680.0,-1482.0,-2581.0,-40.14,-48.52,-40.36,0.0,0.0,0.0,264.0,Upper Cut,Jakub
5,02.07.2015 16:16:54:993,-687.0,-1617.0,-2300.0,-40.79,-48.66,-40.36,0.0,0.0,0.0,261.0,Upper Cut,Jakub
6,02.07.2015 16:16:55:5,-635.0,-1601.0,-1870.0,-41.32,-48.78,-40.33,0.0,0.0,0.0,262.0,Upper Cut,Jakub
7,02.07.2015 16:16:55:21,-447.0,-1441.0,-1462.0,-41.64,-48.84,-40.33,0.0,0.0,0.0,264.0,Upper Cut,Jakub
8,02.07.2015 16:16:55:38,-338.0,-1342.0,-1084.0,-41.78,-48.87,-40.31,0.0,0.0,0.0,265.0,Upper Cut,Jakub
9,02.07.2015 16:16:55:50,-437.0,-1389.0,-709.0,-41.83,-48.97,-40.18,0.0,0.0,0.0,257.0,Upper Cut,Jakub
10,02.07.2015 16:16:55:66,-622.0,-1344.0,-231.0,-41.75,-49.14,-39.93,0.0,0.0,0.0,269.0,Upper Cut,Jakub
11,02.07.2015 16:16:55:79,-777.0,-991.0,519.0,-41.49,-49.28,-39.68,0.0,0.0,0.0,272.0,Upper Cut,Jakub
12,02.07.2015 16:16:55:95,-867.0,-567.0,1348.0,-41.11,-49.31,-39.52,0.0,0.0,0.0,268.0,Upper Cut,Jakub
13,02.07.2015 16:16:55:111,-1022.0,-294.0,2087.0,-40.73,-49.34,-39.36,0.0,0.0,0.0,272.0,Upper Cut,Jakub
14,02.07.2015 16:16:55:128,-1230.0,-101.0,2665.0,-40.42,-49.39,-39.17,0.0,0.0,0.0,267.0,Upper Cut,Jakub
15,02.07.2015 16:16:55:140,-1451.0,88.0,3000.0,-40.2,-49.49,-38.96,0.0,0.0,0.0,274.0,Upper Cut,Jakub
16,02.07.2015 16:16:55:156,-1770.0,279.0,3210.0,-40.09,-49.65,-38.72,0.0,0.0,0.0,271.0,Upper Cut,Jakub
17,02.07.2015 16:16:55:169,-2059.0,442.0,3192.0,-40.0,-49.78,-38.55,0.0,0.0,0.0,273.0,Upper Cut,Jakub
18,02.07.2015 16:16:55:185,-2143.0,554.0,2810.0,-39.78,-49.76,-38.55,0.0,0.0,0.0,267.0,Upper Cut,Jakub
19,02.07.2015 16:16:55:201,-1949.0,655.0,2030.0,-39.34,-49.53,-38.78,0.0,0.0,0.0,264.0,Upper Cut,Jakub
20,02.07.2015 16:16:55:214,-1616.0,680.0,1025.0,-38.64,-49.05,-39.23,0.0,0.0,0.0,261.0,Upper Cut,Jakub
21,02.07.2015 16:16:55:230,-1263.0,749.0,-66.0,-37.68,-48.34,-39.92,0.0,0.0,0.0,255.0,Upper Cut,Jakub
22,02.07.2015 16:16:55:246,-717.0,930.0,-1208.0,-36.42,-47.31,-40.92,0.0,0.0,0.0,237.0,Upper Cut,Jakub
23,02.07.2015 16:16:55:259,110.0,1221.0,-2494.0,-34.81,-45.94,-42.25,0.0,0.0,0.0,230.0,Upper Cut,Jakub
24,02.07.2015 16:16:55:275,1367.0,1733.0,-3824.0,-32.86,-44.23,-43.89,0.0,0.0,0.0,198.0,Upper Cut,Jakub
25,02.07.2015 16:16:55:292,3159.0,2288.0,-5000.0,-30.53,-42.21,-45.77,0.0,0.0,0.0,186.0,Upper Cut,Jakub
26,02.07.2015 16:16:55:304,4768.0,2774.0,-5528.0,-28.09,-40.06,-47.66,0.0,0.0,0.0,184.0,Upper Cut,Jakub
27,02.07.2015 16:16:55:320,6202.0,2749.0,-6129.0,-25.94,-38.04,-49.4,0.0,0.0,0.0,180.0,Upper Cut,Jakub
28,02.07.2015 16:16:55:337,7166.0,2435.0,-6876.0,-24.08,-36.28,-50.8,0.0,0.0,0.0,189.0,Upper Cut,Jakub
29,02.07.2015 16:16:55:349,7989.0,2080.0,-7915.0,-22.38,-34.72,-51.88,0.0,0.0,0.0,190.0,Upper Cut,Jakub
30,02.07.2015 16:16:55:365,8572.0,1875.0,-8774.0,-20.74,-33.24,-52.65,0.0,0.0,0.0,195.0,Upper Cut,Jakub
31,02.07.2015 16:16:55:382,8893.0,1652.0,-9308.0,-19.28,-31.79,-53.14,0.0,0.0,0.0,204.0,Upper Cut,Jakub
32,02.07.2015 16:16:55:394,8876.0,1185.0,-9502.0,-18.07,-30.23,-53.41,0.0,0.0,0.0,208.0,Upper Cut,Jakub
33,02.07.2015 16:16:55:410,8398.0,420.0,-9417.0,-17.17,-28.51,-53.48,0.0,0.0,0.0,203.0,Upper Cut,Jakub
34,02.07.2015 16:16:55:427,7612.0,-544.0,-9051.0,-16.55,-26.55,-53.4,0.0,0.0,0.0,208.0,Upper Cut,Jakub
35,02.07.2015 16:16:55:439,6752.0,-1592.0,-8386.0,-16.11,-24.23,-53.25,0.0,0.0,0.0,215.0,Upper Cut,Jakub
36,02.07.2015 16:16:55:455,5582.0,-3010.0,-7739.0,-15.92,-21.6,-53.18,0.0,0.0,0.0,216.0,Upper Cut,Jakub
37,02.07.2015 16:16:55:472,2876.0,-4686.0,-7557.0,-16.19,-18.93,-53.07,0.0,0.0,0.0,252.0,Upper Cut,Jakub
38,02.07.2015 16:16:55:484,-1375.0,-6201.0,-8111.0,-16.88,-16.46,-52.56,0.0,0.0,0.0,288.0,Upper Cut,Jakub
39,02.07.2015 16:16:55:501,-6590.0,-7673.0,-9485.0,-17.98,-14.24,-51.2,0.0,0.0,0.0,330.0,Upper Cut,Jakub
40,02.07.2015 16:16:55:517,-11177.0,-9673.0,-10021.0,-19.33,-11.74,-48.51,0.0,0.0,0.0,321.0,Upper Cut,Jakub
41,02.07.2015 16:16:55:529,-15633.0,-10200.0,-8520.0,-21.13,-8.85,-44.33,0.0,0.0,0.0,354.0,Upper Cut,Jakub
42,02.07.2015 16:16:55:546,-18191.0,-9100.0,-4972.0,-23.16,-5.67,-39.67,0.0,0.0,0.0,347.0,Upper Cut,Jakub
43,02.07.2015 16:16:55:562,-19641.0,-7101.0,-2184.0,-24.97,-2.5,-35.61,0.0,0.0,0.0,378.0,Upper Cut,Jakub
44,02.07.2015 16:16:55:574,-20413.0,-5223.0,-299.0,-26.31,0.17,-31.84,0.0,0.0,0.0,391.0,Upper Cut,Jakub
45,02.07.2015 16:16:55:591,-20331.0,-3415.0,1485.0,-26.53,1.97,-28.08,0.0,0.0,0.0,396.0,Upper Cut,Jakub
46,02.07.2015 16:16:55:607,-19441.0,-1622.0,3464.0,-25.44,2.36,-24.66,0.0,0.0,5.0,396.0,Upper Cut,Jakub
47,02.07.2015 16:16:55:619,-18391.0,-597.0,5204.0,-23.4,1.36,-21.76,0.0,0.0,24.0,389.0,Upper Cut,Jakub
48,02.07.2015 16:16:55:636,-17032.0,258.0,6994.0,-20.69,-0.86,-19.3,0.0,0.0,45.0,378.0,Upper Cut,Jakub
49,02.07.2015 16:16:55:652,-15665.0,525.0,8578.0,-17.82,-4.03,-17.43,0.0,0.0,73.0,348.0,Upper Cut,Jakub
50,02.07.2015 16:16:55:664,-14468.0,-842.0,9702.0,-15.28,-8.25,-15.72,0.0,0.0,77.0,295.0,Upper Cut,Jakub
51,02.07.2015 16:16:55:681,-12908.0,-3153.0,10740.0,-13.03,-13.73,-12.84,0.0,0.0,67.0,288.0,Upper Cut,Jakub
52,02.07.2015 16:16:55:697,-9047.0,-2763.0,11739.0,-10.45,-19.4,-8.71,0.0,0.0,57.0,254.0,Upper Cut,Jakub
53,02.07.2015 16:16:55:709,-3925.0,588.0,11784.0,-7.14,-24.78,-5.46,0.0,0.0,20.0,206.0,Upper Cut,Jakub
54,02.07.2015 16:16:55:726,1209.0,4299.0,10551.0,-3.58,-29.81,-4.71,0.0,0.0,0.0,162.0,Upper Cut,Jakub
55,02.07.2015 16:16:55:738,6062.0,6462.0,8360.0,-0.48,-34.68,-6.12,0.0,0.0,0.0,117.0,Upper Cut,Jakub
56,02.07.2015 16:16:55:755,10342.0,6109.0,5469.0,1.6,-39.68,-8.86,0.0,0.0,0.0,96.0,Upper Cut,Jakub
57,02.07.2015 16:16:55:771,14545.0,5750.0,1313.0,3.34,-44.98,-11.68,0.0,0.0,0.0,55.0,Upper Cut,Jakub
58,02.07.2015 16:16:55:783,17914.0,6958.0,-3461.0,5.24,-50.17,-14.55,0.0,0.0,0.0,41.0,Upper Cut,Jakub
59,02.07.2015 16:16:55:799,19487.0,8418.0,-7474.0,6.9,-54.92,-17.36,0.0,0.0,0.0,36.0,Upper Cut,Jakub
60,02.07.2015 16:16:55:816,19979.0,8899.0,-11070.0,7.29,-58.95,-19.76,0.0,0.0,0.0,34.0,Upper Cut,Jakub
61,02.07.2015 16:16:55:832,19665.0,8415.0,-14356.0,6.81,-62.15,-21.0,0.0,0.0,0.0,25.0,Upper Cut,Jakub
62,02.07.2015 16:16:55:844,17082.0,6680.0,-18022.0,5.35,-64.9,-21.31,0.0,0.0,0.0,25.0,Upper Cut,Jakub
63,02.07.2015 16:16:55:861,13095.0,5318.0,-20866.0,7.02,-67.16,-20.9,0.0,0.0,0.0,44.0,Upper Cut,Jakub
64,02.07.2015 16:16:55:873,9053.0,5747.0,-22110.0,15.23,-68.23,-20.82,0.0,0.0,0.0,52.0,Upper Cut,Jakub
65,02.07.2015 16:16:55:890,5452.0,7804.0,-22038.0,25.99,-67.83,-21.73,0.0,0.0,0.0,78.0,Upper Cut,Jakub
66,02.07.2015 16:16:55:906,2881.0,9065.0,-21806.0,25.61,-66.64,-23.2,0.0,0.0,0.0,132.0,Upper Cut,Jakub
67,02.07.2015 16:16:55:918,1669.0,8709.0,-22041.0,-2.61,-65.3,-24.64,0.0,0.0,0.0,141.0,Upper Cut,Jakub
68,02.07.2015 16:16:55:935,1349.0,7390.0,-21693.0,-26.85,-64.1,-25.86,0.0,0.0,0.0,154.0,Upper Cut,Jakub
69,02.07.2015 16:16:55:951,1736.0,6285.0,-20384.0,-24.36,-63.07,-26.85,0.0,0.0,0.0,163.0,Upper Cut,Jakub
70,02.07.2015 16:16:55:963,2676.0,5826.0,-18517.0,-14.71,-62.03,-27.73,0.0,0.0,0.0,149.0,Upper Cut,Jakub
71,02.07.2015 16:16:55:980,3246.0,5223.0,-15934.0,-4.76,-60.85,-28.55,0.0,0.0,0.0,156.0,Upper Cut,Jakub
72,02.07.2015 16:16:55:996,3987.0,5631.0,-13125.0,-7.04,-59.01,-30.15,0.0,0.0,0.0,158.0,Upper Cut,Jakub
73,02.07.2015 16:16:56:8,4349.0,6353.0,-10349.0,-4.93,-57.21,-31.62,0.0,0.0,0.0,170.0,Upper Cut,Jakub
74,02.07.2015 16:16:56:25,5459.0,6115.0,-8791.0,-7.55,-54.87,-33.74,0.0,0.0,0.0,159.0,Upper Cut,Jakub
75,02.07.2015 16:16:56:41,7221.0,6547.0,-7237.0,-10.0,-52.29,-36.02,0.0,0.0,0.0,162.0,Upper Cut,Jakub
76,02.07.2015 16:16:56:53,8375.0,5160.0,-5729.0,-13.08,-49.78,-38.21,0.0,0.0,0.0,162.0,Upper Cut,Jakub
77,02.07.2015 16:16:56:70,8590.0,3172.0,-4417.0,-15.19,-47.55,-40.2,0.0,0.0,0.0,162.0,Upper Cut,Jakub
78,02.07.2015 16:16:56:86,8703.0,1570.0,-3472.0,-16.34,-45.51,-42.03,0.0,0.0,0.0,165.0,Upper Cut,Jakub
79,02.07.2015 16:16:56:99,8363.0,10.0,-2844.0,-17.22,-43.71,-43.69,0.0,0.0,0.0,160.0,Upper Cut,Jakub
80,02.07.2015 16:16:56:115,8721.0,-890.0,-2532.0,-17.62,-42.15,-45.11,0.0,0.0,0.0,172.0,Upper Cut,Jakub
81,02.07.2015 16:16:56:131,9096.0,-1875.0,-2053.0,-17.76,-40.72,-46.3,0.0,0.0,0.0,173.0,Upper Cut,Jakub
82,02.07.2015 16:16:56:144,8892.0,-2762.0,-766.0,-17.49,-39.53,-47.12,0.0,0.0,0.0,164.0,Upper Cut,Jakub
83,02.07.2015 16:16:56:160,7678.0,-3890.0,715.0,-17.49,-38.6,-47.7,0.0,0.0,0.0,176.0,Upper Cut,Jakub
84,02.07.2015 16:16:56:176,6737.0,-5131.0,1963.0,-17.82,-37.89,-48.16,0.0,0.0,0.0,170.0,Upper Cut,Jakub
85,02.07.2015 16:16:56:189,5588.0,-6616.0,2963.0,-18.24,-37.39,-48.34,0.0,0.0,0.0,184.0,Upper Cut,Jakub
86,02.07.2015 16:16:56:205,3147.0,-8433.0,3950.0,-18.8,-37.62,-47.66,0.0,0.0,0.0,183.0,Upper Cut,Jakub
87,02.07.2015 16:16:56:221,1505.0,-8349.0,4654.0,-20.78,-37.65,-47.56,0.0,0.0,0.0,210.0,Upper Cut,Jakub
88,02.07.2015 16:16:56:234,-2055.0,-10944.0,2814.0,-22.73,-38.82,-45.9,0.0,0.0,0.0,244.0,Upper Cut,Jakub
89,02.07.2015 16:16:56:250,-4608.0,-8160.0,4226.0,-23.96,-39.78,-44.48,0.0,0.0,0.0,270.0,Upper Cut,Jakub
90,02.07.2015 16:16:56:262,-6988.0,-5922.0,4297.0,-25.86,-41.42,-42.72,0.0,0.0,0.0,306.0,Upper Cut,Jakub
