Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:15:59:310,111.0,765.0,-818.0,-6.56,-37.56,-35.08,0.0,0.0,0.0,105.0,Punch,Jakub
1,02.07.2015 16:15:59:327,62.0,828.0,-795.0,-6.29,-37.28,-35.08,0.0,0.0,0.0,120.0,Punch,Jakub
2,02.07.2015 16:15:59:339,69.0,891.0,-846.0,-6.0,-36.94,-35.1,0.0,0.0,0.0,121.0,Punch,Jakub
3,02.07.2015 16:15:59:355,90.0,973.0,-959.0,-5.71,-36.58,-35.16,0.0,0.0,0.0,128.0,Punch,Jakub
4,02.07.2015 16:15:59:371,89.0,1094.0,-1094.0,-5.48,-36.18,-35.28,0.0,0.0,0.0,125.0,Punch,Jakub
5,02.07.2015 16:15:59:384,90.0,1200.0,-1255.0,-5.3,-35.72,-35.51,0.0,0.0,0.0,128.0,Punch,Jakub
6,02.07.2015 16:15:59:400,96.0,1320.0,-1313.0,-5.2,-35.18,-35.92,0.0,0.0,0.0,129.0,Punch,Jakub
7,02.07.2015 16:15:59:416,145.0,1363.0,-1251.0,-5.18,-34.46,-36.57,0.0,0.0,0.0,128.0,Punch,Jakub
8,02.07.2015 16:15:59:429,287.0,1215.0,-1073.0,-5.2,-33.52,-37.53,0.0,0.0,0.0,128.0,Punch,Jakub
9,02.07.2015 16:15:59:445,519.0,806.0,-799.0,-5.23,-32.37,-38.79,0.0,0.0,0.0,126.0,Punch,Jakub
10,02.07.2015 16:15:59:461,814.0,141.0,-424.0,-5.25,-31.06,-40.26,0.0,0.0,0.0,126.0,Punch,Jakub
11,02.07.2015 16:15:59:474,1080.0,-576.0,29.0,-5.13,-29.66,-41.79,0.0,0.0,0.0,138.0,Punch,Jakub
12,02.07.2015 16:15:59:490,1180.0,-1184.0,437.0,-4.79,-28.25,-43.22,0.0,0.0,0.0,128.0,Punch,Jakub
13,02.07.2015 16:15:59:507,1100.0,-1590.0,717.0,-4.16,-26.86,-44.46,0.0,0.0,0.0,126.0,Punch,Jakub
