Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:00:54:540,319.0,-199.0,776.0,120.04,-10.76,-54.19,0.0,0.0,0.0,42.0,Haken,Linh
1,02.07.2015 17:00:54:557,158.0,-159.0,807.0,120.34,-10.91,-54.18,0.0,0.0,0.0,41.0,Haken,Linh
2,02.07.2015 17:00:54:573,58.0,-50.0,754.0,120.67,-11.03,-54.21,0.0,0.0,0.0,43.0,Haken,Linh
3,02.07.2015 17:00:54:585,-35.0,16.0,680.0,120.95,-11.11,-54.24,0.0,0.0,0.0,42.0,Haken,Linh
4,02.07.2015 17:00:54:601,-124.0,66.0,596.0,121.17,-11.19,-54.26,0.0,0.0,0.0,42.0,Haken,Linh
5,02.07.2015 17:00:54:614,-235.0,68.0,552.0,121.35,-11.25,-54.28,0.0,0.0,0.0,42.0,Haken,Linh
6,02.07.2015 17:00:54:630,-293.0,138.0,467.0,121.47,-11.31,-54.27,0.0,0.0,0.0,42.0,Haken,Linh
7,02.07.2015 17:00:54:647,-326.0,211.0,384.0,121.48,-11.34,-54.23,0.0,0.0,0.0,42.0,Haken,Linh
8,02.07.2015 17:00:54:659,-371.0,174.0,303.0,121.39,-11.38,-54.14,0.0,0.0,0.0,43.0,Haken,Linh
9,02.07.2015 17:00:54:675,-414.0,171.0,245.0,121.27,-11.42,-54.04,0.0,0.0,0.0,43.0,Haken,Linh
10,02.07.2015 17:00:54:692,-476.0,213.0,250.0,121.11,-11.41,-53.94,0.0,0.0,0.0,42.0,Haken,Linh
11,02.07.2015 17:00:54:704,-643.0,284.0,365.0,120.96,-11.33,-53.92,0.0,0.0,0.0,43.0,Haken,Linh
12,02.07.2015 17:00:54:720,-747.0,382.0,492.0,120.87,-11.11,-54.07,0.0,0.0,0.0,44.0,Haken,Linh
13,02.07.2015 17:00:54:737,-769.0,196.0,574.0,120.85,-10.81,-54.39,0.0,0.0,0.0,43.0,Haken,Linh
14,02.07.2015 17:00:54:749,-664.0,83.0,621.0,120.96,-10.54,-54.83,0.0,0.0,0.0,43.0,Haken,Linh
15,02.07.2015 17:00:54:766,-591.0,174.0,786.0,121.14,-10.21,-55.37,0.0,0.0,0.0,42.0,Haken,Linh
16,02.07.2015 17:00:54:782,-461.0,66.0,925.0,121.36,-9.82,-56.02,0.0,0.0,0.0,43.0,Haken,Linh
17,02.07.2015 17:00:54:794,-185.0,-238.0,929.0,121.57,-9.49,-56.7,0.0,0.0,0.0,42.0,Haken,Linh
18,02.07.2015 17:00:54:811,122.0,-532.0,996.0,121.7,-9.25,-57.33,0.0,0.0,0.0,41.0,Haken,Linh
19,02.07.2015 17:00:54:827,274.0,-1019.0,1191.0,121.83,-9.09,-57.98,0.0,0.0,0.0,33.0,Haken,Linh
20,02.07.2015 17:00:54:839,573.0,-1495.0,1347.0,122.07,-9.0,-58.73,0.0,0.0,0.0,26.0,Haken,Linh
21,02.07.2015 17:00:54:856,1082.0,-2072.0,1486.0,122.23,-8.96,-59.47,0.0,0.0,0.0,21.0,Haken,Linh
22,02.07.2015 17:00:54:872,1701.0,-3049.0,1720.0,122.38,-9.0,-60.25,0.0,0.0,0.0,20.0,Haken,Linh
23,02.07.2015 17:00:54:884,2423.0,-4223.0,1966.0,122.74,-9.29,-61.11,0.0,0.0,0.0,20.0,Haken,Linh
24,02.07.2015 17:00:54:900,3269.0,-5073.0,2346.0,123.38,-9.78,-61.98,0.0,0.0,0.0,20.0,Haken,Linh
25,02.07.2015 17:00:54:917,4137.0,-5904.0,3260.0,124.36,-10.35,-62.93,0.0,0.0,0.0,20.0,Haken,Linh
26,02.07.2015 17:00:54:929,5189.0,-6829.0,4493.0,125.99,-11.02,-64.18,0.0,0.0,0.0,20.0,Haken,Linh
27,02.07.2015 17:00:54:946,6576.0,-7665.0,5639.0,128.52,-11.92,-65.68,0.0,0.0,0.0,32.0,Haken,Linh
28,02.07.2015 17:00:54:962,8064.0,-8202.0,6742.0,131.97,-13.14,-67.24,0.0,0.0,0.0,33.0,Haken,Linh
29,02.07.2015 17:00:54:975,9875.0,-8023.0,7238.0,136.04,-14.63,-68.52,0.0,0.0,0.0,33.0,Haken,Linh
30,02.07.2015 17:00:54:991,11673.0,-7346.0,7328.0,140.01,-16.42,-69.07,0.0,0.0,0.0,31.0,Haken,Linh
31,02.07.2015 17:00:55:7,13041.0,-6324.0,7524.0,143.04,-18.58,-68.58,0.0,0.0,0.0,29.0,Haken,Linh
32,02.07.2015 17:00:55:20,13442.0,-5039.0,8361.0,145.25,-21.17,-67.18,0.0,0.0,0.0,30.0,Haken,Linh
33,02.07.2015 17:00:55:36,13480.0,-3175.0,9803.0,147.04,-24.03,-65.18,0.0,0.0,0.0,35.0,Haken,Linh
34,02.07.2015 17:00:55:52,13205.0,-288.0,10507.0,148.54,-26.79,-62.96,0.0,0.0,0.0,39.0,Haken,Linh
35,02.07.2015 17:00:55:65,12361.0,2792.0,10159.0,149.66,-29.27,-60.71,0.0,0.0,0.0,39.0,Haken,Linh
