Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:44:41:708,-220.0,476.0,-602.0,-151.07,-22.34,-37.98,0.0,0.0,0.0,0.0,Punch,Christian
1,02.07.2015 16:44:41:720,-245.0,395.0,-655.0,-151.02,-22.33,-37.93,0.0,0.0,0.0,0.0,Punch,Christian
2,02.07.2015 16:44:41:737,-212.0,320.0,-684.0,-150.99,-22.36,-37.9,0.0,0.0,0.0,0.0,Punch,Christian
3,02.07.2015 16:44:41:753,-151.0,290.0,-699.0,-151.01,-22.41,-37.86,0.0,0.0,0.0,0.0,Punch,Christian
4,02.07.2015 16:44:41:766,-82.0,321.0,-709.0,-151.05,-22.45,-37.84,0.0,0.0,0.0,0.0,Punch,Christian
5,02.07.2015 16:44:41:782,-44.0,320.0,-721.0,-151.05,-22.49,-37.79,0.0,0.0,0.0,0.0,Punch,Christian
6,02.07.2015 16:44:41:798,-35.0,313.0,-782.0,-151.02,-22.51,-37.71,0.0,0.0,0.0,0.0,Punch,Christian
7,02.07.2015 16:44:41:811,-52.0,238.0,-892.0,-150.96,-22.56,-37.6,0.0,0.0,0.0,0.0,Punch,Christian
8,02.07.2015 16:44:41:827,-31.0,144.0,-961.0,-150.91,-22.6,-37.52,0.0,0.0,0.0,0.0,Punch,Christian
9,02.07.2015 16:44:41:843,18.0,42.0,-977.0,-150.89,-22.64,-37.46,0.0,0.0,0.0,0.0,Punch,Christian
10,02.07.2015 16:44:41:856,60.0,59.0,-985.0,-150.93,-22.65,-37.44,0.0,0.0,0.0,0.0,Punch,Christian
11,02.07.2015 16:44:41:872,61.0,117.0,-997.0,-150.97,-22.65,-37.42,0.0,0.0,0.0,0.0,Punch,Christian
12,02.07.2015 16:44:41:888,70.0,84.0,-994.0,-151.01,-22.67,-37.4,0.0,0.0,0.0,0.0,Punch,Christian
13,02.07.2015 16:44:41:901,111.0,-7.0,-979.0,-151.06,-22.71,-37.39,0.0,0.0,0.0,0.0,Punch,Christian
14,02.07.2015 16:44:41:917,231.0,-108.0,-912.0,-151.16,-22.75,-37.4,0.0,0.0,0.0,0.0,Punch,Christian
15,02.07.2015 16:44:41:933,371.0,-115.0,-834.0,-151.3,-22.75,-37.46,0.0,0.0,0.0,0.0,Punch,Christian
16,02.07.2015 16:44:41:946,513.0,-232.0,-738.0,-151.41,-22.75,-37.5,0.0,0.0,0.0,0.0,Punch,Christian
17,02.07.2015 16:44:41:962,689.0,-724.0,-548.0,-151.57,-22.82,-37.47,0.0,0.0,0.0,0.0,Punch,Christian
18,02.07.2015 16:44:41:978,929.0,-1446.0,-161.0,-151.85,-22.97,-37.46,0.0,0.0,0.0,0.0,Punch,Christian
19,02.07.2015 16:44:41:991,1335.0,-2138.0,615.0,-152.27,-23.16,-37.49,0.0,0.0,0.0,0.0,Punch,Christian
20,02.07.2015 16:44:42:7,1980.0,-2955.0,1779.0,-152.78,-23.39,-37.45,0.0,0.0,0.0,0.0,Punch,Christian
21,02.07.2015 16:44:42:24,2879.0,-3815.0,3632.0,-153.41,-23.7,-37.18,0.0,0.0,0.0,0.0,Punch,Christian
22,02.07.2015 16:44:42:36,3729.0,-4520.0,5630.0,-154.01,-24.03,-36.44,0.0,0.0,0.0,0.0,Punch,Christian
23,02.07.2015 16:44:42:52,4362.0,-4398.0,7237.0,-154.59,-24.32,-35.25,0.0,0.0,0.0,0.0,Punch,Christian
24,02.07.2015 16:44:42:69,5156.0,-4433.0,8549.0,-154.77,-24.61,-33.37,0.0,0.0,0.0,0.0,Punch,Christian
25,02.07.2015 16:44:42:81,5791.0,-5485.0,8591.0,-154.62,-25.21,-30.51,0.0,0.0,0.0,0.0,Punch,Christian
26,02.07.2015 16:44:42:97,6146.0,-6407.0,8295.0,-154.25,-25.96,-26.78,0.0,0.0,0.0,0.0,Punch,Christian
27,02.07.2015 16:44:42:114,6786.0,-6901.0,7576.0,-153.6,-26.59,-22.59,0.0,0.0,0.0,0.0,Punch,Christian
28,02.07.2015 16:44:42:126,7550.0,-7479.0,6293.0,-152.4,-27.02,-18.18,0.0,0.0,0.0,0.0,Punch,Christian
29,02.07.2015 16:44:42:142,8002.0,-8759.0,4669.0,-150.94,-27.07,-13.88,0.0,0.0,0.0,0.0,Punch,Christian
30,02.07.2015 16:44:42:159,8283.0,-10492.0,2754.0,-149.09,-26.67,-9.84,0.0,0.0,0.0,0.0,Punch,Christian
31,02.07.2015 16:44:42:171,7664.0,-13162.0,908.0,-146.89,-26.22,-5.86,0.0,0.0,0.0,0.0,Punch,Christian
32,02.07.2015 16:44:42:187,5857.0,-15348.0,-838.0,-144.47,-25.33,-2.77,0.0,0.0,0.0,0.0,Punch,Christian
33,02.07.2015 16:44:42:204,3241.0,-15150.0,-2855.0,-141.6,-23.53,-1.02,0.0,0.0,0.0,0.0,Punch,Christian
34,02.07.2015 16:44:42:216,-427.0,-12073.0,-5793.0,-137.96,-20.47,-0.45,0.0,0.0,0.0,0.0,Punch,Christian
35,02.07.2015 16:44:42:232,-5000.0,-5706.0,-9554.0,-134.29,-16.1,0.08,0.0,0.0,0.0,0.0,Punch,Christian
36,02.07.2015 16:44:42:249,-8675.0,-524.0,-11932.0,-131.08,-11.67,1.26,0.0,0.0,0.0,0.0,Punch,Christian
37,02.07.2015 16:44:42:261,-12151.0,2385.0,-12657.0,-127.73,-7.4,2.06,0.0,0.0,0.0,0.0,Punch,Christian
38,02.07.2015 16:44:42:278,-12406.0,6180.0,-12034.0,-123.7,-4.05,0.44,0.0,0.0,0.0,0.0,Punch,Christian
39,02.07.2015 16:44:42:294,-6299.0,12250.0,-9648.0,-119.18,-1.21,-4.08,0.0,0.0,0.0,0.0,Punch,Christian
40,02.07.2015 16:44:42:306,-836.0,15941.0,-6423.0,-115.78,0.47,-7.79,0.0,0.0,0.0,0.0,Punch,Christian
41,02.07.2015 16:44:42:323,2521.0,17228.0,-4419.0,-114.92,1.28,-9.95,0.0,0.0,0.0,0.0,Punch,Christian
42,02.07.2015 16:44:42:335,-80.0,13666.0,-5098.0,-116.87,0.88,-10.2,0.0,0.0,0.0,0.0,Punch,Christian
43,02.07.2015 16:44:42:351,-1922.0,9038.0,-4141.0,-119.08,-0.08,-10.45,0.0,0.0,0.0,0.0,Punch,Christian
44,02.07.2015 16:44:42:368,-4559.0,6672.0,-4200.0,-119.69,0.1,-9.97,0.0,0.0,0.0,0.0,Punch,Christian
45,02.07.2015 16:44:42:380,-6489.0,3822.0,-4299.0,-119.15,0.18,-9.01,0.0,0.0,0.0,0.0,Punch,Christian
46,02.07.2015 16:44:42:396,-7177.0,2342.0,-4310.0,-118.52,0.4,-8.55,0.0,0.0,0.0,0.0,Punch,Christian
47,02.07.2015 16:44:42:413,-6823.0,2927.0,-4188.0,-118.26,0.98,-9.02,0.0,0.0,0.0,0.0,Punch,Christian
48,02.07.2015 16:44:42:425,-5806.0,4105.0,-3554.0,-118.45,1.66,-10.11,0.0,0.0,0.0,0.0,Punch,Christian
49,02.07.2015 16:44:42:441,-4498.0,4995.0,-2478.0,-118.99,2.22,-11.39,0.0,0.0,0.0,0.0,Punch,Christian
50,02.07.2015 16:44:42:458,-3585.0,6973.0,-1592.0,-119.88,2.94,-12.55,0.0,0.0,0.0,0.0,Punch,Christian
51,02.07.2015 16:44:42:470,-3741.0,8658.0,-1273.0,-121.01,3.34,-13.06,0.0,0.0,0.0,0.0,Punch,Christian
52,02.07.2015 16:44:42:486,-4701.0,9227.0,-1527.0,-122.43,3.25,-13.25,0.0,0.0,0.0,0.0,Punch,Christian
53,02.07.2015 16:44:42:503,-5915.0,8921.0,-2086.0,-124.39,2.76,-13.66,0.0,0.0,0.0,0.0,Punch,Christian
54,02.07.2015 16:44:42:515,-6705.0,8494.0,-2486.0,-127.08,2.14,-14.74,0.0,0.0,0.0,0.0,Punch,Christian
55,02.07.2015 16:44:42:532,-6872.0,8519.0,-2620.0,-130.31,1.64,-16.6,0.0,0.0,0.0,0.0,Punch,Christian
56,02.07.2015 16:44:42:548,-6676.0,9168.0,-2493.0,-133.86,1.41,-18.89,0.0,0.0,0.0,0.0,Punch,Christian
57,02.07.2015 16:44:42:560,-6688.0,10326.0,-2277.0,-137.51,1.36,-21.09,0.0,0.0,0.0,0.0,Punch,Christian
58,02.07.2015 16:44:42:577,-7352.0,10994.0,-2630.0,-141.03,1.13,-22.51,0.0,0.0,0.0,0.0,Punch,Christian
59,02.07.2015 16:44:42:593,-7769.0,9962.0,-3514.0,-144.36,0.3,-23.2,0.0,0.0,0.0,0.0,Punch,Christian
60,02.07.2015 16:44:42:605,-7821.0,7569.0,-4991.0,-147.49,-0.89,-23.63,0.0,0.0,0.0,1.0,Punch,Christian
61,02.07.2015 16:44:42:622,-6679.0,4739.0,-5953.0,-150.65,-2.46,-24.5,0.0,0.0,0.0,0.0,Punch,Christian
62,02.07.2015 16:44:42:638,-4392.0,3770.0,-5409.0,-153.79,-4.04,-26.05,0.0,0.0,0.0,0.0,Punch,Christian
63,02.07.2015 16:44:42:650,-2251.0,3365.0,-4540.0,-156.2,-5.48,-27.31,0.0,0.0,0.0,0.0,Punch,Christian
64,02.07.2015 16:44:42:667,-147.0,2257.0,-4111.0,-157.74,-6.97,-27.98,0.0,0.0,0.0,0.0,Punch,Christian
65,02.07.2015 16:44:42:683,1703.0,118.0,-3842.0,-158.62,-8.66,-28.18,0.0,0.0,0.0,0.0,Punch,Christian
66,02.07.2015 16:44:42:695,2731.0,-1737.0,-3370.0,-159.18,-10.23,-28.48,0.0,0.0,0.0,0.0,Punch,Christian
67,02.07.2015 16:44:42:712,3056.0,-2956.0,-2334.0,-159.42,-11.53,-28.89,0.0,0.0,0.0,0.0,Punch,Christian
68,02.07.2015 16:44:42:728,3512.0,-4453.0,-714.0,-159.5,-12.87,-29.25,0.0,0.0,0.0,0.0,Punch,Christian
69,02.07.2015 16:44:42:740,4129.0,-7421.0,851.0,-159.37,-14.31,-29.07,0.0,0.0,0.0,0.0,Punch,Christian
70,02.07.2015 16:44:42:757,3768.0,-11445.0,690.0,-159.35,-15.84,-28.53,0.0,0.0,0.0,0.0,Punch,Christian
71,02.07.2015 16:44:42:773,2744.0,-14564.0,-386.0,-159.45,-17.31,-28.85,0.0,0.0,0.0,0.0,Punch,Christian
72,02.07.2015 16:44:42:785,1870.0,-14886.0,-744.0,-159.83,-18.61,-30.56,0.0,0.0,0.0,0.0,Punch,Christian
73,02.07.2015 16:44:42:802,1440.0,-12908.0,567.0,-160.42,-19.61,-33.3,0.0,0.0,0.0,0.0,Punch,Christian
74,02.07.2015 16:44:42:818,1629.0,-8699.0,2717.0,-160.72,-20.15,-36.39,0.0,0.0,0.0,0.0,Punch,Christian
75,02.07.2015 16:44:42:830,2209.0,-4971.0,4376.0,-160.26,-20.57,-38.53,0.0,0.0,0.0,0.0,Punch,Christian
76,02.07.2015 16:44:42:847,3064.0,-3028.0,5126.0,-158.99,-21.08,-39.43,0.0,0.0,0.0,0.0,Punch,Christian
77,02.07.2015 16:44:42:863,3703.0,-1985.0,5109.0,-157.42,-21.52,-39.66,0.0,0.0,0.0,0.0,Punch,Christian
78,02.07.2015 16:44:42:876,4015.0,-1953.0,4410.0,-155.71,-21.82,-39.32,0.0,0.0,0.0,0.0,Punch,Christian
79,02.07.2015 16:44:42:892,3916.0,-2030.0,3358.0,-154.42,-21.99,-38.78,0.0,0.0,0.0,0.0,Punch,Christian
80,02.07.2015 16:44:42:908,3556.0,-2071.0,2246.0,-153.59,-22.06,-38.27,0.0,0.0,0.0,0.0,Punch,Christian
81,02.07.2015 16:44:42:921,2975.0,-1572.0,1320.0,-153.01,-21.97,-37.82,0.0,0.0,0.0,0.0,Punch,Christian
82,02.07.2015 16:44:42:937,2292.0,-845.0,823.0,-152.51,-21.87,-37.35,0.0,0.0,0.0,0.0,Punch,Christian
83,02.07.2015 16:44:42:949,1558.0,-393.0,515.0,-151.9,-21.77,-36.81,0.0,0.0,0.0,0.0,Punch,Christian
84,02.07.2015 16:44:42:966,831.0,-106.0,45.0,-151.21,-21.68,-36.25,0.0,0.0,0.0,0.0,Punch,Christian
85,02.07.2015 16:44:42:982,240.0,43.0,-512.0,-150.52,-21.68,-35.78,0.0,0.0,0.0,0.0,Punch,Christian
86,02.07.2015 16:44:42:994,-126.0,-60.0,-1117.0,-149.96,-21.86,-35.43,0.0,0.0,0.0,0.0,Punch,Christian
87,02.07.2015 16:44:43:11,-257.0,-129.0,-1581.0,-149.61,-22.21,-35.28,0.0,0.0,0.0,0.0,Punch,Christian
88,02.07.2015 16:44:43:27,-194.0,-24.0,-1707.0,-149.49,-22.7,-35.3,0.0,0.0,0.0,0.0,Punch,Christian
89,02.07.2015 16:44:43:39,6.0,-60.0,-1543.0,-149.46,-23.26,-35.37,0.0,0.0,0.0,0.0,Punch,Christian
