Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,24.06.2015 21:17:11:221,1213.0,-979.0,-195.0,-4.83,4.61,85.28,0.0,0.0,0.0,0.0,Haken,Guido
1,24.06.2015 21:17:11:231,1242.0,-1073.0,-224.0,-4.88,4.63,85.24,0.0,0.0,0.0,0.0,Haken,Guido
2,24.06.2015 21:17:11:241,1282.0,-1190.0,-258.0,-4.95,4.67,85.17,0.0,0.0,0.0,0.0,Haken,Guido
3,24.06.2015 21:17:11:251,1321.0,-1253.0,-313.0,-5.01,4.7,85.11,0.0,0.0,0.0,0.0,Haken,Guido
4,24.06.2015 21:17:11:261,1346.0,-1252.0,-345.0,-5.06,4.73,85.04,0.0,0.0,0.0,0.0,Haken,Guido
5,24.06.2015 21:17:11:271,1311.0,-1177.0,-384.0,-5.1,4.74,84.99,0.0,0.0,0.0,0.0,Haken,Guido
6,24.06.2015 21:17:11:281,1292.0,-1171.0,-439.0,-5.12,4.72,84.96,0.0,0.0,0.0,0.0,Haken,Guido
7,24.06.2015 21:17:11:291,1299.0,-1207.0,-463.0,-5.13,4.7,84.91,0.0,0.0,0.0,0.0,Haken,Guido
8,24.06.2015 21:17:11:301,1308.0,-1255.0,-498.0,-5.12,4.65,84.89,0.0,0.0,0.0,0.0,Haken,Guido
9,24.06.2015 21:17:11:311,1316.0,-1275.0,-549.0,-5.07,4.57,84.9,0.0,0.0,0.0,0.0,Haken,Guido
10,24.06.2015 21:17:11:321,1349.0,-1242.0,-581.0,-4.96,4.43,84.94,0.0,0.0,0.0,0.0,Haken,Guido
11,24.06.2015 21:17:11:331,1405.0,-1172.0,-645.0,-4.87,4.32,84.97,0.0,0.0,0.0,0.0,Haken,Guido
12,24.06.2015 21:17:11:341,1466.0,-1175.0,-848.0,-4.78,4.19,84.97,0.0,0.0,0.0,0.0,Haken,Guido
13,24.06.2015 21:17:11:351,1562.0,-1260.0,-1332.0,-4.69,4.05,84.94,0.0,0.0,0.0,0.0,Haken,Guido
14,24.06.2015 21:17:11:361,1843.0,-1443.0,-2115.0,-4.58,3.89,84.83,0.0,0.0,0.0,0.0,Haken,Guido
15,24.06.2015 21:17:11:371,2230.0,-1560.0,-3243.0,-4.51,3.73,84.51,0.0,0.0,0.0,0.0,Haken,Guido
16,24.06.2015 21:17:11:381,2571.0,-1556.0,-4743.0,-4.45,3.57,83.88,0.0,0.0,0.0,0.0,Haken,Guido
17,24.06.2015 21:17:11:391,2962.0,-1692.0,-6384.0,-4.34,3.34,82.69,0.0,0.0,0.0,0.0,Haken,Guido
18,24.06.2015 21:17:11:401,3488.0,-1970.0,-7830.0,-4.23,3.12,80.57,0.0,0.0,0.0,0.0,Haken,Guido
19,24.06.2015 21:17:11:411,4243.0,-2653.0,-8915.0,-4.18,3.07,77.3,0.0,0.0,0.0,0.0,Haken,Guido
20,24.06.2015 21:17:11:421,4850.0,-3935.0,-9625.0,-4.06,3.21,72.84,0.0,0.0,0.0,0.0,Haken,Guido
21,24.06.2015 21:17:11:431,5298.0,-5794.0,-9779.0,-3.6,3.46,67.31,0.0,0.0,0.0,0.0,Haken,Guido
22,24.06.2015 21:17:11:441,5700.0,-8112.0,-8753.0,-2.66,3.91,60.78,0.0,0.0,0.0,0.0,Haken,Guido
23,24.06.2015 21:17:11:451,5932.0,-9871.0,-6358.0,-1.04,4.63,53.44,0.0,0.0,0.0,0.0,Haken,Guido
24,24.06.2015 21:17:11:461,6021.0,-10266.0,-3315.0,1.38,5.54,45.68,0.0,0.0,0.0,0.0,Haken,Guido
25,24.06.2015 21:17:11:471,6012.0,-9495.0,-436.0,4.64,6.21,37.94,0.0,0.0,0.0,0.0,Haken,Guido
26,24.06.2015 21:17:11:481,5397.0,-8031.0,1954.0,8.65,5.81,30.62,0.0,0.0,0.0,0.0,Haken,Guido
27,24.06.2015 21:17:11:491,4300.0,-5788.0,4666.0,13.31,3.53,24.03,0.0,0.0,0.0,0.0,Haken,Guido
28,24.06.2015 21:17:11:501,4230.0,-1900.0,6820.0,18.3,-0.08,18.55,0.0,0.0,0.0,0.0,Haken,Guido
29,24.06.2015 21:17:11:511,5509.0,2597.0,8387.0,23.43,-3.53,14.51,0.0,0.0,0.0,0.0,Haken,Guido
30,24.06.2015 21:17:11:521,6812.0,5670.0,9165.0,28.16,-3.88,11.35,0.0,0.0,0.0,0.0,Haken,Guido
31,24.06.2015 21:17:11:531,4241.0,9907.0,9639.0,32.24,-1.57,9.06,0.0,0.0,0.0,0.0,Haken,Guido
32,24.06.2015 21:17:11:541,1464.0,13427.0,9790.0,36.0,1.8,9.29,0.0,0.0,0.0,0.0,Haken,Guido
33,24.06.2015 21:17:11:551,-1470.0,16412.0,9704.0,39.02,5.29,11.54,0.0,0.0,0.0,0.0,Haken,Guido
34,24.06.2015 21:17:11:561,-3350.0,18132.0,9156.0,41.33,7.83,15.23,0.0,0.0,0.0,0.0,Haken,Guido
35,24.06.2015 21:17:11:571,-4610.0,18751.0,8828.0,42.67,8.82,20.12,0.0,0.0,0.0,0.0,Haken,Guido
36,24.06.2015 21:17:11:581,-6217.0,18389.0,9843.0,42.37,8.61,25.37,0.0,0.0,0.0,0.0,Haken,Guido
37,24.06.2015 21:17:11:591,-8634.0,16903.0,10688.0,40.21,8.1,30.55,0.0,0.0,0.0,0.0,Haken,Guido
38,24.06.2015 21:17:11:601,-11929.0,14223.0,10075.0,36.44,8.06,35.43,0.0,0.0,0.0,0.0,Haken,Guido
39,24.06.2015 21:17:11:611,-15388.0,11033.0,8040.0,31.58,9.08,39.71,0.0,0.0,0.0,0.0,Haken,Guido
40,24.06.2015 21:17:11:621,-18152.0,8322.0,5522.0,25.94,11.32,43.22,0.0,0.0,0.0,0.0,Haken,Guido
41,24.06.2015 21:17:11:631,-20446.0,5547.0,2277.0,19.36,14.71,45.6,0.0,0.0,0.0,0.0,Haken,Guido
42,24.06.2015 21:17:11:641,-22209.0,1949.0,-1986.0,11.79,18.94,46.51,0.0,0.0,0.0,0.0,Haken,Guido
43,24.06.2015 21:17:11:651,-23000.0,-2837.0,-7155.0,3.4,23.86,45.73,0.0,0.0,0.0,0.0,Haken,Guido
44,24.06.2015 21:17:11:661,-22357.0,-8328.0,-12498.0,-5.49,29.5,43.33,0.0,0.0,0.0,0.0,Haken,Guido
45,24.06.2015 21:17:11:671,-20421.0,-12809.0,-16431.0,-14.88,35.58,40.04,0.0,0.0,0.0,0.0,Haken,Guido
46,24.06.2015 21:17:11:681,-16621.0,-15836.0,-19084.0,-24.28,41.48,36.66,0.0,0.0,0.0,0.0,Haken,Guido
47,24.06.2015 21:17:11:691,-10270.0,-15420.0,-21628.0,-32.46,46.22,34.4,0.0,0.0,0.0,0.0,Haken,Guido
48,24.06.2015 21:17:11:701,-1796.0,-11787.0,-22612.0,-38.37,49.04,34.35,0.0,0.0,0.0,0.0,Haken,Guido
49,24.06.2015 21:17:11:711,6932.0,-7681.0,-20375.0,-42.96,50.78,35.32,0.0,0.0,0.0,0.0,Haken,Guido
