Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:51:56:41,139.0,125.0,-781.0,-63.23,-20.92,-38.55,0.0,0.0,0.0,0.0,Punch,Martin
1,02.07.2015 16:51:56:57,209.0,144.0,-776.0,-63.23,-20.9,-38.64,0.0,0.0,0.0,0.0,Punch,Martin
2,02.07.2015 16:51:56:73,261.0,155.0,-776.0,-63.23,-20.9,-38.65,0.0,0.0,0.0,0.0,Punch,Martin
3,02.07.2015 16:51:56:86,231.0,138.0,-823.0,-63.24,-20.92,-38.61,0.0,0.0,0.0,0.0,Punch,Martin
4,02.07.2015 16:51:56:102,173.0,109.0,-855.0,-63.25,-20.92,-38.55,0.0,0.0,0.0,0.0,Punch,Martin
5,02.07.2015 16:51:56:118,86.0,62.0,-936.0,-63.25,-20.91,-38.49,0.0,0.0,0.0,0.0,Punch,Martin
6,02.07.2015 16:51:56:131,-15.0,0.0,-977.0,-63.24,-20.89,-38.47,0.0,0.0,0.0,0.0,Punch,Martin
7,02.07.2015 16:51:56:147,-38.0,-10.0,-1003.0,-63.19,-20.83,-38.51,0.0,0.0,0.0,0.0,Punch,Martin
8,02.07.2015 16:51:56:164,-60.0,-36.0,-1039.0,-63.14,-20.77,-38.56,0.0,0.0,0.0,0.0,Punch,Martin
9,02.07.2015 16:51:56:176,-51.0,-86.0,-989.0,-63.09,-20.71,-38.63,0.0,0.0,0.0,0.0,Punch,Martin
10,02.07.2015 16:51:56:192,12.0,-150.0,-864.0,-63.02,-20.65,-38.72,0.0,0.0,0.0,0.0,Punch,Martin
11,02.07.2015 16:51:56:209,86.0,-201.0,-741.0,-62.94,-20.54,-38.8,0.0,0.0,0.0,0.0,Punch,Martin
12,02.07.2015 16:51:56:221,146.0,-259.0,-616.0,-62.86,-20.43,-38.88,0.0,0.0,0.0,0.0,Punch,Martin
13,02.07.2015 16:51:56:237,176.0,-328.0,-542.0,-62.8,-20.32,-38.91,0.0,0.0,0.0,0.0,Punch,Martin
14,02.07.2015 16:51:56:254,164.0,-362.0,-519.0,-62.81,-20.24,-38.9,0.0,0.0,0.0,0.0,Punch,Martin
15,02.07.2015 16:51:56:266,65.0,-441.0,-487.0,-62.88,-20.22,-38.85,0.0,0.0,0.0,0.0,Punch,Martin
16,02.07.2015 16:51:56:282,-123.0,-633.0,-447.0,-63.01,-20.25,-38.77,0.0,0.0,0.0,0.0,Punch,Martin
17,02.07.2015 16:51:56:299,-356.0,-972.0,-318.0,-63.15,-20.34,-38.69,0.0,0.0,0.0,0.0,Punch,Martin
18,02.07.2015 16:51:56:311,-639.0,-1544.0,-59.0,-63.31,-20.45,-38.65,0.0,0.0,0.0,0.0,Punch,Martin
