Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:19:43:379,-300.0,-264.0,-630.0,-74.12,-71.62,-16.72,0.0,0.0,0.0,66.0,Haken,Eike
1,02.07.2015 16:19:43:392,-360.0,-198.0,-569.0,-74.22,-71.74,-16.61,0.0,0.0,0.0,65.0,Haken,Eike
2,02.07.2015 16:19:43:408,-318.0,-134.0,-508.0,-74.31,-71.79,-16.54,0.0,0.0,0.0,67.0,Haken,Eike
3,02.07.2015 16:19:43:425,-172.0,-150.0,-549.0,-74.36,-71.85,-16.5,0.0,0.0,0.0,66.0,Haken,Eike
4,02.07.2015 16:19:43:437,-121.0,-147.0,-554.0,-74.33,-71.82,-16.53,0.0,0.0,0.0,67.0,Haken,Eike
5,02.07.2015 16:19:43:453,-27.0,-79.0,-493.0,-74.34,-71.79,-16.53,0.0,0.0,0.0,67.0,Haken,Eike
6,02.07.2015 16:19:43:470,55.0,-12.0,-483.0,-74.33,-71.74,-16.55,0.0,0.0,0.0,67.0,Haken,Eike
7,02.07.2015 16:19:43:482,-55.0,56.0,-506.0,-74.32,-71.71,-16.55,0.0,0.0,0.0,62.0,Haken,Eike
8,02.07.2015 16:19:43:498,-85.0,124.0,-584.0,-74.29,-71.71,-16.57,0.0,0.0,0.0,65.0,Haken,Eike
9,02.07.2015 16:19:43:515,-153.0,160.0,-528.0,-74.24,-71.74,-16.59,0.0,0.0,0.0,64.0,Haken,Eike
10,02.07.2015 16:19:43:527,-220.0,163.0,-423.0,-74.23,-71.74,-16.6,0.0,0.0,0.0,64.0,Haken,Eike
11,02.07.2015 16:19:43:543,-135.0,167.0,-476.0,-74.18,-71.67,-16.65,0.0,0.0,0.0,64.0,Haken,Eike
12,02.07.2015 16:19:43:560,-69.0,136.0,-543.0,-74.12,-71.56,-16.73,0.0,0.0,0.0,43.0,Haken,Eike
13,02.07.2015 16:19:43:572,73.0,140.0,-591.0,-74.03,-71.44,-16.82,0.0,0.0,0.0,43.0,Haken,Eike
14,02.07.2015 16:19:43:589,183.0,138.0,-700.0,-73.92,-71.31,-16.94,0.0,0.0,0.0,43.0,Haken,Eike
15,02.07.2015 16:19:43:605,210.0,228.0,-822.0,-73.81,-71.19,-17.04,0.0,0.0,0.0,40.0,Haken,Eike
16,02.07.2015 16:19:43:617,177.0,410.0,-963.0,-73.7,-71.06,-17.14,0.0,0.0,0.0,42.0,Haken,Eike
17,02.07.2015 16:19:43:634,64.0,643.0,-1166.0,-73.6,-70.91,-17.24,0.0,0.0,0.0,40.0,Haken,Eike
18,02.07.2015 16:19:43:650,-91.0,877.0,-1408.0,-73.46,-70.73,-17.37,0.0,0.0,0.0,41.0,Haken,Eike
19,02.07.2015 16:19:43:662,-345.0,1120.0,-1501.0,-73.24,-70.47,-17.58,0.0,0.0,0.0,41.0,Haken,Eike
20,02.07.2015 16:19:43:679,-294.0,1448.0,-2059.0,-72.86,-70.04,-17.94,0.0,0.0,0.0,40.0,Haken,Eike
21,02.07.2015 16:19:43:695,-159.0,2041.0,-2523.0,-72.29,-69.49,-18.46,0.0,0.0,0.0,42.0,Haken,Eike
22,02.07.2015 16:19:43:707,-187.0,2626.0,-2682.0,-71.55,-68.87,-19.08,0.0,0.0,0.0,43.0,Haken,Eike
23,02.07.2015 16:19:43:724,-360.0,3160.0,-2683.0,-70.7,-68.19,-19.75,0.0,0.0,0.0,42.0,Haken,Eike
24,02.07.2015 16:19:43:740,-668.0,3507.0,-2669.0,-69.68,-67.37,-20.52,0.0,0.0,0.0,42.0,Haken,Eike
25,02.07.2015 16:19:43:752,-1289.0,3691.0,-2705.0,-68.47,-66.44,-21.38,0.0,0.0,0.0,41.0,Haken,Eike
26,02.07.2015 16:19:43:769,-2149.0,3621.0,-2349.0,-67.13,-65.44,-22.31,0.0,0.0,0.0,38.0,Haken,Eike
27,02.07.2015 16:19:43:785,-3024.0,2945.0,-1934.0,-65.66,-64.45,-23.33,0.0,0.0,0.0,37.0,Haken,Eike
28,02.07.2015 16:19:43:797,-3907.0,1913.0,-1126.0,-64.09,-63.45,-24.45,0.0,0.0,0.0,19.0,Haken,Eike
29,02.07.2015 16:19:43:814,-5231.0,843.0,191.0,-62.65,-62.58,-25.47,0.0,0.0,0.0,20.0,Haken,Eike
30,02.07.2015 16:19:43:830,-6696.0,33.0,1681.0,-61.55,-61.93,-26.18,0.0,0.0,0.0,21.0,Haken,Eike
31,02.07.2015 16:19:43:843,-8113.0,-841.0,2765.0,-60.76,-61.47,-26.64,0.0,0.0,0.0,17.0,Haken,Eike
32,02.07.2015 16:19:43:859,-9157.0,-2651.0,3351.0,-60.06,-61.03,-27.27,0.0,0.0,0.0,18.0,Haken,Eike
33,02.07.2015 16:19:43:875,-9045.0,-5225.0,4275.0,-59.28,-60.4,-28.41,0.0,0.0,0.0,18.0,Haken,Eike
34,02.07.2015 16:19:43:888,-7627.0,-7835.0,6045.0,-58.49,-59.53,-29.9,0.0,0.0,0.0,17.0,Haken,Eike
35,02.07.2015 16:19:43:904,-6173.0,-9631.0,7933.0,-58.21,-58.99,-30.83,0.0,0.0,0.0,15.0,Haken,Eike
36,02.07.2015 16:19:43:920,-6027.0,-10943.0,8823.0,-58.67,-59.26,-30.67,0.0,0.0,0.0,11.0,Haken,Eike
37,02.07.2015 16:19:43:933,-7558.0,-11606.0,8492.0,-59.56,-60.12,-29.83,0.0,0.0,0.0,0.0,Haken,Eike
38,02.07.2015 16:19:43:949,-10314.0,-11540.0,7333.0,-60.22,-60.84,-29.11,0.0,0.0,0.0,0.0,Haken,Eike
39,02.07.2015 16:19:43:965,-13320.0,-10921.0,5815.0,-60.3,-61.08,-28.85,0.0,0.0,0.0,0.0,Haken,Eike
40,02.07.2015 16:19:43:978,-15706.0,-10343.0,4175.0,-59.42,-60.63,-29.19,0.0,0.0,0.0,0.0,Haken,Eike
41,02.07.2015 16:19:43:994,-16817.0,-10945.0,2751.0,-57.27,-59.09,-30.37,0.0,0.0,0.0,0.0,Haken,Eike
42,02.07.2015 16:19:44:10,-15532.0,-12628.0,-685.0,-53.38,-55.61,-32.92,0.0,0.0,0.0,0.0,Haken,Eike
43,02.07.2015 16:19:44:23,-9398.0,-14469.0,-7827.0,-47.72,-49.49,-37.07,0.0,0.0,0.0,20.0,Haken,Eike
44,02.07.2015 16:19:44:39,341.0,-15130.0,-13892.0,-40.36,-39.92,-43.14,0.0,0.0,0.0,60.0,Haken,Eike
45,02.07.2015 16:19:44:55,10493.0,-14386.0,-13958.0,-32.02,-26.55,-50.67,0.0,0.0,0.0,125.0,Haken,Eike
46,02.07.2015 16:19:44:68,15705.0,-6322.0,-6568.0,-23.68,-10.98,-56.29,0.0,0.0,0.0,105.0,Haken,Eike
47,02.07.2015 16:19:44:84,17232.0,-6774.0,-6287.0,-16.3,-1.48,-53.87,0.0,0.0,0.0,107.0,Haken,Eike
48,02.07.2015 16:19:44:101,17144.0,-10939.0,-9296.0,-13.94,-4.79,-51.54,0.0,0.0,0.0,92.0,Haken,Eike
49,02.07.2015 16:19:44:113,1900.0,-10481.0,-17106.0,-19.99,-17.17,-46.07,0.0,0.0,0.0,81.0,Haken,Eike
50,02.07.2015 16:19:44:129,-7256.0,-1776.0,-12483.0,-30.73,-28.93,-43.45,0.0,0.0,0.0,62.0,Haken,Eike
51,02.07.2015 16:19:44:146,-7331.0,-6659.0,-12313.0,-39.93,-33.27,-44.77,0.0,0.0,0.0,84.0,Haken,Eike
52,02.07.2015 16:19:44:158,5840.0,-6356.0,-10394.0,-43.4,-34.86,-48.73,0.0,0.0,0.0,94.0,Haken,Eike
53,02.07.2015 16:19:44:174,11107.0,1239.0,-8046.0,-46.53,-35.59,-47.4,0.0,0.0,0.0,90.0,Haken,Eike
54,02.07.2015 16:19:44:187,12245.0,6954.0,-5951.0,-48.7,-35.41,-46.05,0.0,0.0,0.0,75.0,Haken,Eike
55,02.07.2015 16:19:44:203,8992.0,8339.0,-8763.0,-51.14,-35.09,-43.38,0.0,0.0,0.0,71.0,Haken,Eike
56,02.07.2015 16:19:44:219,5013.0,8952.0,-11110.0,-54.15,-35.8,-40.45,0.0,0.0,0.0,66.0,Haken,Eike
57,02.07.2015 16:19:44:232,956.0,8695.0,-11533.0,-57.89,-37.46,-37.63,0.0,0.0,0.0,44.0,Haken,Eike
58,02.07.2015 16:19:44:248,-762.0,7910.0,-10312.0,-61.9,-39.45,-35.79,0.0,0.0,0.0,51.0,Haken,Eike
59,02.07.2015 16:19:44:264,10.0,7337.0,-8784.0,-65.83,-41.32,-34.87,0.0,0.0,0.0,50.0,Haken,Eike
60,02.07.2015 16:19:44:277,2649.0,8069.0,-6414.0,-69.25,-42.81,-34.74,0.0,0.0,0.0,24.0,Haken,Eike
61,02.07.2015 16:19:44:293,4814.0,9774.0,-3935.0,-72.02,-43.75,-34.88,0.0,0.0,0.0,22.0,Haken,Eike
62,02.07.2015 16:19:44:309,5103.0,11352.0,-2132.0,-74.72,-44.4,-34.65,0.0,0.0,0.0,20.0,Haken,Eike
63,02.07.2015 16:19:44:322,4486.0,11862.0,-2332.0,-78.05,-45.22,-33.57,0.0,0.0,0.0,14.0,Haken,Eike
64,02.07.2015 16:19:44:338,3400.0,10517.0,-3470.0,-81.32,-46.74,-31.81,0.0,0.0,0.0,11.0,Haken,Eike
65,02.07.2015 16:19:44:355,1872.0,8831.0,-3035.0,-84.19,-48.56,-30.04,0.0,0.0,0.0,6.0,Haken,Eike
66,02.07.2015 16:19:44:367,1120.0,7155.0,-1971.0,-87.0,-50.13,-28.4,0.0,0.0,0.0,6.0,Haken,Eike
67,02.07.2015 16:19:44:383,699.0,6076.0,-815.0,-90.07,-51.29,-26.84,0.0,0.0,0.0,4.0,Haken,Eike
68,02.07.2015 16:19:44:399,312.0,5370.0,-436.0,-93.67,-52.1,-25.07,0.0,0.0,0.0,0.0,Haken,Eike
69,02.07.2015 16:19:44:412,-182.0,4531.0,-1253.0,-97.33,-52.88,-23.05,0.0,0.0,0.0,0.0,Haken,Eike
70,02.07.2015 16:19:44:428,-767.0,3393.0,-1968.0,-100.53,-54.03,-20.98,0.0,0.0,0.0,0.0,Haken,Eike
71,02.07.2015 16:19:44:445,-1076.0,2654.0,-1933.0,-103.07,-55.5,-19.13,0.0,0.0,0.0,0.0,Haken,Eike
