Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:42:05:645,-501.0,214.0,-828.0,-101.45,-47.94,-17.43,0.0,0.0,0.0,33.0,Haken,Wadim
1,02.07.2015 16:42:05:658,-215.0,517.0,-784.0,-102.02,-47.88,-17.47,0.0,0.0,0.0,28.0,Haken,Wadim
2,02.07.2015 16:42:05:674,-8.0,700.0,-753.0,-102.47,-47.84,-17.43,0.0,0.0,0.0,26.0,Haken,Wadim
3,02.07.2015 16:42:05:690,39.0,725.0,-828.0,-102.85,-47.84,-17.28,0.0,0.0,0.0,26.0,Haken,Wadim
4,02.07.2015 16:42:05:703,15.0,684.0,-972.0,-103.17,-47.86,-17.06,0.0,0.0,0.0,26.0,Haken,Wadim
5,02.07.2015 16:42:05:719,7.0,620.0,-1060.0,-103.43,-47.89,-16.86,0.0,0.0,0.0,28.0,Haken,Wadim
6,02.07.2015 16:42:05:735,-7.0,517.0,-1092.0,-103.64,-47.9,-16.68,0.0,0.0,0.0,28.0,Haken,Wadim
7,02.07.2015 16:42:05:748,-87.0,387.0,-1253.0,-103.87,-47.85,-16.53,0.0,0.0,0.0,27.0,Haken,Wadim
8,02.07.2015 16:42:05:764,-194.0,333.0,-1584.0,-104.09,-47.73,-16.46,0.0,0.0,0.0,26.0,Haken,Wadim
9,02.07.2015 16:42:05:781,-237.0,371.0,-1911.0,-104.26,-47.52,-16.52,0.0,0.0,0.0,27.0,Haken,Wadim
10,02.07.2015 16:42:05:793,-117.0,601.0,-2240.0,-104.33,-47.2,-16.71,0.0,0.0,0.0,25.0,Haken,Wadim
11,02.07.2015 16:42:05:809,1.0,869.0,-2591.0,-104.16,-46.7,-16.99,0.0,0.0,0.0,21.0,Haken,Wadim
12,02.07.2015 16:42:05:826,-266.0,990.0,-2875.0,-103.78,-45.94,-17.24,0.0,0.0,0.0,25.0,Haken,Wadim
13,02.07.2015 16:42:05:842,-1066.0,1146.0,-3635.0,-103.18,-44.78,-17.42,0.0,0.0,0.0,26.0,Haken,Wadim
14,02.07.2015 16:42:05:854,-2094.0,1438.0,-4532.0,-102.3,-43.28,-17.64,0.0,0.0,0.0,12.0,Haken,Wadim
15,02.07.2015 16:42:05:871,-3109.0,1821.0,-5019.0,-101.02,-41.47,-17.93,0.0,0.0,0.0,12.0,Haken,Wadim
16,02.07.2015 16:42:05:883,-3827.0,2409.0,-5314.0,-99.21,-39.32,-18.54,0.0,0.0,0.0,7.0,Haken,Wadim
17,02.07.2015 16:42:05:899,-4502.0,2925.0,-4944.0,-96.87,-36.95,-19.35,0.0,0.0,0.0,4.0,Haken,Wadim
18,02.07.2015 16:42:05:916,-5017.0,3465.0,-4774.0,-94.23,-34.42,-20.16,0.0,0.0,0.0,7.0,Haken,Wadim
19,02.07.2015 16:42:05:928,-5205.0,3935.0,-4705.0,-91.44,-31.85,-20.94,0.0,0.0,0.0,4.0,Haken,Wadim
20,02.07.2015 16:42:05:944,-5342.0,3727.0,-4148.0,-88.46,-29.45,-21.74,0.0,0.0,0.0,6.0,Haken,Wadim
21,02.07.2015 16:42:05:961,-5226.0,3241.0,-3523.0,-85.37,-27.02,-22.84,0.0,0.0,0.0,2.0,Haken,Wadim
22,02.07.2015 16:42:05:973,-4744.0,2828.0,-2917.0,-82.08,-24.56,-24.34,0.0,0.0,0.0,2.0,Haken,Wadim
