Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:56:50:391,-912.0,-481.0,-658.0,18.41,22.5,-66.46,0.0,0.0,0.0,160.0,Upper Cut,Nils
1,02.07.2015 16:56:50:403,-1614.0,-35.0,-250.0,18.66,23.11,-65.75,0.0,0.0,0.0,26.0,Upper Cut,Nils
2,02.07.2015 16:56:50:419,-2545.0,687.0,222.0,18.93,23.6,-65.2,0.0,0.0,0.0,0.0,Upper Cut,Nils
3,02.07.2015 16:56:50:436,-3701.0,1580.0,586.0,19.29,23.96,-64.88,0.0,0.0,0.0,0.0,Upper Cut,Nils
4,02.07.2015 16:56:50:448,-5036.0,2401.0,564.0,19.78,24.15,-64.86,0.0,0.0,0.0,0.0,Upper Cut,Nils
5,02.07.2015 16:56:50:464,-6191.0,2886.0,-76.0,20.27,24.15,-65.06,0.0,0.0,0.0,0.0,Upper Cut,Nils
6,02.07.2015 16:56:50:481,-7036.0,2788.0,-884.0,20.4,23.82,-65.54,0.0,0.0,0.0,0.0,Upper Cut,Nils
7,02.07.2015 16:56:50:493,-7748.0,2424.0,-1749.0,19.9,23.01,-66.43,0.0,0.0,0.0,0.0,Upper Cut,Nils
8,02.07.2015 16:56:50:509,-8516.0,2378.0,-2439.0,18.56,21.67,-67.72,0.0,0.0,0.0,0.0,Upper Cut,Nils
9,02.07.2015 16:56:50:526,-9250.0,2457.0,-2371.0,16.4,19.84,-69.32,0.0,0.0,0.0,0.0,Upper Cut,Nils
10,02.07.2015 16:56:50:538,-9750.0,2574.0,-1275.0,13.68,17.63,-71.1,0.0,0.0,0.0,0.0,Upper Cut,Nils
11,02.07.2015 16:56:50:554,-10207.0,2577.0,-365.0,10.67,15.07,-73.05,0.0,0.0,0.0,0.0,Upper Cut,Nils
12,02.07.2015 16:56:50:567,-10994.0,2692.0,98.0,7.19,11.95,-75.24,0.0,0.0,0.0,0.0,Upper Cut,Nils
13,02.07.2015 16:56:50:583,-11877.0,2697.0,459.0,3.35,8.38,-77.28,0.0,0.0,0.0,0.0,Upper Cut,Nils
14,02.07.2015 16:56:50:600,-12311.0,2330.0,1075.0,-0.82,4.49,-78.42,0.0,0.0,0.0,0.0,Upper Cut,Nils
