Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,24.06.2015 21:17:11:228,1392.0,-1136.0,-246.0,-6.44,5.83,83.6,0.0,0.0,0.0,0.0,Haken,Guido
1,24.06.2015 21:17:11:238,1360.0,-1118.0,-123.0,-6.44,5.8,83.58,0.0,0.0,0.0,0.0,Haken,Guido
2,24.06.2015 21:17:11:248,1338.0,-1120.0,-18.0,-6.44,5.78,83.55,0.0,0.0,0.0,0.0,Haken,Guido
3,24.06.2015 21:17:11:258,1316.0,-1102.0,-12.0,-6.45,5.76,83.52,0.0,0.0,0.0,0.0,Haken,Guido
4,24.06.2015 21:17:11:268,1313.0,-1070.0,-11.0,-6.45,5.75,83.49,0.0,0.0,0.0,0.0,Haken,Guido
5,24.06.2015 21:17:11:278,1311.0,-1042.0,14.0,-6.5,5.78,83.43,0.0,0.0,0.0,0.0,Haken,Guido
6,24.06.2015 21:17:11:288,1335.0,-1051.0,10.0,-6.57,5.83,83.35,0.0,0.0,0.0,0.0,Haken,Guido
7,24.06.2015 21:17:11:298,1383.0,-1058.0,-48.0,-6.65,5.9,83.26,0.0,0.0,0.0,0.0,Haken,Guido
8,24.06.2015 21:17:11:308,1454.0,-1026.0,-124.0,-6.75,5.98,83.16,0.0,0.0,0.0,0.0,Haken,Guido
9,24.06.2015 21:17:11:318,1490.0,-966.0,-226.0,-6.83,6.05,83.07,0.0,0.0,0.0,0.0,Haken,Guido
10,24.06.2015 21:17:11:328,1493.0,-916.0,-279.0,-6.9,6.1,83.0,0.0,0.0,0.0,0.0,Haken,Guido
11,24.06.2015 21:17:11:338,1462.0,-871.0,-345.0,-6.94,6.13,82.95,0.0,0.0,0.0,0.0,Haken,Guido
12,24.06.2015 21:17:11:348,1425.0,-847.0,-429.0,-6.95,6.12,82.92,0.0,0.0,0.0,0.0,Haken,Guido
13,24.06.2015 21:17:11:358,1432.0,-809.0,-457.0,-6.95,6.11,82.9,0.0,0.0,0.0,0.0,Haken,Guido
14,24.06.2015 21:17:11:368,1469.0,-794.0,-463.0,-6.98,6.11,82.84,0.0,0.0,0.0,0.0,Haken,Guido
15,24.06.2015 21:17:11:378,1532.0,-850.0,-497.0,-7.03,6.13,82.76,0.0,0.0,0.0,0.0,Haken,Guido
16,24.06.2015 21:17:11:388,1610.0,-930.0,-587.0,-7.09,6.15,82.64,0.0,0.0,0.0,0.0,Haken,Guido
17,24.06.2015 21:17:11:398,1771.0,-1092.0,-789.0,-7.13,6.14,82.52,0.0,0.0,0.0,0.0,Haken,Guido
18,24.06.2015 21:17:11:408,2110.0,-1376.0,-1207.0,-7.21,6.16,82.29,0.0,0.0,0.0,0.0,Haken,Guido
19,24.06.2015 21:17:11:418,2497.0,-1788.0,-2104.0,-7.36,6.21,81.88,0.0,0.0,0.0,0.0,Haken,Guido
20,24.06.2015 21:17:11:428,2825.0,-2268.0,-3581.0,-7.55,6.28,81.23,0.0,0.0,0.0,0.0,Haken,Guido
