Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:45:42:543,-47.0,661.0,-906.0,-124.92,-37.37,-41.04,0.0,0.0,0.0,0.0,Upper Cut,Christian
1,02.07.2015 16:45:42:555,-55.0,540.0,-950.0,-125.07,-37.41,-40.82,0.0,0.0,0.0,0.0,Upper Cut,Christian
2,02.07.2015 16:45:42:572,-77.0,542.0,-1006.0,-125.17,-37.39,-40.66,0.0,0.0,0.0,0.0,Upper Cut,Christian
3,02.07.2015 16:45:42:588,-133.0,641.0,-1134.0,-125.17,-37.36,-40.51,0.0,0.0,0.0,0.0,Upper Cut,Christian
4,02.07.2015 16:45:42:601,-248.0,536.0,-1243.0,-125.01,-37.38,-40.34,0.0,0.0,0.0,0.0,Upper Cut,Christian
5,02.07.2015 16:45:42:617,-366.0,315.0,-1406.0,-124.88,-37.42,-40.22,0.0,0.0,0.0,0.0,Upper Cut,Christian
6,02.07.2015 16:45:42:633,-425.0,33.0,-1443.0,-124.93,-37.45,-40.2,0.0,0.0,0.0,0.0,Upper Cut,Christian
7,02.07.2015 16:45:42:646,-351.0,44.0,-1277.0,-125.18,-37.37,-40.35,0.0,0.0,0.0,0.0,Upper Cut,Christian
8,02.07.2015 16:45:42:662,-235.0,213.0,-1078.0,-125.31,-37.16,-40.57,0.0,0.0,0.0,0.0,Upper Cut,Christian
9,02.07.2015 16:45:42:678,-176.0,327.0,-1017.0,-125.17,-36.9,-40.77,0.0,0.0,0.0,0.0,Upper Cut,Christian
10,02.07.2015 16:45:42:691,-157.0,347.0,-1039.0,-124.79,-36.64,-40.94,0.0,0.0,0.0,0.0,Upper Cut,Christian
11,02.07.2015 16:45:42:707,-219.0,156.0,-1108.0,-124.24,-36.39,-41.07,0.0,0.0,0.0,0.0,Upper Cut,Christian
12,02.07.2015 16:45:42:723,-327.0,-160.0,-1080.0,-123.79,-36.15,-41.24,0.0,0.0,0.0,0.0,Upper Cut,Christian
13,02.07.2015 16:45:42:736,-322.0,-296.0,-840.0,-123.57,-35.88,-41.5,0.0,0.0,0.0,0.0,Upper Cut,Christian
14,02.07.2015 16:45:42:752,-168.0,-95.0,-424.0,-123.41,-35.52,-41.87,0.0,0.0,0.0,0.0,Upper Cut,Christian
15,02.07.2015 16:45:42:765,27.0,212.0,-85.0,-123.09,-35.16,-42.19,0.0,0.0,0.0,0.0,Upper Cut,Christian
16,02.07.2015 16:45:42:781,175.0,386.0,191.0,-122.49,-34.87,-42.36,0.0,0.0,0.0,0.0,Upper Cut,Christian
17,02.07.2015 16:45:42:797,172.0,153.0,161.0,-121.8,-34.67,-42.33,0.0,0.0,0.0,0.0,Upper Cut,Christian
18,02.07.2015 16:45:42:810,119.0,-101.0,-138.0,-121.32,-34.55,-42.24,0.0,0.0,0.0,0.0,Upper Cut,Christian
19,02.07.2015 16:45:42:826,32.0,-357.0,-461.0,-121.03,-34.52,-42.16,0.0,0.0,0.0,0.0,Upper Cut,Christian
20,02.07.2015 16:45:42:842,1.0,-469.0,-433.0,-120.97,-34.53,-42.15,0.0,0.0,0.0,0.0,Upper Cut,Christian
21,02.07.2015 16:45:42:855,65.0,-404.0,-227.0,-121.0,-34.5,-42.19,0.0,0.0,0.0,0.0,Upper Cut,Christian
22,02.07.2015 16:45:42:871,158.0,-241.0,-154.0,-120.96,-34.46,-42.19,0.0,0.0,0.0,0.0,Upper Cut,Christian
23,02.07.2015 16:45:42:887,194.0,-144.0,-182.0,-120.79,-34.45,-42.11,0.0,0.0,0.0,0.0,Upper Cut,Christian
24,02.07.2015 16:45:42:900,93.0,-378.0,-222.0,-120.6,-34.53,-41.92,0.0,0.0,0.0,0.0,Upper Cut,Christian
25,02.07.2015 16:45:42:916,50.0,-427.0,-285.0,-120.6,-34.58,-41.76,0.0,0.0,0.0,0.0,Upper Cut,Christian
26,02.07.2015 16:45:42:932,45.0,-349.0,-375.0,-120.63,-34.6,-41.65,0.0,0.0,0.0,0.0,Upper Cut,Christian
27,02.07.2015 16:45:42:945,67.0,-284.0,-476.0,-120.65,-34.62,-41.54,0.0,0.0,0.0,0.0,Upper Cut,Christian
28,02.07.2015 16:45:42:961,81.0,-205.0,-673.0,-120.66,-34.62,-41.44,0.0,0.0,0.0,0.0,Upper Cut,Christian
29,02.07.2015 16:45:42:977,62.0,-202.0,-937.0,-120.65,-34.61,-41.34,0.0,0.0,0.0,0.0,Upper Cut,Christian
