Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:01:10:346,2174.0,-560.0,1556.0,135.97,26.44,-18.47,0.0,0.0,0.0,32.0,Upper Cut,Linh
1,02.07.2015 17:01:10:358,1886.0,-534.0,1539.0,135.44,26.43,-18.04,0.0,0.0,0.0,25.0,Upper Cut,Linh
2,02.07.2015 17:01:10:375,1460.0,-540.0,1352.0,134.96,26.35,-17.75,0.0,0.0,0.0,28.0,Upper Cut,Linh
3,02.07.2015 17:01:10:391,1017.0,-601.0,1324.0,134.28,26.37,-17.29,0.0,0.0,0.0,28.0,Upper Cut,Linh
4,02.07.2015 17:01:10:403,679.0,-573.0,1282.0,133.58,26.45,-16.97,0.0,0.0,0.0,38.0,Upper Cut,Linh
5,02.07.2015 17:01:10:420,463.0,-405.0,1199.0,132.83,26.54,-16.66,0.0,0.0,0.0,37.0,Upper Cut,Linh
6,02.07.2015 17:01:10:436,203.0,-260.0,1142.0,132.01,26.67,-16.24,0.0,0.0,0.0,41.0,Upper Cut,Linh
7,02.07.2015 17:01:10:448,-188.0,-218.0,1148.0,131.22,26.83,-15.78,0.0,0.0,0.0,41.0,Upper Cut,Linh
8,02.07.2015 17:01:10:465,-644.0,-324.0,1116.0,130.47,27.03,-15.35,0.0,0.0,0.0,40.0,Upper Cut,Linh
9,02.07.2015 17:01:10:481,-1136.0,-494.0,1021.0,129.81,27.25,-15.06,0.0,0.0,0.0,41.0,Upper Cut,Linh
10,02.07.2015 17:01:10:493,-1619.0,-511.0,995.0,129.3,27.48,-14.93,0.0,0.0,0.0,43.0,Upper Cut,Linh
11,02.07.2015 17:01:10:510,-2055.0,-321.0,1116.0,128.96,27.81,-14.97,0.0,0.0,0.0,43.0,Upper Cut,Linh
12,02.07.2015 17:01:10:526,-2386.0,-132.0,1232.0,128.8,28.29,-15.17,0.0,0.0,0.0,44.0,Upper Cut,Linh
13,02.07.2015 17:01:10:538,-2378.0,77.0,1074.0,128.83,28.89,-15.56,0.0,0.0,0.0,42.0,Upper Cut,Linh
14,02.07.2015 17:01:10:555,-2092.0,405.0,793.0,129.05,29.53,-15.94,0.0,0.0,0.0,28.0,Upper Cut,Linh
15,02.07.2015 17:01:10:571,-1826.0,784.0,649.0,129.46,30.2,-16.2,0.0,0.0,0.0,40.0,Upper Cut,Linh
16,02.07.2015 17:01:10:584,-1666.0,1166.0,730.0,129.94,30.97,-16.4,0.0,0.0,0.0,37.0,Upper Cut,Linh
17,02.07.2015 17:01:10:600,-1405.0,1408.0,737.0,130.39,31.86,-16.55,0.0,0.0,0.0,26.0,Upper Cut,Linh
18,02.07.2015 17:01:10:616,-919.0,1457.0,500.0,130.75,32.84,-16.6,0.0,0.0,0.0,28.0,Upper Cut,Linh
19,02.07.2015 17:01:10:629,-435.0,1524.0,432.0,131.03,33.74,-16.53,0.0,0.0,0.0,46.0,Upper Cut,Linh
20,02.07.2015 17:01:10:645,273.0,1635.0,972.0,131.01,34.67,-16.27,0.0,0.0,0.0,52.0,Upper Cut,Linh
21,02.07.2015 17:01:10:661,1144.0,1296.0,910.0,130.59,35.59,-15.89,0.0,0.0,0.0,44.0,Upper Cut,Linh
22,02.07.2015 17:01:10:674,2088.0,611.0,468.0,129.97,36.22,-15.36,0.0,0.0,0.0,49.0,Upper Cut,Linh
23,02.07.2015 17:01:10:690,2731.0,-205.0,267.0,129.24,36.48,-14.61,0.0,0.0,0.0,59.0,Upper Cut,Linh
24,02.07.2015 17:01:10:706,3249.0,-1026.0,862.0,128.47,36.47,-13.87,0.0,0.0,0.0,48.0,Upper Cut,Linh
25,02.07.2015 17:01:10:719,3872.0,-2140.0,1383.0,127.68,36.39,-13.2,0.0,0.0,0.0,39.0,Upper Cut,Linh
26,02.07.2015 17:01:10:735,4786.0,-3524.0,1209.0,127.09,36.06,-12.68,0.0,0.0,0.0,45.0,Upper Cut,Linh
27,02.07.2015 17:01:10:751,5606.0,-4724.0,830.0,126.93,35.35,-12.21,0.0,0.0,0.0,34.0,Upper Cut,Linh
28,02.07.2015 17:01:10:764,6699.0,-5374.0,1032.0,127.16,34.39,-11.69,0.0,0.0,0.0,33.0,Upper Cut,Linh
29,02.07.2015 17:01:10:780,8010.0,-5946.0,886.0,127.54,33.29,-11.08,0.0,0.0,0.0,34.0,Upper Cut,Linh
30,02.07.2015 17:01:10:796,9354.0,-6633.0,571.0,127.99,31.83,-10.2,0.0,0.0,0.0,33.0,Upper Cut,Linh
31,02.07.2015 17:01:10:809,10373.0,-7487.0,850.0,128.57,29.91,-9.02,0.0,0.0,0.0,36.0,Upper Cut,Linh
32,02.07.2015 17:01:10:825,11268.0,-8192.0,1397.0,129.34,27.58,-7.68,0.0,0.0,0.0,40.0,Upper Cut,Linh
33,02.07.2015 17:01:10:842,12022.0,-8380.0,2041.0,130.31,24.87,-6.04,0.0,0.0,0.0,45.0,Upper Cut,Linh
34,02.07.2015 17:01:10:854,12536.0,-8412.0,2804.0,131.4,21.76,-3.92,0.0,0.0,0.0,35.0,Upper Cut,Linh
35,02.07.2015 17:01:10:870,12373.0,-8495.0,3812.0,132.65,18.14,-1.51,0.0,0.0,0.0,34.0,Upper Cut,Linh
36,02.07.2015 17:01:10:883,11880.0,-8049.0,5009.0,134.17,14.01,0.81,0.0,0.0,0.0,19.0,Upper Cut,Linh
37,02.07.2015 17:01:10:899,11909.0,-6528.0,6336.0,135.96,9.32,3.04,0.0,0.0,1.0,15.0,Upper Cut,Linh
38,02.07.2015 17:01:10:915,11588.0,-4233.0,7895.0,137.96,3.94,5.64,0.0,0.0,0.0,25.0,Upper Cut,Linh
39,02.07.2015 17:01:10:928,9580.0,-2186.0,9310.0,140.2,-2.16,8.25,0.0,0.0,0.0,25.0,Upper Cut,Linh
40,02.07.2015 17:01:10:944,6758.0,-35.0,10178.0,142.49,-8.66,10.05,0.0,0.0,0.0,24.0,Upper Cut,Linh
41,02.07.2015 17:01:10:960,4100.0,1930.0,10560.0,144.69,-15.78,10.72,0.0,0.0,0.0,23.0,Upper Cut,Linh
42,02.07.2015 17:01:10:973,1311.0,4202.0,10367.0,146.52,-23.14,10.8,0.0,0.0,0.0,33.0,Upper Cut,Linh
43,02.07.2015 17:01:10:989,-1207.0,6774.0,9697.0,147.72,-30.51,10.5,0.0,0.0,0.0,58.0,Upper Cut,Linh
44,02.07.2015 17:01:11:5,-3484.0,8655.0,8672.0,147.91,-37.8,9.98,0.0,0.0,0.0,57.0,Upper Cut,Linh
45,02.07.2015 17:01:11:18,-6052.0,9565.0,7179.0,147.48,-44.84,10.29,0.0,0.0,0.0,50.0,Upper Cut,Linh
46,02.07.2015 17:01:11:34,-8682.0,9038.0,5222.0,146.51,-51.76,10.11,0.0,0.0,0.0,42.0,Upper Cut,Linh
47,02.07.2015 17:01:11:50,-11397.0,8076.0,2206.0,144.49,-58.49,9.19,0.0,0.0,0.0,41.0,Upper Cut,Linh
48,02.07.2015 17:01:11:63,-13464.0,6866.0,-948.0,140.87,-64.63,7.5,0.0,0.0,0.0,51.0,Upper Cut,Linh
49,02.07.2015 17:01:11:79,-14637.0,6183.0,-3593.0,134.75,-70.04,5.28,0.0,0.0,0.0,44.0,Upper Cut,Linh
50,02.07.2015 17:01:11:95,-15287.0,5929.0,-5959.0,126.42,-74.84,2.94,0.0,0.0,0.0,24.0,Upper Cut,Linh
51,02.07.2015 17:01:11:108,-15246.0,7035.0,-8371.0,116.91,-79.07,1.14,0.0,0.0,0.0,27.0,Upper Cut,Linh
52,02.07.2015 17:01:11:124,-14687.0,8665.0,-10460.0,108.46,-82.58,0.09,0.0,0.0,0.0,19.0,Upper Cut,Linh
53,02.07.2015 17:01:11:141,-13666.0,11099.0,-11878.0,101.67,-85.27,0.36,0.0,0.0,0.0,26.0,Upper Cut,Linh
54,02.07.2015 17:01:11:153,-13965.0,9659.0,-12580.0,95.47,-87.43,1.14,0.0,0.0,0.0,35.0,Upper Cut,Linh
55,02.07.2015 17:01:11:169,-13834.0,2741.0,-14728.0,88.33,-89.22,0.73,0.0,0.0,0.0,45.0,Upper Cut,Linh
56,02.07.2015 17:01:11:186,-12406.0,-2633.0,-16238.0,83.31,-87.73,-0.58,0.0,0.0,0.0,45.0,Upper Cut,Linh
