Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:45:54:794,461.0,12.0,152.0,36.04,32.43,-57.52,0.0,0.0,0.0,24.0,Upper Cut,Christian
1,02.07.2015 16:45:54:810,485.0,-243.0,537.0,36.47,32.56,-57.38,0.0,0.0,0.0,26.0,Upper Cut,Christian
2,02.07.2015 16:45:54:827,399.0,-508.0,897.0,36.73,32.63,-57.3,0.0,0.0,0.0,25.0,Upper Cut,Christian
3,02.07.2015 16:45:54:839,331.0,-638.0,1150.0,36.79,32.68,-57.25,0.0,0.0,0.0,25.0,Upper Cut,Christian
4,02.07.2015 16:45:54:855,360.0,-587.0,1269.0,36.7,32.73,-57.21,0.0,0.0,0.0,24.0,Upper Cut,Christian
5,02.07.2015 16:45:54:872,438.0,-427.0,1128.0,36.5,32.81,-57.13,0.0,0.0,0.0,25.0,Upper Cut,Christian
6,02.07.2015 16:45:54:884,488.0,-194.0,778.0,36.36,32.96,-56.99,0.0,0.0,0.0,24.0,Upper Cut,Christian
7,02.07.2015 16:45:54:900,561.0,177.0,550.0,36.51,33.21,-56.75,0.0,0.0,0.0,24.0,Upper Cut,Christian
8,02.07.2015 16:45:54:917,593.0,665.0,438.0,36.87,33.61,-56.35,0.0,0.0,0.0,23.0,Upper Cut,Christian
9,02.07.2015 16:45:54:929,696.0,1250.0,381.0,37.33,34.19,-55.78,0.0,0.0,0.0,24.0,Upper Cut,Christian
10,02.07.2015 16:45:54:945,761.0,1792.0,49.0,37.83,34.99,-54.98,0.0,0.0,0.0,22.0,Upper Cut,Christian
11,02.07.2015 16:45:54:962,827.0,2290.0,-324.0,38.5,36.03,-53.95,0.0,0.0,0.0,21.0,Upper Cut,Christian
12,02.07.2015 16:45:54:974,878.0,2788.0,-514.0,39.4,37.36,-52.63,0.0,0.0,0.0,21.0,Upper Cut,Christian
13,02.07.2015 16:45:54:990,874.0,3137.0,-554.0,40.48,39.05,-50.94,0.0,0.0,0.0,21.0,Upper Cut,Christian
14,02.07.2015 16:45:55:7,851.0,3395.0,-501.0,41.84,41.12,-48.88,0.0,0.0,0.0,21.0,Upper Cut,Christian
15,02.07.2015 16:45:55:19,992.0,3659.0,-461.0,43.44,43.59,-46.41,0.0,0.0,0.0,14.0,Upper Cut,Christian
16,02.07.2015 16:45:55:36,1226.0,3865.0,-504.0,45.36,46.43,-43.56,0.0,0.0,0.0,21.0,Upper Cut,Christian
17,02.07.2015 16:45:55:52,1331.0,3987.0,-896.0,47.62,49.56,-40.43,0.0,0.0,0.0,23.0,Upper Cut,Christian
18,02.07.2015 16:45:55:64,1284.0,3856.0,-1278.0,50.89,52.96,-37.02,0.0,0.0,0.0,22.0,Upper Cut,Christian
19,02.07.2015 16:45:55:81,1416.0,3578.0,-1555.0,54.63,56.56,-33.43,0.0,0.0,0.0,21.0,Upper Cut,Christian
20,02.07.2015 16:45:55:97,1497.0,2597.0,-1279.0,58.25,60.17,-29.82,0.0,0.0,0.0,22.0,Upper Cut,Christian
21,02.07.2015 16:45:55:109,1294.0,1106.0,-1202.0,62.13,63.6,-26.39,0.0,0.0,0.0,27.0,Upper Cut,Christian
22,02.07.2015 16:45:55:126,684.0,-1511.0,-1279.0,65.19,66.52,-23.47,0.0,0.0,0.0,43.0,Upper Cut,Christian
23,02.07.2015 16:45:55:142,-362.0,-4954.0,-2010.0,67.38,68.78,-21.2,0.0,0.0,0.0,42.0,Upper Cut,Christian
24,02.07.2015 16:45:55:154,-1325.0,-8292.0,-3188.0,68.9,70.23,-19.76,0.0,0.0,0.0,65.0,Upper Cut,Christian
