Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:38:48:403,-319.0,-404.0,-220.0,-40.66,-32.55,-55.07,0.0,0.0,0.0,5.0,Haken,Christoph
1,02.07.2015 16:38:48:416,-248.0,-344.0,-205.0,-40.6,-32.52,-55.1,0.0,0.0,0.0,5.0,Haken,Christoph
2,02.07.2015 16:38:48:432,-190.0,-297.0,-251.0,-40.54,-32.5,-55.12,0.0,0.0,0.0,4.0,Haken,Christoph
3,02.07.2015 16:38:48:448,-233.0,-251.0,-331.0,-40.52,-32.55,-55.08,0.0,0.0,0.0,5.0,Haken,Christoph
4,02.07.2015 16:38:48:460,-307.0,-196.0,-370.0,-40.54,-32.64,-55.01,0.0,0.0,0.0,4.0,Haken,Christoph
5,02.07.2015 16:38:48:477,-386.0,-126.0,-389.0,-40.57,-32.73,-54.93,0.0,0.0,0.0,5.0,Haken,Christoph
6,02.07.2015 16:38:48:493,-411.0,-58.0,-413.0,-40.57,-32.8,-54.88,0.0,0.0,0.0,5.0,Haken,Christoph
7,02.07.2015 16:38:48:506,-385.0,29.0,-495.0,-40.53,-32.82,-54.87,0.0,0.0,0.0,4.0,Haken,Christoph
8,02.07.2015 16:38:48:522,-264.0,185.0,-608.0,-40.47,-32.79,-54.88,0.0,0.0,0.0,5.0,Haken,Christoph
9,02.07.2015 16:38:48:538,-100.0,503.0,-795.0,-40.34,-32.69,-54.95,0.0,0.0,0.0,2.0,Haken,Christoph
10,02.07.2015 16:38:48:551,76.0,1061.0,-1130.0,-40.14,-32.52,-55.08,0.0,0.0,0.0,8.0,Haken,Christoph
11,02.07.2015 16:38:48:567,409.0,1884.0,-1568.0,-39.78,-32.26,-55.32,0.0,0.0,0.0,0.0,Haken,Christoph
12,02.07.2015 16:38:48:583,749.0,2887.0,-2022.0,-39.21,-31.96,-55.68,0.0,0.0,0.0,0.0,Haken,Christoph
13,02.07.2015 16:38:48:596,1155.0,4238.0,-2186.0,-38.36,-31.52,-56.23,0.0,0.0,0.0,1.0,Haken,Christoph
14,02.07.2015 16:38:48:612,2025.0,5796.0,-1857.0,-37.17,-30.85,-57.03,0.0,0.0,0.0,3.0,Haken,Christoph
15,02.07.2015 16:38:48:629,3302.0,7213.0,-1349.0,-35.65,-29.9,-58.09,0.0,0.0,0.0,3.0,Haken,Christoph
16,02.07.2015 16:38:48:641,4827.0,7940.0,-1123.0,-33.82,-28.7,-59.34,0.0,0.0,0.0,0.0,Haken,Christoph
17,02.07.2015 16:38:48:657,6115.0,7724.0,-1117.0,-31.78,-27.44,-60.67,0.0,0.0,0.0,0.0,Haken,Christoph
18,02.07.2015 16:38:48:674,6494.0,6573.0,-1445.0,-29.71,-26.26,-61.97,0.0,0.0,0.0,0.0,Haken,Christoph
19,02.07.2015 16:38:48:686,6004.0,4897.0,-1986.0,-27.69,-25.2,-63.24,0.0,0.0,0.0,0.0,Haken,Christoph
20,02.07.2015 16:38:48:702,4917.0,3176.0,-2450.0,-25.76,-24.19,-64.57,0.0,0.0,0.0,0.0,Haken,Christoph
21,02.07.2015 16:38:48:719,3158.0,1587.0,-2810.0,-23.96,-23.17,-65.97,0.0,0.0,0.0,0.0,Haken,Christoph
22,02.07.2015 16:38:48:731,853.0,26.0,-3187.0,-22.29,-22.08,-67.48,0.0,0.0,0.0,0.0,Haken,Christoph
23,02.07.2015 16:38:48:747,-1773.0,-1596.0,-3380.0,-20.78,-20.83,-69.07,0.0,0.0,0.0,0.0,Haken,Christoph
24,02.07.2015 16:38:48:764,-4308.0,-3147.0,-2733.0,-19.53,-19.41,-70.55,0.0,0.0,0.0,0.0,Haken,Christoph
25,02.07.2015 16:38:48:776,-6705.0,-4541.0,-1236.0,-18.76,-17.99,-71.4,0.0,0.0,0.0,0.0,Haken,Christoph
26,02.07.2015 16:38:48:792,-9342.0,-5686.0,261.0,-18.75,-16.95,-71.22,0.0,0.0,0.0,0.0,Haken,Christoph
27,02.07.2015 16:38:48:809,-12133.0,-6763.0,1932.0,-19.58,-16.41,-70.07,0.0,0.0,0.0,0.0,Haken,Christoph
28,02.07.2015 16:38:48:821,-14192.0,-6876.0,3462.0,-21.18,-16.47,-68.28,0.0,0.0,0.0,0.0,Haken,Christoph
29,02.07.2015 16:38:48:837,-15521.0,-6638.0,4455.0,-22.95,-16.85,-66.59,0.0,0.0,0.0,0.0,Haken,Christoph
30,02.07.2015 16:38:48:854,-16469.0,-6498.0,4723.0,-24.75,-17.65,-65.09,0.0,0.0,0.0,0.0,Haken,Christoph
31,02.07.2015 16:38:48:866,-17583.0,-6951.0,3446.0,-26.72,-19.28,-63.38,0.0,0.0,0.0,26.0,Haken,Christoph
32,02.07.2015 16:38:48:882,-18404.0,-8052.0,1998.0,-29.31,-22.22,-60.59,0.0,0.0,0.0,40.0,Haken,Christoph
33,02.07.2015 16:38:48:899,-18441.0,-9851.0,1400.0,-32.47,-26.6,-56.46,0.0,0.0,0.0,42.0,Haken,Christoph
34,02.07.2015 16:38:48:911,-16437.0,-11754.0,3103.0,-35.66,-31.78,-51.49,0.0,0.0,0.0,45.0,Haken,Christoph
35,02.07.2015 16:38:48:927,-11222.0,-13492.0,4819.0,-37.98,-36.72,-47.07,0.0,0.0,0.0,50.0,Haken,Christoph
36,02.07.2015 16:38:48:944,-4487.0,-14170.0,5315.0,-39.07,-40.57,-44.15,0.0,0.0,0.0,44.0,Haken,Christoph
37,02.07.2015 16:38:48:956,2032.0,-13557.0,4899.0,-39.5,-43.45,-42.55,0.0,0.0,0.0,43.0,Haken,Christoph
38,02.07.2015 16:38:48:973,7505.0,-12105.0,3311.0,-39.93,-45.51,-41.91,0.0,0.0,0.0,61.0,Haken,Christoph
39,02.07.2015 16:38:48:985,10787.0,-10942.0,-31.0,-40.18,-46.46,-42.08,0.0,0.0,0.0,68.0,Haken,Christoph
40,02.07.2015 16:38:49:1,12915.0,-9679.0,-4409.0,-39.3,-46.22,-42.91,0.0,0.0,0.0,69.0,Haken,Christoph
41,02.07.2015 16:38:49:18,15855.0,-6146.0,-8932.0,-35.4,-44.24,-45.06,0.0,0.0,0.0,71.0,Haken,Christoph
42,02.07.2015 16:38:49:34,18431.0,-332.0,-11210.0,-25.12,-40.22,-48.85,0.0,0.0,0.0,70.0,Haken,Christoph
43,02.07.2015 16:38:49:46,19195.0,6400.0,-9932.0,-3.38,-34.61,-53.74,0.0,0.0,0.0,69.0,Haken,Christoph
44,02.07.2015 16:38:49:63,17555.0,13402.0,-4807.0,35.23,-27.86,-58.97,0.0,0.0,0.0,65.0,Haken,Christoph
45,02.07.2015 16:38:49:75,14713.0,17177.0,688.0,67.73,-19.77,-64.76,0.0,0.0,0.0,74.0,Haken,Christoph
46,02.07.2015 16:38:49:91,11199.0,17988.0,4825.0,89.3,-10.99,-71.26,0.0,0.0,0.0,91.0,Haken,Christoph
47,02.07.2015 16:38:49:108,8763.0,17062.0,7462.0,115.15,-2.09,-79.15,0.0,0.0,0.0,86.0,Haken,Christoph
48,02.07.2015 16:38:49:120,6458.0,15507.0,8671.0,160.52,5.98,-82.61,0.0,0.0,0.0,73.0,Haken,Christoph
49,02.07.2015 16:38:49:136,4647.0,14949.0,4834.0,-157.27,12.09,-77.67,0.0,0.0,0.0,68.0,Haken,Christoph
