Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:03:13:782,-957.0,-1289.0,-691.0,103.46,-58.91,-29.35,0.0,0.0,0.0,0.0,Punch,Guido
1,02.07.2015 17:03:13:798,-996.0,-1256.0,-718.0,103.64,-58.75,-29.52,0.0,0.0,0.0,0.0,Punch,Guido
2,02.07.2015 17:03:13:810,-986.0,-1193.0,-741.0,103.88,-58.59,-29.7,0.0,0.0,0.0,0.0,Punch,Guido
3,02.07.2015 17:03:13:826,-1043.0,-1155.0,-729.0,104.13,-58.43,-29.88,0.0,0.0,0.0,0.0,Punch,Guido
4,02.07.2015 17:03:13:843,-1056.0,-1098.0,-633.0,104.39,-58.29,-30.05,0.0,0.0,0.0,0.0,Punch,Guido
5,02.07.2015 17:03:13:855,-1088.0,-1098.0,-589.0,104.66,-58.14,-30.23,0.0,0.0,0.0,0.0,Punch,Guido
6,02.07.2015 17:03:13:872,-1115.0,-1211.0,-585.0,104.92,-57.96,-30.43,0.0,0.0,0.0,0.0,Punch,Guido
7,02.07.2015 17:03:13:888,-1047.0,-1251.0,-579.0,105.23,-57.78,-30.64,0.0,0.0,0.0,0.0,Punch,Guido
8,02.07.2015 17:03:13:900,-896.0,-1122.0,-617.0,105.52,-57.63,-30.8,0.0,0.0,0.0,0.0,Punch,Guido
9,02.07.2015 17:03:13:917,-771.0,-967.0,-635.0,105.87,-57.5,-30.97,0.0,0.0,0.0,0.0,Punch,Guido
10,02.07.2015 17:03:13:929,-687.0,-928.0,-592.0,106.2,-57.33,-31.17,0.0,0.0,0.0,0.0,Punch,Guido
11,02.07.2015 17:03:13:945,-665.0,-928.0,-645.0,106.53,-57.1,-31.41,0.0,0.0,0.0,0.0,Punch,Guido
12,02.07.2015 17:03:13:962,-655.0,-943.0,-718.0,106.91,-56.88,-31.65,0.0,0.0,0.0,0.0,Punch,Guido
13,02.07.2015 17:03:13:974,-554.0,-847.0,-807.0,107.36,-56.68,-31.88,0.0,0.0,0.0,0.0,Punch,Guido
14,02.07.2015 17:03:13:990,-414.0,-677.0,-866.0,107.83,-56.51,-32.09,0.0,0.0,0.0,0.0,Punch,Guido
15,02.07.2015 17:03:14:7,-321.0,-466.0,-936.0,108.31,-56.35,-32.27,0.0,0.0,0.0,0.0,Punch,Guido
16,02.07.2015 17:03:14:19,-296.0,-297.0,-995.0,108.83,-56.2,-32.47,0.0,0.0,0.0,0.0,Punch,Guido
17,02.07.2015 17:03:14:36,-172.0,-8.0,-1034.0,109.45,-56.03,-32.69,0.0,0.0,0.0,0.0,Punch,Guido
18,02.07.2015 17:03:14:52,-28.0,413.0,-1190.0,110.12,-55.89,-32.89,0.0,0.0,0.0,0.0,Punch,Guido
19,02.07.2015 17:03:14:64,171.0,768.0,-1079.0,110.86,-55.77,-33.1,0.0,0.0,0.0,0.0,Punch,Guido
20,02.07.2015 17:03:14:81,293.0,1020.0,-655.0,111.5,-55.61,-33.32,0.0,0.0,0.0,0.0,Punch,Guido
21,02.07.2015 17:03:14:97,512.0,1428.0,-347.0,111.82,-55.36,-33.57,0.0,0.0,0.0,0.0,Punch,Guido
22,02.07.2015 17:03:14:109,672.0,1899.0,-480.0,111.96,-55.02,-33.86,0.0,0.0,0.0,0.0,Punch,Guido
23,02.07.2015 17:03:14:126,986.0,2248.0,-351.0,112.25,-54.59,-34.26,0.0,0.0,0.0,0.0,Punch,Guido
24,02.07.2015 17:03:14:142,1673.0,2786.0,420.0,112.54,-54.12,-34.69,0.0,0.0,0.0,0.0,Punch,Guido
25,02.07.2015 17:03:14:155,2848.0,3724.0,2131.0,112.28,-53.69,-35.02,0.0,0.0,0.0,0.0,Punch,Guido
26,02.07.2015 17:03:14:171,3718.0,4509.0,3917.0,110.87,-53.27,-35.17,0.0,0.0,0.0,0.0,Punch,Guido
27,02.07.2015 17:03:14:187,3967.0,4364.0,5682.0,108.36,-52.63,-35.31,0.0,0.0,0.0,0.0,Punch,Guido
28,02.07.2015 17:03:14:199,3738.0,4105.0,7136.0,105.22,-51.73,-35.4,0.0,0.0,0.0,0.0,Punch,Guido
29,02.07.2015 17:03:14:216,3441.0,4305.0,7980.0,100.94,-50.46,-35.17,0.0,0.0,0.0,0.0,Punch,Guido
30,02.07.2015 17:03:14:232,3426.0,5670.0,7621.0,96.05,-49.0,-34.28,0.0,0.0,0.0,0.0,Punch,Guido
31,02.07.2015 17:03:14:245,3201.0,7185.0,6932.0,91.22,-47.49,-32.45,0.0,0.0,0.0,0.0,Punch,Guido
32,02.07.2015 17:03:14:261,3216.0,8747.0,5928.0,87.63,-46.53,-29.61,0.0,0.0,0.0,0.0,Punch,Guido
33,02.07.2015 17:03:14:277,3187.0,11116.0,3891.0,86.57,-45.36,-26.01,0.0,0.0,0.0,0.0,Punch,Guido
34,02.07.2015 17:03:14:290,3657.0,14357.0,614.0,87.48,-43.96,-21.84,0.0,0.0,0.0,0.0,Punch,Guido
35,02.07.2015 17:03:14:306,5799.0,17217.0,-2740.0,89.3,-42.35,-17.29,0.0,0.0,0.0,0.0,Punch,Guido
36,02.07.2015 17:03:14:322,9801.0,19038.0,-6110.0,93.25,-40.37,-13.61,0.0,0.0,0.0,0.0,Punch,Guido
37,02.07.2015 17:03:14:335,14332.0,17205.0,-7729.0,100.0,-38.87,-13.07,0.0,0.0,0.0,0.0,Punch,Guido
38,02.07.2015 17:03:14:351,14987.0,6813.0,-15281.0,107.91,-30.48,-13.58,0.0,0.0,0.0,0.0,Punch,Guido
39,02.07.2015 17:03:14:367,4603.0,-1652.0,-14537.0,110.29,-19.31,-16.28,0.0,0.0,951.0,382.0,Punch,Guido
40,02.07.2015 17:03:14:380,1711.0,-761.0,-16023.0,115.06,-25.85,-17.65,0.0,0.0,914.0,508.0,Punch,Guido
41,02.07.2015 17:03:14:396,-2616.0,-823.0,-19878.0,117.95,-23.05,-21.25,0.0,0.0,818.0,0.0,Punch,Guido
42,02.07.2015 17:03:14:412,2155.0,-3940.0,-14515.0,117.33,-24.35,-17.48,0.0,0.0,0.0,0.0,Punch,Guido
43,02.07.2015 17:03:14:425,4249.0,-6126.0,-13521.0,111.67,-21.3,-15.29,0.0,0.0,0.0,0.0,Punch,Guido
44,02.07.2015 17:03:14:441,-2565.0,-7768.0,-14772.0,108.95,-15.05,-16.03,0.0,0.0,0.0,0.0,Punch,Guido
45,02.07.2015 17:03:14:457,-2337.0,-10819.0,-14124.0,107.47,-13.83,-14.88,0.0,0.0,0.0,0.0,Punch,Guido
46,02.07.2015 17:03:14:470,1037.0,-13891.0,-9661.0,105.9,-13.87,-13.47,0.0,0.0,0.0,0.0,Punch,Guido
47,02.07.2015 17:03:14:486,2839.0,-15132.0,-11269.0,105.31,-13.78,-15.44,0.0,0.0,0.0,0.0,Punch,Guido
48,02.07.2015 17:03:14:502,892.0,-9172.0,-11280.0,105.94,-16.01,-21.31,0.0,0.0,0.0,0.0,Punch,Guido
49,02.07.2015 17:03:14:515,-3112.0,-518.0,-7206.0,107.32,-19.49,-29.44,0.0,0.0,0.0,0.0,Punch,Guido
50,02.07.2015 17:03:14:531,-6178.0,4919.0,-2836.0,109.47,-23.63,-37.39,0.0,0.0,0.0,0.0,Punch,Guido
