Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:15:53:752,314.0,75.0,-1290.0,-1.37,-33.24,-33.2,0.0,0.0,0.0,131.0,Punch,Jakub
1,02.07.2015 16:15:53:768,347.0,22.0,-1126.0,-1.09,-32.92,-33.26,0.0,0.0,0.0,134.0,Punch,Jakub
2,02.07.2015 16:15:53:785,464.0,-55.0,-996.0,-0.76,-32.57,-33.32,0.0,0.0,0.0,138.0,Punch,Jakub
3,02.07.2015 16:15:53:797,611.0,-127.0,-904.0,-0.34,-32.19,-33.36,0.0,0.0,0.0,138.0,Punch,Jakub
4,02.07.2015 16:15:53:814,726.0,-152.0,-813.0,0.14,-31.84,-33.35,0.0,0.0,0.0,136.0,Punch,Jakub
5,02.07.2015 16:15:53:830,793.0,-132.0,-662.0,0.65,-31.53,-33.3,0.0,0.0,0.0,136.0,Punch,Jakub
6,02.07.2015 16:15:53:842,836.0,-75.0,-513.0,1.2,-31.26,-33.19,0.0,0.0,0.0,138.0,Punch,Jakub
7,02.07.2015 16:15:53:858,846.0,-24.0,-383.0,1.77,-31.02,-33.05,0.0,0.0,0.0,139.0,Punch,Jakub
8,02.07.2015 16:15:53:871,783.0,44.0,-286.0,2.38,-30.8,-32.88,0.0,0.0,0.0,143.0,Punch,Jakub
9,02.07.2015 16:15:53:887,659.0,69.0,-181.0,2.98,-30.63,-32.7,0.0,0.0,0.0,148.0,Punch,Jakub
10,02.07.2015 16:15:53:903,533.0,27.0,-77.0,3.61,-30.46,-32.51,0.0,0.0,0.0,150.0,Punch,Jakub
11,02.07.2015 16:15:53:916,433.0,-80.0,-2.0,4.29,-30.28,-32.33,0.0,0.0,0.0,149.0,Punch,Jakub
12,02.07.2015 16:15:53:932,331.0,-243.0,47.0,5.03,-30.08,-32.12,0.0,0.0,0.0,149.0,Punch,Jakub
13,02.07.2015 16:15:53:949,206.0,-427.0,64.0,5.84,-29.89,-31.87,0.0,0.0,0.0,150.0,Punch,Jakub
14,02.07.2015 16:15:53:961,21.0,-547.0,87.0,6.71,-29.72,-31.54,0.0,0.0,0.0,149.0,Punch,Jakub
15,02.07.2015 16:15:53:977,-153.0,-598.0,59.0,7.65,-29.59,-31.11,0.0,0.0,0.0,163.0,Punch,Jakub
16,02.07.2015 16:15:53:994,-227.0,-663.0,-83.0,8.68,-29.42,-30.61,0.0,0.0,0.0,166.0,Punch,Jakub
17,02.07.2015 16:15:54:6,-329.0,-604.0,-339.0,9.8,-29.27,-30.03,0.0,0.0,0.0,167.0,Punch,Jakub
18,02.07.2015 16:15:54:22,-477.0,-324.0,-751.0,10.93,-29.15,-29.35,0.0,0.0,0.0,156.0,Punch,Jakub
19,02.07.2015 16:15:54:39,-705.0,-16.0,-1058.0,12.04,-29.11,-28.66,0.0,0.0,0.0,141.0,Punch,Jakub
20,02.07.2015 16:15:54:51,-960.0,351.0,-1402.0,13.13,-29.09,-28.0,0.0,0.0,0.0,157.0,Punch,Jakub
21,02.07.2015 16:15:54:67,-1193.0,653.0,-1744.0,14.17,-29.08,-27.42,0.0,0.0,0.0,152.0,Punch,Jakub
22,02.07.2015 16:15:54:84,-1541.0,1002.0,-1972.0,15.16,-29.1,-26.9,0.0,0.0,0.0,150.0,Punch,Jakub
23,02.07.2015 16:15:54:100,-1904.0,1319.0,-2127.0,16.05,-29.16,-26.45,0.0,0.0,0.0,155.0,Punch,Jakub
