Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 15:35:00:386,-38.0,264.0,-1031.0,6.63,-2.2,-11.93,0.0,0.0,0.0,0.0,Punch,xyz
1,02.07.2015 15:35:00:497,-38.0,257.0,-1021.0,6.66,-2.2,-11.93,0.0,0.0,0.0,0.0,Punch,xyz
2,02.07.2015 15:35:00:607,-45.0,261.0,-1020.0,6.68,-2.2,-11.93,0.0,0.0,0.0,0.0,Punch,xyz
3,02.07.2015 15:35:00:715,-45.0,264.0,-1022.0,6.71,-2.2,-11.93,0.0,0.0,0.0,0.0,Punch,xyz
4,02.07.2015 15:35:00:824,-44.0,265.0,-1013.0,6.74,-2.2,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
5,02.07.2015 15:35:00:935,-40.0,262.0,-1028.0,6.77,-2.2,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
6,02.07.2015 15:35:01:44,-43.0,267.0,-1028.0,6.79,-2.19,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
7,02.07.2015 15:35:01:152,-39.0,269.0,-1026.0,6.82,-2.2,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
8,02.07.2015 15:35:01:261,-42.0,269.0,-1025.0,6.85,-2.19,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
9,02.07.2015 15:35:01:369,-42.0,266.0,-1022.0,6.88,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
10,02.07.2015 15:35:01:480,-44.0,266.0,-1025.0,6.9,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
11,02.07.2015 15:35:01:590,-39.0,262.0,-1031.0,6.93,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
12,02.07.2015 15:35:01:701,-38.0,265.0,-1023.0,6.96,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
13,02.07.2015 15:35:01:812,-33.0,275.0,-1017.0,6.99,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
14,02.07.2015 15:35:01:928,-29.0,282.0,-1018.0,7.02,-2.19,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
15,02.07.2015 15:35:02:41,-37.0,279.0,-1020.0,7.04,-2.19,-11.94,0.0,0.0,0.0,0.0,Punch,xyz
16,02.07.2015 15:35:02:144,-39.0,277.0,-1024.0,7.07,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
17,02.07.2015 15:35:02:254,-38.0,272.0,-1025.0,7.1,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
18,02.07.2015 15:35:02:364,-35.0,272.0,-1028.0,7.13,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
19,02.07.2015 15:35:02:471,-38.0,270.0,-1030.0,7.15,-2.19,-11.96,0.0,0.0,0.0,0.0,Punch,xyz
20,02.07.2015 15:35:02:581,-40.0,270.0,-1024.0,7.18,-2.19,-11.95,0.0,0.0,0.0,0.0,Punch,xyz
21,02.07.2015 15:35:02:693,-38.0,276.0,-1030.0,7.21,-2.19,-11.96,0.0,0.0,0.0,0.0,Punch,xyz
22,02.07.2015 15:35:02:803,-34.0,278.0,-1027.0,7.24,-2.19,-11.96,0.0,0.0,0.0,0.0,Punch,xyz
