Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:45:10:874,-3.0,-237.0,-1133.0,-134.07,-18.46,-36.3,0.0,0.0,0.0,0.0,Haken,Christian
1,02.07.2015 16:45:10:887,30.0,-237.0,-1102.0,-133.97,-18.45,-36.42,0.0,0.0,0.0,0.0,Haken,Christian
2,02.07.2015 16:45:10:903,25.0,-249.0,-1086.0,-133.87,-18.44,-36.53,0.0,0.0,0.0,0.0,Haken,Christian
3,02.07.2015 16:45:10:919,-16.0,-273.0,-1084.0,-133.78,-18.41,-36.63,0.0,0.0,0.0,0.0,Haken,Christian
4,02.07.2015 16:45:10:932,-37.0,-330.0,-1049.0,-133.71,-18.39,-36.76,0.0,0.0,0.0,0.0,Haken,Christian
5,02.07.2015 16:45:10:948,-13.0,-311.0,-1024.0,-133.67,-18.34,-36.93,0.0,0.0,0.0,0.0,Haken,Christian
6,02.07.2015 16:45:10:965,38.0,-231.0,-952.0,-133.62,-18.26,-37.13,0.0,0.0,0.0,0.0,Haken,Christian
7,02.07.2015 16:45:10:977,75.0,-161.0,-879.0,-133.57,-18.15,-37.32,0.0,0.0,0.0,0.0,Haken,Christian
8,02.07.2015 16:45:10:993,45.0,-20.0,-868.0,-133.53,-18.02,-37.47,0.0,0.0,0.0,0.0,Haken,Christian
9,02.07.2015 16:45:11:10,-46.0,-78.0,-848.0,-133.47,-17.96,-37.58,0.0,0.0,0.0,0.0,Haken,Christian
10,02.07.2015 16:45:11:22,-136.0,-196.0,-832.0,-133.45,-17.91,-37.69,0.0,0.0,0.0,0.0,Haken,Christian
11,02.07.2015 16:45:11:38,-185.0,-274.0,-830.0,-133.5,-17.87,-37.85,0.0,0.0,0.0,0.0,Haken,Christian
12,02.07.2015 16:45:11:55,-143.0,-325.0,-737.0,-133.58,-17.83,-38.05,0.0,0.0,0.0,0.0,Haken,Christian
13,02.07.2015 16:45:11:67,-23.0,-265.0,-563.0,-133.68,-17.79,-38.27,0.0,0.0,0.0,0.0,Haken,Christian
14,02.07.2015 16:45:11:83,93.0,-104.0,-364.0,-133.75,-17.73,-38.45,0.0,0.0,0.0,0.0,Haken,Christian
15,02.07.2015 16:45:11:100,140.0,0.0,-230.0,-133.76,-17.69,-38.53,0.0,0.0,0.0,0.0,Haken,Christian
16,02.07.2015 16:45:11:112,109.0,22.0,-210.0,-133.74,-17.66,-38.52,0.0,0.0,0.0,0.0,Haken,Christian
17,02.07.2015 16:45:11:128,49.0,-14.0,-260.0,-133.77,-17.68,-38.48,0.0,0.0,0.0,0.0,Haken,Christian
18,02.07.2015 16:45:11:145,17.0,-16.0,-286.0,-133.84,-17.73,-38.44,0.0,0.0,0.0,0.0,Haken,Christian
19,02.07.2015 16:45:11:157,26.0,6.0,-255.0,-133.95,-17.8,-38.39,0.0,0.0,0.0,0.0,Haken,Christian
20,02.07.2015 16:45:11:174,48.0,83.0,-228.0,-134.05,-17.86,-38.32,0.0,0.0,0.0,0.0,Haken,Christian
21,02.07.2015 16:45:11:190,40.0,162.0,-266.0,-134.1,-17.92,-38.2,0.0,0.0,0.0,0.0,Haken,Christian
22,02.07.2015 16:45:11:202,2.0,187.0,-401.0,-134.14,-18.03,-38.02,0.0,0.0,0.0,0.0,Haken,Christian
23,02.07.2015 16:45:11:218,-37.0,101.0,-554.0,-134.19,-18.17,-37.83,0.0,0.0,0.0,0.0,Haken,Christian
24,02.07.2015 16:45:11:235,-44.0,44.0,-650.0,-134.29,-18.32,-37.67,0.0,0.0,0.0,0.0,Haken,Christian
25,02.07.2015 16:45:11:247,-35.0,36.0,-710.0,-134.4,-18.45,-37.52,0.0,0.0,0.0,0.0,Haken,Christian
26,02.07.2015 16:45:11:264,-29.0,96.0,-782.0,-134.51,-18.54,-37.4,0.0,0.0,0.0,0.0,Haken,Christian
27,02.07.2015 16:45:11:280,-71.0,76.0,-909.0,-134.61,-18.64,-37.24,0.0,0.0,0.0,0.0,Haken,Christian
28,02.07.2015 16:45:11:292,-93.0,63.0,-1006.0,-134.74,-18.75,-37.12,0.0,0.0,0.0,0.0,Haken,Christian
29,02.07.2015 16:45:11:309,-104.0,32.0,-990.0,-134.86,-18.87,-37.02,0.0,0.0,0.0,0.0,Haken,Christian
30,02.07.2015 16:45:11:325,-130.0,20.0,-902.0,-134.97,-18.95,-36.93,0.0,0.0,0.0,0.0,Haken,Christian
31,02.07.2015 16:45:11:337,-140.0,78.0,-825.0,-135.06,-19.0,-36.87,0.0,0.0,0.0,0.0,Haken,Christian
32,02.07.2015 16:45:11:354,-140.0,122.0,-791.0,-135.11,-19.06,-36.79,0.0,0.0,0.0,0.0,Haken,Christian
33,02.07.2015 16:45:11:370,-113.0,107.0,-767.0,-135.14,-19.13,-36.71,0.0,0.0,0.0,0.0,Haken,Christian
34,02.07.2015 16:45:11:382,-71.0,80.0,-728.0,-135.19,-19.24,-36.62,0.0,0.0,0.0,0.0,Haken,Christian
35,02.07.2015 16:45:11:399,-24.0,105.0,-689.0,-135.24,-19.34,-36.54,0.0,0.0,0.0,0.0,Haken,Christian
36,02.07.2015 16:45:11:411,5.0,132.0,-623.0,-135.29,-19.44,-36.43,0.0,0.0,0.0,0.0,Haken,Christian
37,02.07.2015 16:45:11:427,29.0,157.0,-551.0,-135.33,-19.54,-36.32,0.0,0.0,0.0,0.0,Haken,Christian
38,02.07.2015 16:45:11:444,48.0,224.0,-550.0,-135.38,-19.62,-36.18,0.0,0.0,0.0,0.0,Haken,Christian
39,02.07.2015 16:45:11:456,25.0,273.0,-606.0,-135.43,-19.72,-36.01,0.0,0.0,0.0,0.0,Haken,Christian
40,02.07.2015 16:45:11:472,-16.0,201.0,-650.0,-135.48,-19.87,-35.82,0.0,0.0,0.0,0.0,Haken,Christian
41,02.07.2015 16:45:11:489,-35.0,112.0,-667.0,-135.56,-20.02,-35.63,0.0,0.0,0.0,0.0,Haken,Christian
42,02.07.2015 16:45:11:501,-40.0,135.0,-751.0,-135.61,-20.13,-35.46,0.0,0.0,0.0,0.0,Haken,Christian
43,02.07.2015 16:45:11:517,-60.0,140.0,-893.0,-135.63,-20.22,-35.27,0.0,0.0,0.0,0.0,Haken,Christian
44,02.07.2015 16:45:11:534,-85.0,3.0,-1046.0,-135.63,-20.31,-35.07,0.0,0.0,0.0,0.0,Haken,Christian
45,02.07.2015 16:45:11:546,-127.0,0.0,-1189.0,-135.64,-20.37,-34.9,0.0,0.0,0.0,0.0,Haken,Christian
