Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:42:43:48,263.0,637.0,-1149.0,-101.5,-9.47,-56.69,0.0,0.0,0.0,168.0,Upper Cut,Wadim
1,02.07.2015 16:42:43:65,60.0,921.0,-1960.0,-101.05,-9.04,-56.75,0.0,0.0,0.0,146.0,Upper Cut,Wadim
2,02.07.2015 16:42:43:81,-261.0,1236.0,-3329.0,-100.4,-8.38,-57.01,0.0,0.0,0.0,140.0,Upper Cut,Wadim
3,02.07.2015 16:42:43:94,-400.0,1772.0,-4963.0,-99.42,-7.39,-57.66,0.0,0.0,0.0,127.0,Upper Cut,Wadim
4,02.07.2015 16:42:43:110,-393.0,2254.0,-6437.0,-97.91,-5.98,-58.75,0.0,0.0,0.0,126.0,Upper Cut,Wadim
5,02.07.2015 16:42:43:126,-270.0,2577.0,-7529.0,-95.94,-4.14,-60.17,0.0,0.0,0.0,116.0,Upper Cut,Wadim
6,02.07.2015 16:42:43:139,0.0,2973.0,-8069.0,-93.67,-1.82,-61.79,0.0,0.0,0.0,128.0,Upper Cut,Wadim
7,02.07.2015 16:42:43:155,368.0,3416.0,-8171.0,-91.14,0.92,-63.4,0.0,0.0,0.0,136.0,Upper Cut,Wadim
8,02.07.2015 16:42:43:171,662.0,3751.0,-8014.0,-88.32,4.0,-64.8,0.0,0.0,0.0,163.0,Upper Cut,Wadim
9,02.07.2015 16:42:43:184,841.0,4014.0,-7723.0,-85.19,7.35,-65.86,0.0,0.0,0.0,160.0,Upper Cut,Wadim
10,02.07.2015 16:42:43:200,1109.0,4176.0,-6912.0,-81.56,10.92,-66.53,0.0,0.0,0.0,132.0,Upper Cut,Wadim
11,02.07.2015 16:42:43:216,1475.0,3711.0,-4907.0,-77.31,14.55,-66.6,0.0,0.0,0.0,155.0,Upper Cut,Wadim
12,02.07.2015 16:42:43:229,1684.0,2705.0,-2782.0,-72.26,18.24,-65.69,0.0,0.0,0.0,197.0,Upper Cut,Wadim
13,02.07.2015 16:42:43:245,1690.0,950.0,388.0,-66.4,21.65,-64.27,0.0,0.0,0.0,222.0,Upper Cut,Wadim
14,02.07.2015 16:42:43:261,1380.0,-1178.0,2688.0,-60.46,24.44,-62.68,0.0,0.0,0.0,236.0,Upper Cut,Wadim
15,02.07.2015 16:42:43:274,662.0,-3815.0,4042.0,-54.58,26.27,-61.61,0.0,0.0,0.0,238.0,Upper Cut,Wadim
16,02.07.2015 16:42:43:290,-61.0,-5999.0,4167.0,-48.54,27.34,-61.1,0.0,0.0,0.0,248.0,Upper Cut,Wadim
17,02.07.2015 16:42:43:306,-647.0,-7669.0,3185.0,-39.89,27.73,-61.2,0.0,0.0,0.0,251.0,Upper Cut,Wadim
18,02.07.2015 16:42:43:319,-1096.0,-10047.0,2943.0,-23.94,27.14,-62.3,0.0,0.0,0.0,249.0,Upper Cut,Wadim
19,02.07.2015 16:42:43:335,-1361.0,-12731.0,2522.0,-3.45,25.53,-64.27,0.0,0.0,0.0,212.0,Upper Cut,Wadim
20,02.07.2015 16:42:43:351,-1040.0,-15328.0,2232.0,16.27,23.1,-66.89,0.0,0.0,0.0,202.0,Upper Cut,Wadim
21,02.07.2015 16:42:43:364,-323.0,-17126.0,2549.0,34.66,19.93,-69.99,0.0,0.0,0.0,181.0,Upper Cut,Wadim
22,02.07.2015 16:42:43:380,702.0,-17701.0,2553.0,51.47,16.13,-73.0,0.0,0.0,0.0,180.0,Upper Cut,Wadim
23,02.07.2015 16:42:43:396,2736.0,-17608.0,2252.0,64.99,11.61,-74.11,0.0,0.0,0.0,156.0,Upper Cut,Wadim
24,02.07.2015 16:42:43:409,4592.0,-17349.0,3503.0,73.4,6.39,-69.62,0.0,0.0,0.0,56.0,Upper Cut,Wadim
25,02.07.2015 16:42:43:425,3374.0,-16410.0,7923.0,77.8,0.69,-59.73,0.0,0.0,0.0,9.0,Upper Cut,Wadim
26,02.07.2015 16:42:43:442,-426.0,-14032.0,12604.0,80.09,-5.72,-46.78,0.0,0.0,0.0,0.0,Upper Cut,Wadim
27,02.07.2015 16:42:43:454,-4606.0,-10883.0,15292.0,80.61,-12.28,-34.56,0.0,0.0,0.0,0.0,Upper Cut,Wadim
28,02.07.2015 16:42:43:470,-8093.0,-6671.0,16306.0,80.94,-19.55,-23.97,0.0,0.0,0.0,0.0,Upper Cut,Wadim
29,02.07.2015 16:42:43:487,-10054.0,-59.0,14942.0,81.23,-26.95,-16.12,0.0,0.0,0.0,0.0,Upper Cut,Wadim
30,02.07.2015 16:42:43:499,-10469.0,8153.0,10842.0,81.69,-33.97,-11.29,0.0,0.0,0.0,3.0,Upper Cut,Wadim
31,02.07.2015 16:42:43:515,-10042.0,12536.0,8145.0,82.49,-40.24,-10.11,0.0,0.0,0.0,0.0,Upper Cut,Wadim
32,02.07.2015 16:42:43:532,-9211.0,17619.0,3471.0,83.76,-47.22,-9.52,0.0,0.0,0.0,2.0,Upper Cut,Wadim
33,02.07.2015 16:42:43:544,-7889.0,21127.0,-1713.0,85.04,-53.71,-9.04,0.0,0.0,0.0,0.0,Upper Cut,Wadim
34,02.07.2015 16:42:43:560,-5820.0,21922.0,-5967.0,85.88,-60.07,-7.48,0.0,0.0,0.0,0.0,Upper Cut,Wadim
35,02.07.2015 16:42:43:577,-5297.0,21770.0,-9283.0,86.13,-66.52,-4.66,0.0,0.0,0.0,0.0,Upper Cut,Wadim
36,02.07.2015 16:42:43:589,-7157.0,22088.0,-12959.0,86.61,-72.86,-2.25,0.0,0.0,0.0,0.0,Upper Cut,Wadim
37,02.07.2015 16:42:43:605,-8503.0,22062.0,-17046.0,87.55,-78.82,-1.06,0.0,0.0,0.0,0.0,Upper Cut,Wadim
38,02.07.2015 16:42:43:622,-7017.0,20528.0,-20256.0,88.79,-84.04,-0.79,0.0,0.0,0.0,0.0,Upper Cut,Wadim
39,02.07.2015 16:42:43:634,-3910.0,16056.0,-22828.0,89.6,-89.06,0.06,0.0,0.0,0.0,0.0,Upper Cut,Wadim
40,02.07.2015 16:42:43:650,-1743.0,9979.0,-24332.0,90.31,-86.02,1.18,0.0,0.0,0.0,0.0,Upper Cut,Wadim
41,02.07.2015 16:42:43:663,-241.0,3884.0,-24288.0,90.84,-81.63,2.48,0.0,0.0,0.0,0.0,Upper Cut,Wadim
42,02.07.2015 16:42:43:679,364.0,-1055.0,-22810.0,91.28,-77.82,3.63,0.0,0.0,0.0,17.0,Upper Cut,Wadim
43,02.07.2015 16:42:43:695,-91.0,-4352.0,-21301.0,91.71,-74.7,4.45,0.0,0.0,0.0,11.0,Upper Cut,Wadim
44,02.07.2015 16:42:43:708,-895.0,-6376.0,-19813.0,91.86,-72.52,5.07,0.0,0.0,0.0,10.0,Upper Cut,Wadim
45,02.07.2015 16:42:43:724,-1887.0,-7386.0,-17408.0,91.89,-71.42,5.41,0.0,0.0,0.0,9.0,Upper Cut,Wadim
46,02.07.2015 16:42:43:740,-2840.0,-7250.0,-14470.0,92.03,-71.19,5.45,0.0,0.0,0.0,5.0,Upper Cut,Wadim
47,02.07.2015 16:42:43:753,-2743.0,-5886.0,-12275.0,92.42,-71.41,5.2,0.0,0.0,0.0,6.0,Upper Cut,Wadim
48,02.07.2015 16:42:43:769,-2323.0,-4148.0,-10511.0,92.66,-72.15,4.81,0.0,0.0,0.0,5.0,Upper Cut,Wadim
49,02.07.2015 16:42:43:786,-1787.0,-2145.0,-9639.0,92.66,-73.18,4.47,0.0,0.0,0.0,3.0,Upper Cut,Wadim
50,02.07.2015 16:42:43:798,-1539.0,-583.0,-9088.0,92.44,-74.32,4.19,0.0,0.0,0.0,1.0,Upper Cut,Wadim
51,02.07.2015 16:42:43:814,-1554.0,384.0,-9077.0,92.54,-75.53,3.64,0.0,0.0,0.0,2.0,Upper Cut,Wadim
52,02.07.2015 16:42:43:831,-1530.0,990.0,-9408.0,92.93,-76.85,2.85,0.0,0.0,0.0,0.0,Upper Cut,Wadim
53,02.07.2015 16:42:43:843,-1655.0,1498.0,-10056.0,93.58,-78.37,1.77,0.0,0.0,0.0,0.0,Upper Cut,Wadim
54,02.07.2015 16:42:43:859,-1917.0,2206.0,-10555.0,94.54,-80.18,0.27,0.0,0.0,0.0,0.0,Upper Cut,Wadim
55,02.07.2015 16:42:43:876,-2331.0,3193.0,-10955.0,95.93,-81.88,-1.76,0.0,0.0,0.0,0.0,Upper Cut,Wadim
56,02.07.2015 16:42:43:888,-2633.0,4669.0,-11157.0,97.61,-82.83,-4.37,0.0,0.0,0.0,0.0,Upper Cut,Wadim
57,02.07.2015 16:42:43:904,-1971.0,6207.0,-10726.0,99.37,-81.94,-7.46,0.0,0.0,0.0,0.0,Upper Cut,Wadim
58,02.07.2015 16:42:43:921,-1508.0,8341.0,-9428.0,100.85,-79.14,-10.86,0.0,0.0,0.0,0.0,Upper Cut,Wadim
59,02.07.2015 16:42:43:933,-964.0,10102.0,-7131.0,102.14,-75.0,-14.61,0.0,0.0,0.0,0.0,Upper Cut,Wadim
60,02.07.2015 16:42:43:949,-845.0,11735.0,-4454.0,103.36,-70.06,-18.73,0.0,0.0,0.0,0.0,Upper Cut,Wadim
61,02.07.2015 16:42:43:966,-774.0,13281.0,-1309.0,104.58,-64.33,-23.46,0.0,0.0,0.0,5.0,Upper Cut,Wadim
62,02.07.2015 16:42:43:978,95.0,13539.0,2489.0,105.89,-57.93,-29.0,0.0,0.0,0.0,31.0,Upper Cut,Wadim
63,02.07.2015 16:42:43:994,2030.0,12370.0,6193.0,107.17,-51.37,-35.1,0.0,0.0,0.0,35.0,Upper Cut,Wadim
64,02.07.2015 16:42:44:11,4690.0,9435.0,8972.0,108.13,-45.06,-41.33,0.0,0.0,0.0,49.0,Upper Cut,Wadim
65,02.07.2015 16:42:44:23,6670.0,5836.0,10284.0,108.66,-39.12,-47.4,0.0,0.0,0.0,44.0,Upper Cut,Wadim
66,02.07.2015 16:42:44:39,7783.0,2860.0,10760.0,108.36,-33.24,-53.42,0.0,0.0,0.0,81.0,Upper Cut,Wadim
67,02.07.2015 16:42:44:56,8015.0,77.0,10835.0,106.51,-27.45,-59.28,0.0,0.0,0.0,97.0,Upper Cut,Wadim
68,02.07.2015 16:42:44:68,7550.0,-2389.0,10598.0,102.64,-22.0,-64.78,0.0,0.0,0.0,94.0,Upper Cut,Wadim
69,02.07.2015 16:42:44:84,6804.0,-4463.0,10181.0,96.13,-16.97,-69.76,0.0,0.0,0.0,120.0,Upper Cut,Wadim
70,02.07.2015 16:42:44:101,5642.0,-6391.0,9885.0,87.12,-12.44,-74.09,0.0,0.0,0.0,140.0,Upper Cut,Wadim
71,02.07.2015 16:42:44:113,4354.0,-8169.0,9608.0,77.57,-8.53,-77.7,0.0,0.0,0.0,129.0,Upper Cut,Wadim
72,02.07.2015 16:42:44:130,3312.0,-9593.0,9205.0,68.59,-5.21,-80.82,0.0,0.0,0.0,143.0,Upper Cut,Wadim
73,02.07.2015 16:42:44:146,2607.0,-10484.0,8557.0,59.65,-2.42,-83.48,0.0,0.0,0.0,124.0,Upper Cut,Wadim
74,02.07.2015 16:42:44:158,2118.0,-10972.0,7419.0,49.54,-0.07,-85.55,0.0,0.0,0.0,129.0,Upper Cut,Wadim
75,02.07.2015 16:42:44:175,1686.0,-11072.0,5999.0,36.43,1.85,-86.66,0.0,0.0,0.0,132.0,Upper Cut,Wadim
76,02.07.2015 16:42:44:191,1447.0,-10733.0,4586.0,15.54,3.58,-86.3,0.0,0.0,0.0,131.0,Upper Cut,Wadim
77,02.07.2015 16:42:44:203,997.0,-10072.0,2685.0,-2.12,4.62,-85.35,0.0,0.0,0.0,124.0,Upper Cut,Wadim
78,02.07.2015 16:42:44:220,869.0,-9176.0,1035.0,-17.43,5.46,-84.26,0.0,0.0,0.0,121.0,Upper Cut,Wadim
79,02.07.2015 16:42:44:232,486.0,-8550.0,100.0,-28.81,5.97,-83.44,0.0,0.0,0.0,123.0,Upper Cut,Wadim
80,02.07.2015 16:42:44:248,442.0,-7806.0,-118.0,-38.78,6.38,-82.64,0.0,0.0,0.0,125.0,Upper Cut,Wadim
81,02.07.2015 16:42:44:265,300.0,-7337.0,-745.0,-48.42,6.61,-81.78,0.0,0.0,0.0,140.0,Upper Cut,Wadim
82,02.07.2015 16:42:44:277,131.0,-6899.0,-908.0,-57.17,6.81,-80.73,0.0,0.0,0.0,142.0,Upper Cut,Wadim
