Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:19:13:988,-3774.0,-2008.0,1527.0,-46.96,-45.37,-43.05,0.0,0.0,0.0,77.0,Punch,Eike
1,02.07.2015 16:19:14:4,-3219.0,-2085.0,990.0,-47.79,-46.12,-42.14,0.0,0.0,0.0,77.0,Punch,Eike
2,02.07.2015 16:19:14:17,-2519.0,-2021.0,500.0,-48.6,-46.88,-41.33,0.0,0.0,0.0,83.0,Punch,Eike
3,02.07.2015 16:19:14:33,-1698.0,-1723.0,626.0,-49.42,-47.67,-40.57,0.0,0.0,0.0,85.0,Punch,Eike
4,02.07.2015 16:19:14:49,-1073.0,-1490.0,946.0,-50.2,-48.43,-39.85,0.0,0.0,0.0,87.0,Punch,Eike
5,02.07.2015 16:19:14:62,-1053.0,-1413.0,1407.0,-50.9,-49.14,-39.16,0.0,0.0,0.0,87.0,Punch,Eike
6,02.07.2015 16:19:14:78,-1506.0,-1202.0,2524.0,-51.52,-49.74,-38.52,0.0,0.0,0.0,83.0,Punch,Eike
7,02.07.2015 16:19:14:94,-2345.0,-1199.0,3773.0,-52.02,-50.19,-37.85,0.0,0.0,4.0,79.0,Punch,Eike
8,02.07.2015 16:19:14:107,-3566.0,-1351.0,4639.0,-52.46,-50.57,-37.07,0.0,0.0,17.0,72.0,Punch,Eike
9,02.07.2015 16:19:14:123,-5426.0,-1756.0,4571.0,-52.74,-50.86,-36.19,0.0,0.0,0.0,40.0,Punch,Eike
10,02.07.2015 16:19:14:140,-8357.0,-2267.0,3535.0,-52.92,-51.28,-35.21,0.0,0.0,0.0,40.0,Punch,Eike
11,02.07.2015 16:19:14:152,-12504.0,-2585.0,1179.0,-53.12,-51.99,-34.09,0.0,0.0,0.0,32.0,Punch,Eike
12,02.07.2015 16:19:14:168,-15822.0,-2405.0,-712.0,-53.04,-52.46,-33.43,0.0,0.0,0.0,19.0,Punch,Eike
13,02.07.2015 16:19:14:185,-16963.0,-1810.0,-1413.0,-51.48,-51.25,-34.49,0.0,0.0,0.0,23.0,Punch,Eike
14,02.07.2015 16:19:14:197,-15626.0,-1189.0,-2861.0,-47.96,-47.65,-37.42,0.0,0.0,0.0,21.0,Punch,Eike
15,02.07.2015 16:19:14:213,-11288.0,-963.0,-7281.0,-42.5,-41.61,-41.98,0.0,0.0,0.0,31.0,Punch,Eike
16,02.07.2015 16:19:14:230,-2911.0,-294.0,-11508.0,-35.88,-33.92,-47.56,0.0,0.0,0.0,67.0,Punch,Eike
17,02.07.2015 16:19:14:242,4489.0,322.0,-12171.0,-28.94,-25.48,-53.49,0.0,0.0,0.0,76.0,Punch,Eike
