Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:56:32:504,-12.0,-199.0,-407.0,-9.59,-13.72,-64.92,0.0,0.0,0.0,183.0,Haken,Nils
1,02.07.2015 16:56:32:517,15.0,-214.0,-382.0,-9.66,-13.68,-65.35,0.0,0.0,0.0,187.0,Haken,Nils
2,02.07.2015 16:56:32:533,63.0,-247.0,-345.0,-9.73,-13.64,-65.79,0.0,0.0,0.0,191.0,Haken,Nils
3,02.07.2015 16:56:32:545,112.0,-301.0,-299.0,-9.78,-13.6,-66.21,0.0,0.0,0.0,189.0,Haken,Nils
4,02.07.2015 16:56:32:562,125.0,-340.0,-206.0,-9.83,-13.58,-66.58,0.0,0.0,0.0,193.0,Haken,Nils
5,02.07.2015 16:56:32:578,110.0,-340.0,-119.0,-9.87,-13.56,-66.91,0.0,0.0,0.0,189.0,Haken,Nils
6,02.07.2015 16:56:32:590,97.0,-342.0,-6.0,-9.89,-13.52,-67.19,0.0,0.0,0.0,190.0,Haken,Nils
7,02.07.2015 16:56:32:607,124.0,-370.0,53.0,-9.85,-13.45,-67.43,0.0,0.0,0.0,190.0,Haken,Nils
8,02.07.2015 16:56:32:623,183.0,-412.0,71.0,-9.78,-13.35,-67.62,0.0,0.0,0.0,189.0,Haken,Nils
9,02.07.2015 16:56:32:635,208.0,-429.0,9.0,-9.69,-13.24,-67.76,0.0,0.0,0.0,188.0,Haken,Nils
10,02.07.2015 16:56:32:652,223.0,-435.0,-73.0,-9.58,-13.14,-67.87,0.0,0.0,0.0,193.0,Haken,Nils
11,02.07.2015 16:56:32:668,213.0,-414.0,-163.0,-9.47,-13.03,-67.95,0.0,0.0,0.0,191.0,Haken,Nils
12,02.07.2015 16:56:32:680,205.0,-390.0,-276.0,-9.36,-12.94,-68.03,0.0,0.0,0.0,192.0,Haken,Nils
13,02.07.2015 16:56:32:697,166.0,-346.0,-417.0,-9.27,-12.85,-68.15,0.0,0.0,0.0,191.0,Haken,Nils
14,02.07.2015 16:56:32:713,133.0,-289.0,-537.0,-9.18,-12.74,-68.33,0.0,0.0,0.0,178.0,Haken,Nils
15,02.07.2015 16:56:32:726,132.0,-218.0,-586.0,-9.09,-12.61,-68.6,0.0,0.0,0.0,177.0,Haken,Nils
16,02.07.2015 16:56:32:742,241.0,-224.0,-559.0,-8.99,-12.45,-68.94,0.0,0.0,0.0,178.0,Haken,Nils
17,02.07.2015 16:56:32:758,368.0,-241.0,-430.0,-8.9,-12.31,-69.3,0.0,0.0,0.0,213.0,Haken,Nils
18,02.07.2015 16:56:32:771,616.0,-357.0,-264.0,-8.79,-12.15,-69.67,0.0,0.0,0.0,241.0,Haken,Nils
19,02.07.2015 16:56:32:787,733.0,-365.0,21.0,-8.67,-12.03,-69.99,0.0,0.0,0.0,348.0,Haken,Nils
20,02.07.2015 16:56:32:803,800.0,-321.0,249.0,-8.51,-11.87,-70.3,0.0,0.0,0.0,319.0,Haken,Nils
21,02.07.2015 16:56:32:815,789.0,-128.0,433.0,-8.29,-11.68,-70.55,0.0,0.0,0.0,284.0,Haken,Nils
22,02.07.2015 16:56:32:832,842.0,-44.0,418.0,-8.03,-11.42,-70.79,0.0,0.0,0.0,319.0,Haken,Nils
23,02.07.2015 16:56:32:848,1053.0,-73.0,229.0,-7.76,-11.14,-71.03,0.0,0.0,0.0,330.0,Haken,Nils
24,02.07.2015 16:56:32:861,1461.0,-387.0,29.0,-7.52,-10.89,-71.29,0.0,0.0,0.0,359.0,Haken,Nils
25,02.07.2015 16:56:32:877,1867.0,-693.0,-76.0,-7.31,-10.71,-71.54,0.0,0.0,0.0,375.0,Haken,Nils
26,02.07.2015 16:56:32:893,2072.0,-758.0,-137.0,-7.03,-10.54,-71.8,0.0,0.0,0.0,372.0,Haken,Nils
27,02.07.2015 16:56:32:906,1933.0,-496.0,-227.0,-6.67,-10.35,-72.08,0.0,0.0,0.0,371.0,Haken,Nils
28,02.07.2015 16:56:32:922,1644.0,-78.0,-466.0,-6.24,-10.1,-72.42,0.0,0.0,0.0,369.0,Haken,Nils
29,02.07.2015 16:56:32:938,1464.0,178.0,-716.0,-5.85,-9.86,-72.86,0.0,0.0,0.0,303.0,Haken,Nils
30,02.07.2015 16:56:32:951,1348.0,300.0,-902.0,-5.6,-9.69,-73.42,0.0,0.0,0.0,267.0,Haken,Nils
31,02.07.2015 16:56:32:967,1271.0,397.0,-735.0,-5.44,-9.55,-74.12,0.0,0.0,0.0,231.0,Haken,Nils
32,02.07.2015 16:56:32:983,1028.0,631.0,-506.0,-5.31,-9.42,-74.88,0.0,0.0,0.0,125.0,Haken,Nils
33,02.07.2015 16:56:32:996,689.0,958.0,-327.0,-5.19,-9.25,-75.7,0.0,0.0,0.0,0.0,Haken,Nils
34,02.07.2015 16:56:33:12,348.0,1204.0,-222.0,-5.14,-9.1,-76.51,0.0,0.0,0.0,0.0,Haken,Nils
35,02.07.2015 16:56:33:25,-10.0,1418.0,205.0,-5.18,-9.01,-77.3,0.0,0.0,0.0,0.0,Haken,Nils
36,02.07.2015 16:56:33:41,-611.0,1831.0,1001.0,-5.31,-9.02,-77.91,0.0,0.0,0.0,0.0,Haken,Nils
37,02.07.2015 16:56:33:57,-1411.0,2344.0,1663.0,-5.47,-9.15,-78.19,0.0,0.0,0.0,0.0,Haken,Nils
38,02.07.2015 16:56:33:74,-2456.0,2982.0,1876.0,-5.78,-9.46,-78.21,0.0,0.0,0.0,0.0,Haken,Nils
39,02.07.2015 16:56:33:86,-3553.0,3573.0,1852.0,-6.35,-9.92,-78.13,0.0,0.0,0.0,0.0,Haken,Nils
40,02.07.2015 16:56:33:102,-4672.0,4000.0,1878.0,-7.29,-10.56,-77.93,0.0,0.0,0.0,0.0,Haken,Nils
41,02.07.2015 16:56:33:119,-5531.0,4238.0,2413.0,-8.56,-11.39,-77.55,0.0,0.0,0.0,0.0,Haken,Nils
42,02.07.2015 16:56:33:131,-6035.0,3988.0,3366.0,-9.99,-12.42,-76.82,0.0,0.0,0.0,0.0,Haken,Nils
43,02.07.2015 16:56:33:147,-6257.0,3457.0,4597.0,-11.46,-13.73,-75.63,0.0,0.0,0.0,0.0,Haken,Nils
44,02.07.2015 16:56:33:164,-6566.0,2854.0,5499.0,-12.82,-15.22,-74.1,0.0,0.0,0.0,0.0,Haken,Nils
45,02.07.2015 16:56:33:176,-7499.0,2750.0,5892.0,-14.15,-16.87,-72.29,0.0,0.0,0.0,0.0,Haken,Nils
46,02.07.2015 16:56:33:192,-8984.0,2708.0,5684.0,-15.71,-18.74,-70.23,0.0,0.0,0.0,0.0,Haken,Nils
47,02.07.2015 16:56:33:209,-10491.0,2185.0,4772.0,-17.7,-20.82,-68.06,0.0,0.0,0.0,0.0,Haken,Nils
48,02.07.2015 16:56:33:221,-11883.0,978.0,3609.0,-20.44,-23.22,-65.8,0.0,0.0,0.0,0.0,Haken,Nils
49,02.07.2015 16:56:33:237,-12766.0,-634.0,3170.0,-23.95,-26.05,-63.3,0.0,0.0,0.0,0.0,Haken,Nils
50,02.07.2015 16:56:33:254,-12990.0,-2167.0,3411.0,-27.68,-28.96,-60.74,0.0,0.0,0.0,0.0,Haken,Nils
51,02.07.2015 16:56:33:266,-12875.0,-3486.0,3733.0,-30.78,-31.33,-58.6,0.0,0.0,0.0,0.0,Haken,Nils
52,02.07.2015 16:56:33:282,-12485.0,-5191.0,4267.0,-32.86,-32.89,-57.11,0.0,0.0,0.0,0.0,Haken,Nils
53,02.07.2015 16:56:33:295,-10407.0,-7635.0,5539.0,-34.16,-34.0,-55.96,0.0,0.0,0.0,0.0,Haken,Nils
54,02.07.2015 16:56:33:311,-5907.0,-9677.0,7490.0,-34.87,-34.78,-55.16,0.0,0.0,0.0,0.0,Haken,Nils
55,02.07.2015 16:56:33:328,-2873.0,-11336.0,8455.0,-35.05,-35.05,-54.95,0.0,0.0,0.0,0.0,Haken,Nils
56,02.07.2015 16:56:33:340,-4235.0,-12932.0,6161.0,-34.41,-34.3,-55.47,0.0,0.0,0.0,0.0,Haken,Nils
57,02.07.2015 16:56:33:356,-7389.0,-13563.0,768.0,-33.38,-32.84,-56.29,0.0,0.0,0.0,0.0,Haken,Nils
58,02.07.2015 16:56:33:373,-5648.0,-13640.0,-4900.0,-32.03,-30.66,-57.79,0.0,0.0,0.0,0.0,Haken,Nils
59,02.07.2015 16:56:33:385,-840.0,-13345.0,-8300.0,-31.34,-29.09,-59.02,0.0,0.0,0.0,0.0,Haken,Nils
60,02.07.2015 16:56:33:401,4078.0,-12276.0,-9020.0,-30.97,-28.03,-60.04,0.0,0.0,0.0,0.0,Haken,Nils
61,02.07.2015 16:56:33:418,7866.0,-11023.0,-8232.0,-29.78,-26.58,-61.79,0.0,0.0,0.0,0.0,Haken,Nils
62,02.07.2015 16:56:33:430,9639.0,-9417.0,-6126.0,-27.42,-24.37,-64.45,0.0,0.0,0.0,0.0,Haken,Nils
63,02.07.2015 16:56:33:446,11540.0,-7194.0,-2852.0,-24.59,-21.6,-67.47,0.0,0.0,0.0,0.0,Haken,Nils
64,02.07.2015 16:56:33:463,15112.0,-5292.0,-790.0,-21.84,-18.4,-70.53,0.0,0.0,0.0,0.0,Haken,Nils
65,02.07.2015 16:56:33:475,16370.0,-4072.0,690.0,-19.16,-14.75,-73.46,0.0,0.0,0.0,0.0,Haken,Nils
66,02.07.2015 16:56:33:491,15371.0,-2953.0,175.0,-17.59,-11.51,-74.95,0.0,0.0,0.0,0.0,Haken,Nils
67,02.07.2015 16:56:33:508,14722.0,-813.0,-2531.0,-16.61,-8.57,-75.3,0.0,0.0,0.0,0.0,Haken,Nils
68,02.07.2015 16:56:33:520,14761.0,1664.0,-4258.0,-15.5,-5.97,-75.43,0.0,0.0,0.0,0.0,Haken,Nils
69,02.07.2015 16:56:33:537,14427.0,3498.0,-4409.0,-14.87,-4.27,-75.23,0.0,0.0,0.0,0.0,Haken,Nils
70,02.07.2015 16:56:33:553,13253.0,4674.0,-4625.0,-14.87,-3.43,-74.68,0.0,0.0,0.0,0.0,Haken,Nils
71,02.07.2015 16:56:33:565,11126.0,5361.0,-5623.0,-15.29,-3.24,-74.07,0.0,0.0,0.0,0.0,Haken,Nils
72,02.07.2015 16:56:33:581,9216.0,5739.0,-6030.0,-15.48,-3.38,-74.18,0.0,0.0,0.0,0.0,Haken,Nils
73,02.07.2015 16:56:33:598,8054.0,5601.0,-5328.0,-15.26,-3.63,-74.93,0.0,0.0,0.0,0.0,Haken,Nils
74,02.07.2015 16:56:33:610,7123.0,5307.0,-3470.0,-14.84,-3.78,-75.76,0.0,0.0,0.0,0.0,Haken,Nils
75,02.07.2015 16:56:33:626,6255.0,5064.0,-1891.0,-14.52,-3.65,-76.19,0.0,0.0,0.0,0.0,Haken,Nils
76,02.07.2015 16:56:33:643,5713.0,4965.0,-1020.0,-14.35,-3.2,-76.11,0.0,0.0,0.0,0.0,Haken,Nils
77,02.07.2015 16:56:33:655,5136.0,4882.0,-1313.0,-14.25,-2.49,-75.56,0.0,0.0,0.0,0.0,Haken,Nils
78,02.07.2015 16:56:33:672,4162.0,4579.0,-2221.0,-14.13,-1.74,-74.92,0.0,0.0,0.0,0.0,Haken,Nils
79,02.07.2015 16:56:33:684,3630.0,4296.0,-2863.0,-13.85,-1.05,-74.6,0.0,0.0,0.0,0.0,Haken,Nils
80,02.07.2015 16:56:33:700,3719.0,4120.0,-2909.0,-13.36,-0.48,-74.71,0.0,0.0,0.0,0.0,Haken,Nils
81,02.07.2015 16:56:33:717,3820.0,3954.0,-2560.0,-12.78,-0.14,-75.17,0.0,0.0,0.0,0.0,Haken,Nils
82,02.07.2015 16:56:33:729,4008.0,3773.0,-2021.0,-12.2,-0.01,-75.81,0.0,0.0,0.0,0.0,Haken,Nils
83,02.07.2015 16:56:33:745,4181.0,3536.0,-1443.0,-11.6,0.01,-76.54,0.0,0.0,0.0,0.0,Haken,Nils
84,02.07.2015 16:56:33:762,4284.0,3211.0,-1021.0,-11.01,-0.08,-77.34,0.0,0.0,0.0,0.0,Haken,Nils
85,02.07.2015 16:56:33:774,4393.0,2789.0,-783.0,-10.48,-0.33,-78.22,0.0,0.0,0.0,0.0,Haken,Nils
