Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:42:49:733,-10.0,281.0,148.0,-161.24,-22.67,-59.48,0.0,0.0,0.0,64.0,Upper Cut,Wadim
1,02.07.2015 16:42:49:745,-44.0,568.0,408.0,-161.77,-22.72,-59.58,0.0,0.0,0.0,66.0,Upper Cut,Wadim
2,02.07.2015 16:42:49:761,-10.0,839.0,692.0,-162.02,-22.79,-59.57,0.0,0.0,0.0,61.0,Upper Cut,Wadim
3,02.07.2015 16:42:49:778,88.0,946.0,758.0,-161.91,-22.9,-59.38,0.0,0.0,0.0,65.0,Upper Cut,Wadim
4,02.07.2015 16:42:49:790,197.0,847.0,541.0,-161.52,-23.05,-59.04,0.0,0.0,0.0,69.0,Upper Cut,Wadim
5,02.07.2015 16:42:49:806,283.0,660.0,84.0,-161.01,-23.21,-58.65,0.0,0.0,0.0,50.0,Upper Cut,Wadim
6,02.07.2015 16:42:49:823,294.0,436.0,-469.0,-160.58,-23.35,-58.3,0.0,0.0,0.0,57.0,Upper Cut,Wadim
7,02.07.2015 16:42:49:835,255.0,198.0,-1003.0,-160.33,-23.46,-58.05,0.0,0.0,0.0,61.0,Upper Cut,Wadim
8,02.07.2015 16:42:49:851,166.0,17.0,-1427.0,-160.33,-23.54,-57.93,0.0,0.0,0.0,55.0,Upper Cut,Wadim
9,02.07.2015 16:42:49:868,-36.0,41.0,-1868.0,-160.57,-23.54,-57.98,0.0,0.0,0.0,59.0,Upper Cut,Wadim
10,02.07.2015 16:42:49:880,-337.0,290.0,-2607.0,-160.89,-23.41,-58.19,0.0,0.0,0.0,63.0,Upper Cut,Wadim
11,02.07.2015 16:42:49:896,-659.0,319.0,-3898.0,-161.22,-23.2,-58.5,0.0,0.0,0.0,54.0,Upper Cut,Wadim
12,02.07.2015 16:42:49:913,-912.0,229.0,-5606.0,-161.71,-22.95,-58.94,0.0,0.0,0.0,94.0,Upper Cut,Wadim
13,02.07.2015 16:42:49:925,-1070.0,303.0,-7280.0,-162.6,-22.54,-59.73,0.0,0.0,0.0,100.0,Upper Cut,Wadim
14,02.07.2015 16:42:49:942,-1229.0,660.0,-9050.0,-163.77,-21.77,-61.06,0.0,0.0,0.0,127.0,Upper Cut,Wadim
15,02.07.2015 16:42:49:958,-1301.0,1243.0,-10566.0,-165.22,-20.58,-63.1,0.0,0.0,0.0,111.0,Upper Cut,Wadim
16,02.07.2015 16:42:49:970,-1291.0,2079.0,-11563.0,-167.2,-18.94,-65.93,0.0,0.0,0.0,87.0,Upper Cut,Wadim
17,02.07.2015 16:42:49:987,-1094.0,3063.0,-11920.0,-170.0,-16.82,-69.5,0.0,0.0,0.0,110.0,Upper Cut,Wadim
18,02.07.2015 16:42:50:3,-704.0,4165.0,-11560.0,-174.32,-14.27,-73.66,0.0,0.0,0.0,160.0,Upper Cut,Wadim
19,02.07.2015 16:42:50:15,-58.0,5231.0,-10672.0,179.16,-11.38,-78.01,0.0,0.0,0.0,151.0,Upper Cut,Wadim
20,02.07.2015 16:42:50:32,777.0,5789.0,-9403.0,169.29,-8.24,-81.72,0.0,0.0,0.0,151.0,Upper Cut,Wadim
21,02.07.2015 16:42:50:48,1886.0,6213.0,-7385.0,154.3,-4.92,-82.29,0.0,0.0,0.0,165.0,Upper Cut,Wadim
22,02.07.2015 16:42:50:60,2867.0,5985.0,-2876.0,135.35,-1.51,-78.27,0.0,0.0,0.0,171.0,Upper Cut,Wadim
