Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:04:01:776,-402.0,-458.0,-1192.0,132.7,-38.9,-47.56,0.0,0.0,0.0,0.0,Upper Cut,Guido
1,02.07.2015 17:04:01:793,-485.0,-527.0,-1379.0,133.21,-38.55,-47.98,0.0,0.0,0.0,0.0,Upper Cut,Guido
2,02.07.2015 17:04:01:809,-491.0,-614.0,-1586.0,133.84,-38.13,-48.5,0.0,0.0,0.0,0.0,Upper Cut,Guido
3,02.07.2015 17:04:01:821,-307.0,-681.0,-1874.0,134.6,-37.64,-49.13,0.0,0.0,0.0,0.0,Upper Cut,Guido
4,02.07.2015 17:04:01:838,-93.0,-725.0,-2374.0,135.48,-37.07,-49.88,0.0,0.0,0.0,0.0,Upper Cut,Guido
5,02.07.2015 17:04:01:850,-35.0,-842.0,-2896.0,136.58,-36.4,-50.84,0.0,0.0,0.0,0.0,Upper Cut,Guido
6,02.07.2015 17:04:01:867,-19.0,-1022.0,-3358.0,137.87,-35.63,-51.96,0.0,0.0,0.0,0.0,Upper Cut,Guido
7,02.07.2015 17:04:01:883,-229.0,-1291.0,-3884.0,139.44,-34.69,-53.3,0.0,0.0,0.0,0.0,Upper Cut,Guido
8,02.07.2015 17:04:01:899,-323.0,-1546.0,-4757.0,141.36,-33.56,-54.88,0.0,0.0,0.0,0.0,Upper Cut,Guido
9,02.07.2015 17:04:01:912,-102.0,-1623.0,-5960.0,143.59,-32.31,-56.61,0.0,0.0,0.0,0.0,Upper Cut,Guido
10,02.07.2015 17:04:01:928,82.0,-1150.0,-7718.0,146.2,-30.99,-58.48,0.0,0.0,0.0,0.0,Upper Cut,Guido
11,02.07.2015 17:04:01:940,-115.0,-271.0,-9466.0,149.42,-29.59,-60.34,0.0,0.0,0.0,0.0,Upper Cut,Guido
12,02.07.2015 17:04:01:957,-820.0,1184.0,-10725.0,153.37,-28.08,-61.76,0.0,0.0,0.0,0.0,Upper Cut,Guido
13,02.07.2015 17:04:01:973,-2196.0,2966.0,-10837.0,158.18,-26.33,-62.04,0.0,0.0,0.0,0.0,Upper Cut,Guido
14,02.07.2015 17:04:01:989,-3794.0,4200.0,-9198.0,163.75,-24.11,-60.58,0.0,0.0,0.0,0.0,Upper Cut,Guido
15,02.07.2015 17:04:02:2,-5039.0,4491.0,-6427.0,169.58,-21.35,-57.42,0.0,0.0,1.0,0.0,Upper Cut,Guido
16,02.07.2015 17:04:02:18,-5134.0,4795.0,-3741.0,175.11,-18.21,-53.11,0.0,0.0,0.0,0.0,Upper Cut,Guido
17,02.07.2015 17:04:02:31,-5286.0,4989.0,-784.0,-179.58,-14.73,-47.79,0.0,0.0,0.0,0.0,Upper Cut,Guido
18,02.07.2015 17:04:02:47,-4345.0,3397.0,3409.0,-174.66,-10.56,-42.2,0.0,0.0,0.0,0.0,Upper Cut,Guido
19,02.07.2015 17:04:02:63,-178.0,1248.0,6169.0,-170.4,-5.93,-37.56,0.0,0.0,0.0,0.0,Upper Cut,Guido
20,02.07.2015 17:04:02:75,6254.0,920.0,6491.0,-166.85,-2.06,-33.55,0.0,0.0,0.0,0.0,Upper Cut,Guido
21,02.07.2015 17:04:02:92,10405.0,2040.0,6114.0,-163.44,0.74,-28.9,0.0,0.0,0.0,0.0,Upper Cut,Guido
22,02.07.2015 17:04:02:108,13645.0,1075.0,7091.0,-160.17,2.12,-23.66,0.0,0.0,0.0,0.0,Upper Cut,Guido
23,02.07.2015 17:04:02:121,16131.0,-726.0,8253.0,-156.61,1.54,-18.63,0.0,0.0,0.0,0.0,Upper Cut,Guido
24,02.07.2015 17:04:02:137,16894.0,-1138.0,10215.0,-152.32,-2.07,-16.01,0.0,0.0,0.0,0.0,Upper Cut,Guido
25,02.07.2015 17:04:02:153,15803.0,-524.0,12765.0,-147.76,-7.94,-17.28,0.0,0.0,0.0,0.0,Upper Cut,Guido
26,02.07.2015 17:04:02:170,12629.0,680.0,15705.0,-143.7,-15.08,-22.53,0.0,0.0,0.0,0.0,Upper Cut,Guido
27,02.07.2015 17:04:02:182,6583.0,3372.0,16740.0,-141.19,-22.72,-28.86,0.0,0.0,0.0,0.0,Upper Cut,Guido
28,02.07.2015 17:04:02:198,-129.0,4651.0,15246.0,-140.57,-30.5,-32.77,0.0,0.0,0.0,0.0,Upper Cut,Guido
29,02.07.2015 17:04:02:211,-7446.0,4229.0,9158.0,-142.25,-37.71,-32.82,0.0,0.0,0.0,0.0,Upper Cut,Guido
30,02.07.2015 17:04:02:227,-13311.0,1603.0,1165.0,-146.08,-43.25,-29.22,0.0,0.0,0.0,0.0,Upper Cut,Guido
31,02.07.2015 17:04:02:243,-16374.0,-3293.0,-4359.0,-142.91,-50.74,-23.11,0.0,0.0,0.0,711.0,Upper Cut,Guido
32,02.07.2015 17:04:02:260,-16352.0,-9900.0,-7834.0,-139.74,-57.17,-20.51,0.0,0.0,0.0,772.0,Upper Cut,Guido
33,02.07.2015 17:04:02:272,-8494.0,2317.0,-6550.0,-160.01,-38.19,-25.36,0.0,0.0,0.0,320.0,Upper Cut,Guido
34,02.07.2015 17:04:02:288,-2436.0,2285.0,-8574.0,-157.37,-42.14,-22.5,0.0,0.0,0.0,38.0,Upper Cut,Guido
35,02.07.2015 17:04:02:301,-7619.0,1231.0,-7321.0,-151.17,-39.36,-22.94,0.0,0.0,0.0,14.0,Upper Cut,Guido
36,02.07.2015 17:04:02:317,284.0,-1895.0,-1541.0,-146.72,-36.56,-20.61,0.0,0.0,0.0,0.0,Upper Cut,Guido
37,02.07.2015 17:04:02:333,4574.0,-2996.0,3777.0,-146.38,-34.61,-20.13,0.0,0.0,0.0,0.0,Upper Cut,Guido
38,02.07.2015 17:04:02:346,6122.0,-4274.0,8663.0,-147.15,-33.77,-17.93,0.0,0.0,0.0,0.0,Upper Cut,Guido
39,02.07.2015 17:04:02:362,765.0,-4271.0,7408.0,-147.72,-34.15,-16.69,0.0,0.0,0.0,448.0,Upper Cut,Guido
40,02.07.2015 17:04:02:379,-1780.0,-2365.0,3063.0,-148.96,-33.19,-14.53,0.0,0.0,0.0,675.0,Upper Cut,Guido
41,02.07.2015 17:04:02:391,-3938.0,-5431.0,-3851.0,-150.64,-32.67,-14.33,0.0,0.0,0.0,597.0,Upper Cut,Guido
42,02.07.2015 17:04:02:407,-1145.0,-6262.0,-2065.0,-152.0,-31.67,-16.26,0.0,0.0,0.0,120.0,Upper Cut,Guido
43,02.07.2015 17:04:02:423,-2262.0,-5763.0,1672.0,-152.09,-30.93,-17.81,0.0,0.0,0.0,0.0,Upper Cut,Guido
44,02.07.2015 17:04:02:436,-2129.0,-1709.0,4202.0,-150.44,-31.54,-19.44,0.0,0.0,0.0,0.0,Upper Cut,Guido
45,02.07.2015 17:04:02:452,-5719.0,-8393.0,3842.0,-146.3,-32.4,-20.11,0.0,0.0,0.0,0.0,Upper Cut,Guido
46,02.07.2015 17:04:02:469,-5186.0,-10162.0,5990.0,-144.15,-31.96,-23.41,0.0,0.0,0.0,0.0,Upper Cut,Guido
47,02.07.2015 17:04:02:481,-4253.0,-8037.0,8512.0,-143.89,-32.06,-28.76,0.0,0.0,0.0,0.0,Upper Cut,Guido
48,02.07.2015 17:04:02:497,-6008.0,-3707.0,8878.0,-145.09,-32.27,-34.1,0.0,0.0,0.0,0.0,Upper Cut,Guido
49,02.07.2015 17:04:02:514,-7020.0,-563.0,8463.0,-146.77,-32.62,-38.16,0.0,0.0,0.0,0.0,Upper Cut,Guido
50,02.07.2015 17:04:02:526,-6903.0,806.0,8131.0,-149.24,-33.53,-41.34,0.0,0.0,0.0,0.0,Upper Cut,Guido
51,02.07.2015 17:04:02:542,-6808.0,908.0,6887.0,-153.52,-34.9,-43.78,0.0,0.0,0.0,0.0,Upper Cut,Guido
52,02.07.2015 17:04:02:559,-6401.0,1328.0,4639.0,-160.6,-36.64,-45.46,0.0,0.0,0.0,0.0,Upper Cut,Guido
53,02.07.2015 17:04:02:571,-5627.0,1130.0,2280.0,-169.73,-38.46,-46.35,0.0,0.0,0.0,0.0,Upper Cut,Guido
54,02.07.2015 17:04:02:587,-4820.0,508.0,336.0,178.04,-39.85,-47.2,0.0,0.0,0.0,0.0,Upper Cut,Guido
55,02.07.2015 17:04:02:600,-4488.0,242.0,-1390.0,164.58,-40.57,-48.03,0.0,0.0,0.0,0.0,Upper Cut,Guido
56,02.07.2015 17:04:02:616,-4124.0,586.0,-2883.0,151.93,-40.39,-49.18,0.0,0.0,0.0,0.0,Upper Cut,Guido
