Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:00:31:907,-693.0,347.0,766.0,107.25,-36.2,-17.44,0.0,0.0,0.0,22.0,Punch,Linh
1,02.07.2015 17:00:31:919,-555.0,305.0,782.0,107.33,-36.31,-17.54,0.0,0.0,0.0,23.0,Punch,Linh
2,02.07.2015 17:00:31:935,-421.0,336.0,766.0,107.4,-36.43,-17.6,0.0,0.0,0.0,22.0,Punch,Linh
3,02.07.2015 17:00:31:952,-385.0,398.0,749.0,107.47,-36.52,-17.64,0.0,0.0,0.0,23.0,Punch,Linh
4,02.07.2015 17:00:31:964,-411.0,432.0,795.0,107.51,-36.59,-17.68,0.0,0.0,0.0,25.0,Punch,Linh
5,02.07.2015 17:00:31:981,-482.0,300.0,887.0,107.56,-36.65,-17.75,0.0,0.0,0.0,26.0,Punch,Linh
6,02.07.2015 17:00:31:997,-509.0,133.0,958.0,107.66,-36.79,-17.88,0.0,0.0,0.0,25.0,Punch,Linh
7,02.07.2015 17:00:32:9,-491.0,281.0,950.0,107.81,-36.93,-18.05,0.0,0.0,0.0,25.0,Punch,Linh
8,02.07.2015 17:00:32:26,-548.0,474.0,926.0,107.95,-37.01,-18.23,0.0,0.0,0.0,24.0,Punch,Linh
9,02.07.2015 17:00:32:42,-660.0,551.0,945.0,108.09,-36.99,-18.47,0.0,0.0,0.0,25.0,Punch,Linh
10,02.07.2015 17:00:32:54,-764.0,508.0,996.0,108.28,-36.93,-18.83,0.0,0.0,0.0,26.0,Punch,Linh
11,02.07.2015 17:00:32:71,-832.0,367.0,1071.0,108.45,-36.93,-19.27,0.0,0.0,0.0,25.0,Punch,Linh
12,02.07.2015 17:00:32:87,-885.0,436.0,1107.0,108.65,-36.98,-19.79,0.0,0.0,0.0,26.0,Punch,Linh
13,02.07.2015 17:00:32:99,-1052.0,678.0,1159.0,108.86,-36.89,-20.42,0.0,0.0,0.0,22.0,Punch,Linh
14,02.07.2015 17:00:32:116,-1163.0,647.0,1335.0,109.04,-36.72,-21.2,0.0,0.0,0.0,33.0,Punch,Linh
15,02.07.2015 17:00:32:132,-1049.0,389.0,1606.0,109.17,-36.61,-22.08,0.0,0.0,0.0,36.0,Punch,Linh
16,02.07.2015 17:00:32:144,-1161.0,169.0,1943.0,109.31,-36.59,-23.07,0.0,0.0,0.0,37.0,Punch,Linh
17,02.07.2015 17:00:32:161,-1439.0,14.0,2322.0,109.55,-36.5,-24.37,0.0,0.0,0.0,40.0,Punch,Linh
18,02.07.2015 17:00:32:177,-1276.0,-157.0,2697.0,109.86,-36.38,-26.0,0.0,0.0,0.0,44.0,Punch,Linh
