Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:36:50:407,118.0,-691.0,148.0,38.73,-23.94,-65.53,0.0,0.0,0.0,0.0,Punch,Christoph
1,02.07.2015 16:36:50:423,109.0,-924.0,-36.0,39.79,-23.84,-65.61,0.0,0.0,0.0,0.0,Punch,Christoph
2,02.07.2015 16:36:50:440,120.0,-867.0,-142.0,41.64,-23.8,-65.64,0.0,0.0,0.0,0.0,Punch,Christoph
3,02.07.2015 16:36:50:452,177.0,-708.0,-263.0,43.2,-23.85,-65.6,0.0,0.0,0.0,0.0,Punch,Christoph
4,02.07.2015 16:36:50:468,137.0,-712.0,-366.0,43.95,-23.89,-65.59,0.0,0.0,0.0,0.0,Punch,Christoph
5,02.07.2015 16:36:50:485,51.0,-945.0,-498.0,44.54,-23.88,-65.65,0.0,0.0,0.0,0.0,Punch,Christoph
6,02.07.2015 16:36:50:497,-72.0,-1255.0,-592.0,46.3,-23.88,-65.72,0.0,0.0,0.0,0.0,Punch,Christoph
7,02.07.2015 16:36:50:513,-191.0,-1390.0,-779.0,50.42,-23.94,-65.76,0.0,0.0,0.0,0.0,Punch,Christoph
8,02.07.2015 16:36:50:530,-282.0,-1285.0,-940.0,56.82,-24.03,-65.76,0.0,0.0,0.0,17.0,Punch,Christoph
9,02.07.2015 16:36:50:542,-448.0,-1116.0,-1122.0,65.54,-24.12,-65.76,0.0,0.0,0.0,15.0,Punch,Christoph
10,02.07.2015 16:36:50:558,-620.0,-1017.0,-1176.0,81.15,-24.14,-65.81,0.0,0.0,0.0,0.0,Punch,Christoph
11,02.07.2015 16:36:50:575,-723.0,-964.0,-1073.0,123.85,-24.12,-65.87,0.0,0.0,0.0,0.0,Punch,Christoph
12,02.07.2015 16:36:50:587,-680.0,-825.0,-892.0,168.81,-24.06,-65.93,0.0,0.0,0.0,9.0,Punch,Christoph
13,02.07.2015 16:36:50:603,-534.0,-413.0,-761.0,-179.05,-23.98,-66.0,0.0,0.0,0.0,23.0,Punch,Christoph
14,02.07.2015 16:36:50:620,-422.0,282.0,-496.0,-175.83,-23.88,-66.09,0.0,0.0,0.0,22.0,Punch,Christoph
15,02.07.2015 16:36:50:632,-364.0,1304.0,390.0,-175.11,-23.71,-66.23,0.0,0.0,0.0,24.0,Punch,Christoph
16,02.07.2015 16:36:50:649,-370.0,2774.0,1996.0,-177.65,-23.52,-66.42,0.0,0.0,0.0,53.0,Punch,Christoph
17,02.07.2015 16:36:50:665,-355.0,5222.0,4199.0,174.01,-23.42,-66.54,0.0,0.0,0.0,46.0,Punch,Christoph
18,02.07.2015 16:36:50:677,-306.0,7152.0,5949.0,157.22,-23.51,-66.49,0.0,0.0,0.0,45.0,Punch,Christoph
19,02.07.2015 16:36:50:694,-364.0,8384.0,6886.0,132.21,-23.82,-66.09,0.0,0.0,0.0,56.0,Punch,Christoph
20,02.07.2015 16:36:50:710,-680.0,8922.0,7734.0,105.9,-24.55,-64.89,0.0,0.0,0.0,36.0,Punch,Christoph
21,02.07.2015 16:36:50:722,-1058.0,8963.0,8543.0,85.76,-25.6,-62.53,0.0,0.0,1.0,38.0,Punch,Christoph
22,02.07.2015 16:36:50:739,-3083.0,9295.0,7784.0,74.15,-26.92,-58.45,0.0,0.0,0.0,36.0,Punch,Christoph
23,02.07.2015 16:36:50:755,-5010.0,10810.0,4142.0,69.4,-28.59,-52.14,0.0,0.0,0.0,35.0,Punch,Christoph
24,02.07.2015 16:36:50:767,-5221.0,14035.0,-1647.0,67.64,-30.59,-44.15,0.0,0.0,0.0,28.0,Punch,Christoph
25,02.07.2015 16:36:50:784,-3957.0,17055.0,-5555.0,66.7,-31.95,-36.49,0.0,0.0,0.0,0.0,Punch,Christoph
26,02.07.2015 16:36:50:800,-3349.0,19389.0,-8775.0,67.06,-31.35,-30.39,0.0,0.0,0.0,3.0,Punch,Christoph
27,02.07.2015 16:36:50:812,-1428.0,21049.0,-12223.0,68.25,-28.8,-26.37,0.0,0.0,0.0,4.0,Punch,Christoph
28,02.07.2015 16:36:50:829,1503.0,18677.0,-17750.0,70.83,-23.17,-22.8,0.0,0.0,0.0,13.0,Punch,Christoph
29,02.07.2015 16:36:50:845,6958.0,9068.0,-23885.0,74.2,-14.37,-19.31,0.0,0.0,0.0,27.0,Punch,Christoph
