Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:52:28:578,-370.0,-1306.0,-437.0,-14.86,-13.73,-63.09,0.0,0.0,0.0,44.0,Upper Cut,Martin
1,02.07.2015 16:52:28:594,-247.0,-1294.0,-508.0,-14.84,-13.6,-63.31,0.0,0.0,0.0,41.0,Upper Cut,Martin
2,02.07.2015 16:52:28:611,-113.0,-1295.0,-557.0,-14.75,-13.4,-63.52,0.0,0.0,0.0,42.0,Upper Cut,Martin
3,02.07.2015 16:52:28:623,-15.0,-1302.0,-559.0,-14.61,-13.14,-63.68,0.0,0.0,0.0,43.0,Upper Cut,Martin
4,02.07.2015 16:52:28:639,59.0,-1218.0,-472.0,-14.45,-12.85,-63.78,0.0,0.0,0.0,48.0,Upper Cut,Martin
5,02.07.2015 16:52:28:656,117.0,-1112.0,-401.0,-14.28,-12.55,-63.87,0.0,0.0,0.0,48.0,Upper Cut,Martin
6,02.07.2015 16:52:28:668,132.0,-975.0,-297.0,-14.11,-12.25,-63.95,0.0,0.0,0.0,49.0,Upper Cut,Martin
7,02.07.2015 16:52:28:684,186.0,-885.0,-252.0,-13.91,-11.9,-64.06,0.0,0.0,0.0,47.0,Upper Cut,Martin
8,02.07.2015 16:52:28:701,234.0,-860.0,-241.0,-13.67,-11.49,-64.22,0.0,0.0,0.0,93.0,Upper Cut,Martin
9,02.07.2015 16:52:28:713,182.0,-842.0,-329.0,-13.38,-11.02,-64.42,0.0,0.0,0.0,95.0,Upper Cut,Martin
10,02.07.2015 16:52:28:729,55.0,-806.0,-453.0,-13.07,-10.51,-64.67,0.0,0.0,0.0,108.0,Upper Cut,Martin
11,02.07.2015 16:52:28:746,-59.0,-749.0,-622.0,-12.71,-9.97,-64.99,0.0,0.0,0.0,117.0,Upper Cut,Martin
12,02.07.2015 16:52:28:758,-169.0,-746.0,-560.0,-12.27,-9.29,-65.31,0.0,0.0,0.0,119.0,Upper Cut,Martin
13,02.07.2015 16:52:28:774,-430.0,-610.0,-528.0,-11.79,-8.55,-65.68,0.0,0.0,0.0,129.0,Upper Cut,Martin
14,02.07.2015 16:52:28:791,-705.0,-578.0,-331.0,-11.29,-7.84,-65.98,0.0,0.0,0.0,133.0,Upper Cut,Martin
15,02.07.2015 16:52:28:803,-1022.0,-578.0,-155.0,-10.83,-7.17,-66.19,0.0,0.0,0.0,140.0,Upper Cut,Martin
16,02.07.2015 16:52:28:820,-1396.0,-637.0,-183.0,-10.46,-6.57,-66.31,0.0,0.0,0.0,162.0,Upper Cut,Martin
17,02.07.2015 16:52:28:836,-1834.0,-696.0,-380.0,-10.17,-6.04,-66.29,0.0,0.0,0.0,176.0,Upper Cut,Martin
18,02.07.2015 16:52:28:848,-2340.0,-798.0,-657.0,-9.96,-5.54,-66.04,0.0,0.0,0.0,190.0,Upper Cut,Martin
19,02.07.2015 16:52:28:865,-2961.0,-943.0,-1004.0,-9.86,-5.11,-65.41,0.0,0.0,0.0,207.0,Upper Cut,Martin
20,02.07.2015 16:52:28:881,-3661.0,-1183.0,-1212.0,-9.92,-4.76,-64.26,0.0,0.0,0.0,181.0,Upper Cut,Martin
21,02.07.2015 16:52:28:893,-4353.0,-1449.0,-1207.0,-10.15,-4.47,-62.55,0.0,0.0,0.0,156.0,Upper Cut,Martin
22,02.07.2015 16:52:28:910,-5077.0,-1596.0,-858.0,-10.54,-4.21,-60.33,0.0,0.0,0.0,170.0,Upper Cut,Martin
23,02.07.2015 16:52:28:926,-5900.0,-1741.0,-244.0,-11.01,-3.98,-57.69,0.0,0.0,0.0,188.0,Upper Cut,Martin
24,02.07.2015 16:52:28:938,-6925.0,-1623.0,554.0,-11.57,-3.84,-54.75,0.0,0.0,0.0,192.0,Upper Cut,Martin
25,02.07.2015 16:52:28:955,-8222.0,-1408.0,1412.0,-12.14,-3.86,-51.66,0.0,0.0,0.0,248.0,Upper Cut,Martin
26,02.07.2015 16:52:28:971,-9728.0,-1394.0,2228.0,-12.64,-4.14,-48.49,0.0,0.0,0.0,253.0,Upper Cut,Martin
27,02.07.2015 16:52:28:984,-11195.0,-1462.0,3057.0,-12.96,-4.75,-45.21,0.0,0.0,0.0,211.0,Upper Cut,Martin
28,02.07.2015 16:52:29:0,-12314.0,-1945.0,4472.0,-12.94,-5.8,-41.87,0.0,0.0,0.0,298.0,Upper Cut,Martin
29,02.07.2015 16:52:29:16,-13103.0,-2910.0,6193.0,-12.48,-7.21,-38.56,0.0,0.0,0.0,245.0,Upper Cut,Martin
30,02.07.2015 16:52:29:29,-13310.0,-4077.0,7468.0,-11.6,-9.03,-35.32,0.0,0.0,0.0,215.0,Upper Cut,Martin
31,02.07.2015 16:52:29:45,-12970.0,-5565.0,8290.0,-10.32,-11.42,-32.08,0.0,0.0,0.0,191.0,Upper Cut,Martin
32,02.07.2015 16:52:29:61,-11984.0,-7193.0,9049.0,-8.76,-14.81,-28.59,0.0,0.0,0.0,205.0,Upper Cut,Martin
33,02.07.2015 16:52:29:74,-10157.0,-7878.0,10349.0,-6.87,-19.44,-24.72,0.0,0.0,0.0,206.0,Upper Cut,Martin
34,02.07.2015 16:52:29:90,-6998.0,-6274.0,12042.0,-4.59,-25.0,-21.2,0.0,0.0,0.0,193.0,Upper Cut,Martin
35,02.07.2015 16:52:29:106,-2797.0,-3540.0,12772.0,-2.13,-30.99,-18.78,0.0,0.0,0.0,176.0,Upper Cut,Martin
36,02.07.2015 16:52:29:119,1722.0,-1071.0,11974.0,0.03,-37.02,-17.45,0.0,0.0,0.0,114.0,Upper Cut,Martin
37,02.07.2015 16:52:29:135,6067.0,952.0,9756.0,2.0,-42.75,-16.5,0.0,0.0,0.0,68.0,Upper Cut,Martin
38,02.07.2015 16:52:29:147,9473.0,2637.0,6967.0,4.21,-48.05,-15.35,0.0,0.0,0.0,116.0,Upper Cut,Martin
39,02.07.2015 16:52:29:164,12143.0,4466.0,3766.0,7.38,-52.94,-13.85,0.0,0.0,0.0,49.0,Upper Cut,Martin
40,02.07.2015 16:52:29:180,14155.0,6266.0,241.0,11.81,-57.09,-12.16,0.0,0.0,0.0,85.0,Upper Cut,Martin
