Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:49:21:268,429.0,-154.0,-618.0,-24.05,-27.21,-57.47,0.0,0.0,0.0,0.0,Haken,Sebastian
1,02.07.2015 16:49:21:280,370.0,-126.0,-694.0,-23.96,-27.18,-57.43,0.0,0.0,0.0,0.0,Haken,Sebastian
2,02.07.2015 16:49:21:297,468.0,-196.0,-710.0,-23.88,-27.13,-57.46,0.0,0.0,1.0,0.0,Haken,Sebastian
3,02.07.2015 16:49:21:313,506.0,-284.0,-616.0,-23.84,-27.11,-57.54,0.0,0.0,0.0,0.0,Haken,Sebastian
4,02.07.2015 16:49:21:325,473.0,-346.0,-426.0,-23.81,-27.11,-57.62,0.0,0.0,0.0,0.0,Haken,Sebastian
5,02.07.2015 16:49:21:342,454.0,-377.0,-277.0,-23.78,-27.11,-57.71,0.0,0.0,0.0,0.0,Haken,Sebastian
6,02.07.2015 16:49:21:358,483.0,-421.0,-177.0,-23.74,-27.09,-57.79,0.0,0.0,0.0,0.0,Haken,Sebastian
7,02.07.2015 16:49:21:371,516.0,-464.0,-205.0,-23.67,-27.06,-57.85,0.0,0.0,0.0,0.0,Haken,Sebastian
8,02.07.2015 16:49:21:387,577.0,-531.0,-402.0,-23.57,-27.01,-57.9,0.0,0.0,0.0,0.0,Haken,Sebastian
9,02.07.2015 16:49:21:403,606.0,-477.0,-556.0,-23.54,-27.03,-57.9,0.0,0.0,0.0,0.0,Haken,Sebastian
10,02.07.2015 16:49:21:415,673.0,-405.0,-682.0,-23.55,-27.09,-57.87,0.0,0.0,0.0,0.0,Haken,Sebastian
11,02.07.2015 16:49:21:432,727.0,-338.0,-786.0,-23.61,-27.18,-57.83,0.0,0.0,0.0,0.0,Haken,Sebastian
12,02.07.2015 16:49:21:448,810.0,-286.0,-833.0,-23.68,-27.26,-57.84,0.0,0.0,0.0,0.0,Haken,Sebastian
13,02.07.2015 16:49:21:461,1003.0,-251.0,-818.0,-23.68,-27.28,-57.93,0.0,0.0,0.0,0.0,Haken,Sebastian
14,02.07.2015 16:49:21:477,1284.0,-244.0,-818.0,-23.6,-27.24,-58.07,0.0,0.0,0.0,0.0,Haken,Sebastian
15,02.07.2015 16:49:21:493,1448.0,-187.0,-816.0,-23.49,-27.21,-58.18,0.0,0.0,0.0,0.0,Haken,Sebastian
16,02.07.2015 16:49:21:506,1441.0,-46.0,-892.0,-23.33,-27.17,-58.29,0.0,0.0,0.0,0.0,Haken,Sebastian
17,02.07.2015 16:49:21:522,1418.0,24.0,-1027.0,-23.08,-27.05,-58.49,0.0,0.0,0.0,0.0,Haken,Sebastian
18,02.07.2015 16:49:21:538,1427.0,15.0,-1109.0,-22.76,-26.87,-58.77,0.0,0.0,0.0,0.0,Haken,Sebastian
19,02.07.2015 16:49:21:551,1439.0,20.0,-1007.0,-22.32,-26.59,-59.15,0.0,0.0,0.0,0.0,Haken,Sebastian
20,02.07.2015 16:49:21:567,1459.0,-2.0,-809.0,-21.72,-26.2,-59.58,0.0,0.0,0.0,0.0,Haken,Sebastian
21,02.07.2015 16:49:21:583,1471.0,-83.0,-733.0,-20.96,-25.72,-60.0,0.0,0.0,0.0,0.0,Haken,Sebastian
22,02.07.2015 16:49:21:596,1312.0,-93.0,-711.0,-20.12,-25.23,-60.37,0.0,0.0,0.0,0.0,Haken,Sebastian
23,02.07.2015 16:49:21:612,991.0,-46.0,-790.0,-19.32,-24.79,-60.7,0.0,0.0,0.0,0.0,Haken,Sebastian
24,02.07.2015 16:49:21:628,749.0,-22.0,-763.0,-18.54,-24.33,-61.08,0.0,0.0,0.0,0.0,Haken,Sebastian
25,02.07.2015 16:49:21:641,692.0,-19.0,-544.0,-17.79,-23.89,-61.46,0.0,0.0,0.0,0.0,Haken,Sebastian
