Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:52:24:969,-58.0,-225.0,774.0,-15.11,-8.53,-66.2,0.0,0.0,0.0,61.0,Upper Cut,Martin
1,02.07.2015 16:52:24:986,-102.0,-286.0,504.0,-15.01,-8.47,-66.35,0.0,0.0,0.0,51.0,Upper Cut,Martin
2,02.07.2015 16:52:24:998,-124.0,-430.0,157.0,-14.86,-8.37,-66.55,0.0,0.0,0.0,57.0,Upper Cut,Martin
3,02.07.2015 16:52:25:15,-158.0,-528.0,-207.0,-14.69,-8.2,-66.72,0.0,0.0,0.0,55.0,Upper Cut,Martin
4,02.07.2015 16:52:25:31,-162.0,-625.0,-494.0,-14.48,-7.96,-66.83,0.0,0.0,0.0,63.0,Upper Cut,Martin
5,02.07.2015 16:52:25:43,-173.0,-725.0,-754.0,-14.26,-7.66,-66.81,0.0,0.0,0.0,68.0,Upper Cut,Martin
6,02.07.2015 16:52:25:60,-205.0,-851.0,-867.0,-14.07,-7.33,-66.59,0.0,0.0,0.0,83.0,Upper Cut,Martin
7,02.07.2015 16:52:25:76,-318.0,-898.0,-898.0,-13.96,-7.0,-66.16,0.0,0.0,0.0,77.0,Upper Cut,Martin
8,02.07.2015 16:52:25:88,-452.0,-1013.0,-1052.0,-13.93,-6.74,-65.48,0.0,0.0,0.0,84.0,Upper Cut,Martin
9,02.07.2015 16:52:25:105,-567.0,-1102.0,-1220.0,-14.0,-6.51,-64.49,0.0,0.0,0.0,107.0,Upper Cut,Martin
10,02.07.2015 16:52:25:121,-668.0,-1118.0,-1324.0,-14.13,-6.3,-63.26,0.0,0.0,0.0,107.0,Upper Cut,Martin
11,02.07.2015 16:52:25:133,-700.0,-1068.0,-1210.0,-14.25,-6.04,-61.87,0.0,0.0,0.0,99.0,Upper Cut,Martin
12,02.07.2015 16:52:25:150,-662.0,-1032.0,-920.0,-14.3,-5.69,-60.41,0.0,0.0,0.0,105.0,Upper Cut,Martin
13,02.07.2015 16:52:25:166,-816.0,-861.0,-689.0,-14.32,-5.28,-58.95,0.0,0.0,0.0,114.0,Upper Cut,Martin
14,02.07.2015 16:52:25:178,-1230.0,-628.0,-616.0,-14.32,-4.87,-57.48,0.0,0.0,0.0,144.0,Upper Cut,Martin
15,02.07.2015 16:52:25:195,-1781.0,-464.0,-710.0,-14.28,-4.52,-56.0,0.0,0.0,0.0,188.0,Upper Cut,Martin
16,02.07.2015 16:52:25:211,-2480.0,-516.0,-937.0,-14.22,-4.23,-54.44,0.0,0.0,0.0,228.0,Upper Cut,Martin
17,02.07.2015 16:52:25:223,-3274.0,-767.0,-1087.0,-14.15,-4.04,-52.65,0.0,0.0,0.0,257.0,Upper Cut,Martin
18,02.07.2015 16:52:25:240,-4049.0,-1263.0,-889.0,-14.06,-3.89,-50.51,0.0,0.0,0.0,219.0,Upper Cut,Martin
19,02.07.2015 16:52:25:256,-5120.0,-1555.0,-620.0,-14.01,-3.87,-47.94,0.0,0.0,0.0,249.0,Upper Cut,Martin
20,02.07.2015 16:52:25:269,-6506.0,-1570.0,-114.0,-14.05,-4.14,-44.99,0.0,0.0,0.0,222.0,Upper Cut,Martin
21,02.07.2015 16:52:25:285,-7952.0,-1466.0,729.0,-14.07,-4.8,-41.75,0.0,0.0,0.0,223.0,Upper Cut,Martin
22,02.07.2015 16:52:25:301,-9287.0,-1480.0,1948.0,-13.93,-5.77,-38.33,0.0,0.0,0.0,185.0,Upper Cut,Martin
23,02.07.2015 16:52:25:314,-10367.0,-1404.0,3924.0,-13.55,-7.04,-34.72,0.0,0.0,0.0,240.0,Upper Cut,Martin
24,02.07.2015 16:52:25:330,-11193.0,-959.0,6588.0,-12.9,-8.71,-31.31,0.0,0.0,0.0,297.0,Upper Cut,Martin
25,02.07.2015 16:52:25:346,-11379.0,-744.0,8948.0,-12.1,-10.99,-28.36,0.0,0.0,0.0,309.0,Upper Cut,Martin
26,02.07.2015 16:52:25:359,-10964.0,-896.0,10612.0,-11.3,-13.92,-25.84,0.0,0.0,0.0,232.0,Upper Cut,Martin
27,02.07.2015 16:52:25:375,-9996.0,-1108.0,11963.0,-10.55,-17.55,-23.67,0.0,0.0,0.0,230.0,Upper Cut,Martin
28,02.07.2015 16:52:25:391,-8552.0,-1391.0,13085.0,-9.94,-21.89,-21.87,0.0,0.0,0.0,269.0,Upper Cut,Martin
29,02.07.2015 16:52:25:404,-6703.0,-1611.0,14011.0,-9.59,-26.85,-20.28,0.0,0.0,0.0,293.0,Upper Cut,Martin
30,02.07.2015 16:52:25:420,-4467.0,-1905.0,14560.0,-9.51,-32.2,-18.88,0.0,0.0,0.0,273.0,Upper Cut,Martin
31,02.07.2015 16:52:25:436,-1808.0,-2533.0,14434.0,-9.69,-37.9,-17.38,0.0,0.0,0.0,254.0,Upper Cut,Martin
32,02.07.2015 16:52:25:449,1118.0,-3223.0,13634.0,-9.96,-43.92,-15.29,0.0,0.0,0.0,254.0,Upper Cut,Martin
33,02.07.2015 16:52:25:465,4230.0,-2895.0,12411.0,-9.64,-50.15,-12.31,0.0,0.0,0.0,191.0,Upper Cut,Martin
34,02.07.2015 16:52:25:478,7698.0,-1033.0,10158.0,-7.81,-56.34,-8.76,0.0,0.0,0.0,153.0,Upper Cut,Martin
35,02.07.2015 16:52:25:494,10976.0,1788.0,6475.0,-3.73,-61.97,-5.01,0.0,0.0,0.0,95.0,Upper Cut,Martin
36,02.07.2015 16:52:25:510,13240.0,4456.0,2259.0,3.75,-66.53,-1.29,0.0,0.0,0.0,32.0,Upper Cut,Martin
37,02.07.2015 16:52:25:523,14433.0,7366.0,-1847.0,15.0,-70.05,1.89,0.0,0.0,0.0,77.0,Upper Cut,Martin
38,02.07.2015 16:52:25:539,14785.0,10109.0,-5753.0,28.08,-72.61,4.25,0.0,0.0,0.0,38.0,Upper Cut,Martin
39,02.07.2015 16:52:25:555,14190.0,13332.0,-8778.0,40.33,-74.56,5.42,0.0,0.0,0.0,4.0,Upper Cut,Martin
40,02.07.2015 16:52:25:568,13184.0,15904.0,-10763.0,49.35,-76.49,5.18,0.0,0.0,0.0,2.0,Upper Cut,Martin
41,02.07.2015 16:52:25:584,11229.0,17277.0,-12418.0,56.03,-78.6,4.05,0.0,0.0,0.0,70.0,Upper Cut,Martin
42,02.07.2015 16:52:25:600,9672.0,16469.0,-13457.0,60.92,-80.75,2.44,0.0,0.0,0.0,86.0,Upper Cut,Martin
43,02.07.2015 16:52:25:613,8413.0,14098.0,-14204.0,65.16,-82.75,0.69,0.0,0.0,0.0,85.0,Upper Cut,Martin
44,02.07.2015 16:52:25:629,7327.0,10784.0,-14476.0,68.97,-84.25,-0.9,0.0,0.0,0.0,93.0,Upper Cut,Martin
