Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 17:04:05:102,-1003.0,-168.0,-258.0,136.73,-36.87,-48.14,0.0,0.0,0.0,0.0,Upper Cut,Guido
1,02.07.2015 17:04:05:119,-955.0,-213.0,-565.0,137.0,-36.66,-48.4,0.0,0.0,0.0,0.0,Upper Cut,Guido
2,02.07.2015 17:04:05:135,-746.0,-330.0,-927.0,137.26,-36.46,-48.68,0.0,0.0,0.0,0.0,Upper Cut,Guido
3,02.07.2015 17:04:05:147,-503.0,-503.0,-1288.0,137.54,-36.28,-49.02,0.0,0.0,0.0,0.0,Upper Cut,Guido
4,02.07.2015 17:04:05:164,-461.0,-718.0,-1558.0,137.91,-36.03,-49.48,0.0,0.0,0.0,0.0,Upper Cut,Guido
5,02.07.2015 17:04:05:176,-467.0,-929.0,-1859.0,138.43,-35.64,-50.09,0.0,0.0,0.0,0.0,Upper Cut,Guido
6,02.07.2015 17:04:05:192,-524.0,-1131.0,-2422.0,139.14,-35.12,-50.87,0.0,0.0,0.0,0.0,Upper Cut,Guido
7,02.07.2015 17:04:05:209,-522.0,-1306.0,-3411.0,140.05,-34.46,-51.82,0.0,0.0,0.0,0.0,Upper Cut,Guido
8,02.07.2015 17:04:05:221,-157.0,-1395.0,-4859.0,141.16,-33.72,-52.96,0.0,0.0,0.0,0.0,Upper Cut,Guido
9,02.07.2015 17:04:05:237,470.0,-1251.0,-6646.0,142.5,-32.96,-54.33,0.0,0.0,0.0,0.0,Upper Cut,Guido
10,02.07.2015 17:04:05:254,736.0,-742.0,-8629.0,144.21,-32.1,-56.06,0.0,0.0,0.0,0.0,Upper Cut,Guido
11,02.07.2015 17:04:05:266,695.0,270.0,-10308.0,146.48,-31.09,-58.08,0.0,0.0,0.0,0.0,Upper Cut,Guido
12,02.07.2015 17:04:05:282,163.0,1561.0,-11190.0,149.46,-29.75,-60.16,0.0,0.0,0.0,0.0,Upper Cut,Guido
13,02.07.2015 17:04:05:299,-848.0,2724.0,-11121.0,153.21,-27.96,-61.83,0.0,0.0,0.0,0.0,Upper Cut,Guido
14,02.07.2015 17:04:05:311,-2054.0,4014.0,-10960.0,157.73,-25.58,-62.68,0.0,0.0,0.0,0.0,Upper Cut,Guido
15,02.07.2015 17:04:05:327,-2968.0,5705.0,-10566.0,162.97,-22.71,-61.86,0.0,0.0,0.0,0.0,Upper Cut,Guido
