Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:48:57:283,17.0,21.0,-141.0,-37.66,-38.11,-51.53,0.0,0.0,0.0,29.0,Punch,Sebastian
1,02.07.2015 16:48:57:299,1.0,35.0,-151.0,-37.64,-38.08,-51.58,0.0,0.0,0.0,29.0,Punch,Sebastian
2,02.07.2015 16:48:57:312,-67.0,19.0,-192.0,-37.62,-38.05,-51.62,0.0,0.0,0.0,29.0,Punch,Sebastian
3,02.07.2015 16:48:57:328,-54.0,-9.0,-195.0,-37.62,-38.06,-51.62,0.0,0.0,0.0,25.0,Punch,Sebastian
4,02.07.2015 16:48:57:344,-14.0,8.0,-66.0,-37.61,-38.05,-51.63,0.0,0.0,0.0,29.0,Punch,Sebastian
5,02.07.2015 16:48:57:357,4.0,45.0,56.0,-37.63,-38.06,-51.62,0.0,0.0,0.0,34.0,Punch,Sebastian
6,02.07.2015 16:48:57:373,-23.0,-7.0,143.0,-37.69,-38.13,-51.55,0.0,0.0,0.0,34.0,Punch,Sebastian
7,02.07.2015 16:48:57:389,-70.0,-21.0,233.0,-37.79,-38.24,-51.43,0.0,0.0,0.0,36.0,Punch,Sebastian
8,02.07.2015 16:48:57:402,-105.0,30.0,374.0,-37.94,-38.39,-51.26,0.0,0.0,0.0,34.0,Punch,Sebastian
9,02.07.2015 16:48:57:418,-135.0,99.0,485.0,-38.13,-38.58,-51.07,0.0,0.0,0.0,30.0,Punch,Sebastian
10,02.07.2015 16:48:57:434,-213.0,152.0,579.0,-38.34,-38.79,-50.85,0.0,0.0,0.0,30.0,Punch,Sebastian
11,02.07.2015 16:48:57:447,-390.0,266.0,815.0,-38.58,-39.03,-50.63,0.0,0.0,0.0,31.0,Punch,Sebastian
12,02.07.2015 16:48:57:463,-553.0,387.0,1144.0,-38.81,-39.24,-50.45,0.0,0.0,0.0,31.0,Punch,Sebastian
13,02.07.2015 16:48:57:479,-904.0,531.0,1588.0,-39.09,-39.48,-50.25,0.0,0.0,0.0,30.0,Punch,Sebastian
14,02.07.2015 16:48:57:492,-1353.0,750.0,2122.0,-39.48,-39.81,-49.99,0.0,0.0,0.0,25.0,Punch,Sebastian
15,02.07.2015 16:48:57:508,-1467.0,883.0,2737.0,-39.92,-40.18,-49.7,0.0,0.0,0.0,20.0,Punch,Sebastian
16,02.07.2015 16:48:57:525,-1391.0,997.0,3460.0,-40.31,-40.48,-49.47,0.0,0.0,0.0,38.0,Punch,Sebastian
17,02.07.2015 16:48:57:537,-1372.0,854.0,4061.0,-40.77,-40.82,-49.18,0.0,0.0,0.0,33.0,Punch,Sebastian
18,02.07.2015 16:48:57:553,-1465.0,620.0,4843.0,-41.36,-41.28,-48.7,0.0,0.0,0.0,45.0,Punch,Sebastian
19,02.07.2015 16:48:57:570,-1268.0,122.0,5736.0,-41.96,-41.76,-48.11,0.0,0.0,0.0,46.0,Punch,Sebastian
20,02.07.2015 16:48:57:582,-884.0,-723.0,7123.0,-42.35,-42.06,-47.49,0.0,0.0,0.0,50.0,Punch,Sebastian
21,02.07.2015 16:48:57:598,-1656.0,-1913.0,8416.0,-42.54,-42.25,-46.58,0.0,0.0,0.0,44.0,Punch,Sebastian
22,02.07.2015 16:48:57:615,-3018.0,-3288.0,8855.0,-42.42,-42.28,-45.11,0.0,0.0,0.0,44.0,Punch,Sebastian
23,02.07.2015 16:48:57:631,-4490.0,-4949.0,8335.0,-41.64,-41.93,-43.15,0.0,0.0,0.0,34.0,Punch,Sebastian
24,02.07.2015 16:48:57:643,-6053.0,-6460.0,6853.0,-39.95,-41.22,-40.69,0.0,0.0,0.0,33.0,Punch,Sebastian
25,02.07.2015 16:48:57:660,-8073.0,-7223.0,5110.0,-37.35,-40.33,-37.65,0.0,0.0,0.0,35.0,Punch,Sebastian
26,02.07.2015 16:48:57:676,-10353.0,-6730.0,3277.0,-33.91,-39.35,-34.02,0.0,0.0,0.0,36.0,Punch,Sebastian
27,02.07.2015 16:48:57:688,-12237.0,-5414.0,1134.0,-29.77,-38.13,-30.07,0.0,0.0,0.0,44.0,Punch,Sebastian
