Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:16:49:688,-434.0,-271.0,287.0,-28.68,-44.16,-36.93,0.0,0.0,0.0,317.0,Upper Cut,Jakub
1,02.07.2015 16:16:49:701,-557.0,-226.0,608.0,-28.33,-43.89,-36.94,0.0,0.0,0.0,317.0,Upper Cut,Jakub
2,02.07.2015 16:16:49:717,-685.0,-237.0,885.0,-28.01,-43.63,-36.94,0.0,0.0,0.0,314.0,Upper Cut,Jakub
3,02.07.2015 16:16:49:733,-838.0,-241.0,1160.0,-27.73,-43.42,-36.89,0.0,0.0,0.0,315.0,Upper Cut,Jakub
4,02.07.2015 16:16:49:750,-1023.0,-126.0,1546.0,-27.47,-43.24,-36.83,0.0,0.0,0.0,314.0,Upper Cut,Jakub
5,02.07.2015 16:16:49:762,-1113.0,102.0,1950.0,-27.22,-43.1,-36.82,0.0,0.0,0.0,316.0,Upper Cut,Jakub
6,02.07.2015 16:16:49:779,-1100.0,306.0,2289.0,-27.04,-42.97,-36.91,0.0,0.0,0.0,316.0,Upper Cut,Jakub
7,02.07.2015 16:16:49:791,-1128.0,388.0,2479.0,-26.95,-42.9,-37.03,0.0,0.0,0.0,317.0,Upper Cut,Jakub
8,02.07.2015 16:16:49:807,-1177.0,342.0,2488.0,-26.91,-42.87,-37.2,0.0,0.0,0.0,317.0,Upper Cut,Jakub
9,02.07.2015 16:16:49:824,-1350.0,273.0,2427.0,-26.84,-42.87,-37.37,0.0,0.0,0.0,318.0,Upper Cut,Jakub
10,02.07.2015 16:16:49:836,-1577.0,256.0,2347.0,-26.71,-42.9,-37.6,0.0,0.0,0.0,318.0,Upper Cut,Jakub
11,02.07.2015 16:16:49:852,-1597.0,308.0,2222.0,-26.39,-42.85,-37.92,0.0,0.0,0.0,314.0,Upper Cut,Jakub
12,02.07.2015 16:16:49:869,-1447.0,427.0,2080.0,-25.85,-42.64,-38.4,0.0,0.0,0.0,312.0,Upper Cut,Jakub
13,02.07.2015 16:16:49:881,-1278.0,593.0,1959.0,-25.13,-42.28,-39.01,0.0,0.0,0.0,316.0,Upper Cut,Jakub
14,02.07.2015 16:16:49:897,-1075.0,646.0,1777.0,-24.27,-41.75,-39.74,0.0,0.0,0.0,314.0,Upper Cut,Jakub
15,02.07.2015 16:16:49:914,-547.0,584.0,1575.0,-23.16,-41.02,-40.55,0.0,0.0,0.0,303.0,Upper Cut,Jakub
16,02.07.2015 16:16:49:926,-15.0,464.0,1470.0,-21.85,-40.18,-41.35,0.0,0.0,0.0,302.0,Upper Cut,Jakub
17,02.07.2015 16:16:49:942,470.0,401.0,1275.0,-20.52,-39.38,-42.09,0.0,0.0,0.0,300.0,Upper Cut,Jakub
18,02.07.2015 16:16:49:959,1315.0,402.0,637.0,-19.17,-38.62,-42.82,0.0,0.0,0.0,302.0,Upper Cut,Jakub
19,02.07.2015 16:16:49:971,2788.0,240.0,-534.0,-17.61,-37.68,-43.59,0.0,0.0,0.0,294.0,Upper Cut,Jakub
20,02.07.2015 16:16:49:988,4239.0,-123.0,-1702.0,-15.86,-36.56,-44.21,0.0,0.0,0.0,271.0,Upper Cut,Jakub
21,02.07.2015 16:16:50:4,5532.0,-461.0,-2811.0,-14.06,-35.4,-44.51,0.0,0.0,0.0,263.0,Upper Cut,Jakub
22,02.07.2015 16:16:50:16,6614.0,-411.0,-3869.0,-12.38,-34.3,-44.52,0.0,0.0,0.0,236.0,Upper Cut,Jakub
23,02.07.2015 16:16:50:32,7718.0,51.0,-5118.0,-10.82,-33.19,-44.46,0.0,0.0,0.0,233.0,Upper Cut,Jakub
