Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,02.07.2015 16:42:52:39,-98.0,550.0,-455.0,-137.47,-17.54,-57.0,0.0,0.0,0.0,50.0,Upper Cut,Wadim
1,02.07.2015 16:42:52:51,-59.0,622.0,-595.0,-137.61,-17.52,-56.79,0.0,0.0,0.0,50.0,Upper Cut,Wadim
2,02.07.2015 16:42:52:67,-7.0,691.0,-656.0,-137.75,-17.46,-56.62,0.0,0.0,0.0,53.0,Upper Cut,Wadim
3,02.07.2015 16:42:52:84,75.0,823.0,-617.0,-137.89,-17.32,-56.51,0.0,0.0,0.0,55.0,Upper Cut,Wadim
4,02.07.2015 16:42:52:96,164.0,1039.0,-607.0,-137.92,-17.14,-56.38,0.0,0.0,0.0,53.0,Upper Cut,Wadim
5,02.07.2015 16:42:52:112,254.0,1198.0,-695.0,-137.81,-16.95,-56.22,0.0,0.0,0.0,36.0,Upper Cut,Wadim
6,02.07.2015 16:42:52:129,358.0,1198.0,-802.0,-137.56,-16.78,-56.02,0.0,0.0,0.0,42.0,Upper Cut,Wadim
7,02.07.2015 16:42:52:145,441.0,1103.0,-1058.0,-137.23,-16.58,-55.81,0.0,0.0,0.0,42.0,Upper Cut,Wadim
8,02.07.2015 16:42:52:157,503.0,967.0,-1424.0,-136.89,-16.39,-55.63,0.0,0.0,0.0,43.0,Upper Cut,Wadim
9,02.07.2015 16:42:52:174,514.0,754.0,-1833.0,-136.59,-16.21,-55.51,0.0,0.0,0.0,50.0,Upper Cut,Wadim
10,02.07.2015 16:42:52:186,461.0,579.0,-2296.0,-136.44,-16.01,-55.53,0.0,0.0,0.0,37.0,Upper Cut,Wadim
11,02.07.2015 16:42:52:202,367.0,439.0,-2879.0,-136.47,-15.79,-55.72,0.0,0.0,0.0,27.0,Upper Cut,Wadim
12,02.07.2015 16:42:52:219,24.0,165.0,-3892.0,-136.68,-15.59,-56.11,0.0,0.0,0.0,39.0,Upper Cut,Wadim
13,02.07.2015 16:42:52:231,-385.0,-266.0,-5025.0,-137.41,-15.47,-56.92,0.0,0.0,0.0,30.0,Upper Cut,Wadim
14,02.07.2015 16:42:52:248,-679.0,-513.0,-6073.0,-138.78,-15.22,-58.41,0.0,0.0,0.0,28.0,Upper Cut,Wadim
15,02.07.2015 16:42:52:264,-689.0,-240.0,-6616.0,-140.91,-14.67,-60.76,0.0,0.0,0.0,29.0,Upper Cut,Wadim
16,02.07.2015 16:42:52:276,-544.0,293.0,-6665.0,-143.63,-13.85,-63.72,0.0,0.0,0.0,68.0,Upper Cut,Wadim
17,02.07.2015 16:42:52:292,-349.0,887.0,-6454.0,-146.86,-12.82,-66.96,0.0,0.0,0.0,83.0,Upper Cut,Wadim
18,02.07.2015 16:42:52:309,-209.0,1247.0,-6082.0,-150.46,-11.62,-70.33,0.0,0.0,0.0,100.0,Upper Cut,Wadim
19,02.07.2015 16:42:52:321,-135.0,1265.0,-5646.0,-154.41,-10.2,-73.7,0.0,0.0,0.0,89.0,Upper Cut,Wadim
20,02.07.2015 16:42:52:338,-44.0,1244.0,-5044.0,-158.69,-8.51,-77.07,0.0,0.0,0.0,96.0,Upper Cut,Wadim
21,02.07.2015 16:42:52:354,-10.0,1152.0,-4209.0,-162.82,-6.53,-80.35,0.0,0.0,0.0,72.0,Upper Cut,Wadim
22,02.07.2015 16:42:52:366,98.0,1023.0,-2756.0,-165.6,-4.24,-83.33,0.0,0.0,0.0,75.0,Upper Cut,Wadim
23,02.07.2015 16:42:52:383,259.0,504.0,-1576.0,-164.96,-1.74,-85.4,0.0,0.0,0.0,76.0,Upper Cut,Wadim
24,02.07.2015 16:42:52:399,593.0,-511.0,-1311.0,-160.06,0.81,-85.43,0.0,0.0,0.0,60.0,Upper Cut,Wadim
25,02.07.2015 16:42:52:411,967.0,-1399.0,-1938.0,-152.19,3.39,-83.58,0.0,0.0,0.0,31.0,Upper Cut,Wadim
26,02.07.2015 16:42:52:428,1240.0,-1891.0,-2967.0,-143.62,6.06,-81.07,0.0,0.0,0.0,29.0,Upper Cut,Wadim
27,02.07.2015 16:42:52:444,1226.0,-1904.0,-3451.0,-136.14,8.72,-78.58,0.0,0.0,0.0,40.0,Upper Cut,Wadim
28,02.07.2015 16:42:52:457,1002.0,-1411.0,-3812.0,-131.01,11.19,-76.59,0.0,0.0,0.0,19.0,Upper Cut,Wadim
29,02.07.2015 16:42:52:473,938.0,-874.0,-2647.0,-130.39,13.11,-75.65,0.0,0.0,0.0,37.0,Upper Cut,Wadim
30,02.07.2015 16:42:52:489,1156.0,-674.0,1234.0,-139.63,14.25,-75.51,0.0,0.0,0.0,45.0,Upper Cut,Wadim
31,02.07.2015 16:42:52:506,1530.0,-1142.0,3889.0,164.66,14.51,-75.44,0.0,0.0,0.0,39.0,Upper Cut,Wadim
32,02.07.2015 16:42:52:518,1675.0,-3381.0,5205.0,88.26,13.72,-75.3,0.0,0.0,0.0,45.0,Upper Cut,Wadim
33,02.07.2015 16:42:52:534,1816.0,-6181.0,6036.0,75.64,12.08,-74.64,0.0,0.0,0.0,38.0,Upper Cut,Wadim
34,02.07.2015 16:42:52:547,1515.0,-8716.0,6827.0,71.56,9.92,-73.18,0.0,0.0,0.0,43.0,Upper Cut,Wadim
35,02.07.2015 16:42:52:563,746.0,-11338.0,7243.0,69.5,7.22,-71.07,0.0,0.0,0.0,11.0,Upper Cut,Wadim
36,02.07.2015 16:42:52:579,241.0,-13117.0,8102.0,69.52,3.87,-67.83,0.0,0.0,0.0,5.0,Upper Cut,Wadim
37,02.07.2015 16:42:52:592,118.0,-13742.0,9538.0,70.45,0.15,-63.68,0.0,0.0,0.0,0.0,Upper Cut,Wadim
38,02.07.2015 16:42:52:608,996.0,-13637.0,10797.0,72.08,-3.96,-58.6,0.0,0.0,0.0,0.0,Upper Cut,Wadim
39,02.07.2015 16:42:52:624,1005.0,-12598.0,12754.0,74.53,-8.52,-52.59,0.0,0.0,0.0,0.0,Upper Cut,Wadim
40,02.07.2015 16:42:52:637,-82.0,-10642.0,15250.0,77.12,-13.36,-46.59,0.0,0.0,0.0,0.0,Upper Cut,Wadim
41,02.07.2015 16:42:52:653,-1301.0,-8341.0,17099.0,79.68,-18.24,-41.08,0.0,0.0,0.0,0.0,Upper Cut,Wadim
42,02.07.2015 16:42:52:669,-2681.0,-5773.0,18351.0,81.95,-23.44,-35.57,0.0,0.0,0.0,0.0,Upper Cut,Wadim
43,02.07.2015 16:42:52:682,-4162.0,-2897.0,18934.0,83.67,-28.99,-29.99,0.0,0.0,0.0,3.0,Upper Cut,Wadim
44,02.07.2015 16:42:52:698,-5669.0,1054.0,18035.0,85.12,-34.28,-24.56,0.0,0.0,0.0,1.0,Upper Cut,Wadim
45,02.07.2015 16:42:52:714,-7134.0,5523.0,15648.0,86.61,-39.33,-19.67,0.0,0.0,0.0,10.0,Upper Cut,Wadim
46,02.07.2015 16:42:52:727,-8520.0,10445.0,11534.0,88.23,-44.15,-15.66,0.0,0.0,0.0,27.0,Upper Cut,Wadim
47,02.07.2015 16:42:52:743,-9717.0,15258.0,6129.0,89.46,-48.74,-12.7,0.0,0.0,0.0,35.0,Upper Cut,Wadim
48,02.07.2015 16:42:52:760,-10648.0,19143.0,419.0,90.28,-53.5,-10.56,0.0,0.0,0.0,33.0,Upper Cut,Wadim
49,02.07.2015 16:42:52:772,-11180.0,21031.0,-3585.0,90.96,-58.24,-9.31,0.0,0.0,0.0,34.0,Upper Cut,Wadim
50,02.07.2015 16:42:52:788,-10113.0,21724.0,-7298.0,91.35,-63.36,-8.15,0.0,0.0,0.0,34.0,Upper Cut,Wadim
51,02.07.2015 16:42:52:805,-7729.0,21516.0,-11318.0,91.17,-68.74,-6.34,0.0,0.0,0.0,31.0,Upper Cut,Wadim
52,02.07.2015 16:42:52:817,-5843.0,20522.0,-14750.0,90.63,-74.03,-4.19,0.0,0.0,0.0,32.0,Upper Cut,Wadim
53,02.07.2015 16:42:52:833,-5575.0,17902.0,-18505.0,89.96,-79.59,-2.04,0.0,0.0,0.0,33.0,Upper Cut,Wadim
54,02.07.2015 16:42:52:850,-5539.0,14068.0,-21504.0,89.34,-84.68,-0.31,0.0,0.0,0.0,29.0,Upper Cut,Wadim
55,02.07.2015 16:42:52:862,-4700.0,9493.0,-23130.0,88.89,-88.39,0.86,0.0,0.0,0.0,23.0,Upper Cut,Wadim
56,02.07.2015 16:42:52:878,-3069.0,5331.0,-23003.0,88.29,-87.14,2.07,0.0,0.0,0.0,32.0,Upper Cut,Wadim
57,02.07.2015 16:42:52:891,-1332.0,2066.0,-21763.0,87.48,-84.26,3.37,0.0,0.0,0.0,30.0,Upper Cut,Wadim
58,02.07.2015 16:42:52:907,38.0,-860.0,-19073.0,86.58,-81.06,4.73,0.0,0.0,0.0,16.0,Upper Cut,Wadim
59,02.07.2015 16:42:52:923,186.0,-1560.0,-18158.0,85.72,-78.16,5.83,0.0,0.0,0.0,14.0,Upper Cut,Wadim
60,02.07.2015 16:42:52:936,717.0,-1895.0,-15850.0,84.75,-76.93,6.82,0.0,0.0,0.0,7.0,Upper Cut,Wadim
61,02.07.2015 16:42:52:952,544.0,-2384.0,-12766.0,83.72,-76.0,7.73,0.0,0.0,0.0,12.0,Upper Cut,Wadim
62,02.07.2015 16:42:52:968,-550.0,-2560.0,-10738.0,82.97,-75.09,8.31,0.0,0.0,0.0,7.0,Upper Cut,Wadim
63,02.07.2015 16:42:52:981,-1593.0,-2648.0,-9160.0,82.6,-74.56,8.57,0.0,0.0,0.0,7.0,Upper Cut,Wadim
64,02.07.2015 16:42:52:997,-2046.0,-2619.0,-7449.0,82.38,-74.33,8.75,0.0,0.0,0.0,17.0,Upper Cut,Wadim
65,02.07.2015 16:42:53:13,-1898.0,-2401.0,-5658.0,82.15,-74.28,8.95,0.0,0.0,0.0,16.0,Upper Cut,Wadim
66,02.07.2015 16:42:53:26,-1444.0,-1824.0,-4273.0,81.91,-74.31,9.18,0.0,0.0,0.0,5.0,Upper Cut,Wadim
67,02.07.2015 16:42:53:42,-1257.0,-1202.0,-3099.0,81.67,-74.46,9.35,0.0,0.0,0.0,3.0,Upper Cut,Wadim
68,02.07.2015 16:42:53:58,-1741.0,-743.0,-2333.0,81.66,-74.69,9.28,0.0,0.0,0.0,2.0,Upper Cut,Wadim
69,02.07.2015 16:42:53:71,-2359.0,-387.0,-2271.0,82.02,-74.94,8.9,0.0,0.0,0.0,2.0,Upper Cut,Wadim
