Position,Time,ACCX,ACCY,ACCZ,GyrY,GyrP,GyrR,Fsr0,Fsr1,Fsr2,Fsr3,Class,Person
0,24.06.2015 21:17:11:246,426.0,-1407.0,-177.0,-10.97,14.15,74.18,0.0,0.0,0.0,0.0,Punch,Guido
1,24.06.2015 21:17:11:256,433.0,-1383.0,-182.0,-10.99,14.17,74.17,0.0,0.0,0.0,0.0,Punch,Guido
2,24.06.2015 21:17:11:266,462.0,-1332.0,-150.0,-10.99,14.16,74.19,0.0,0.0,0.0,0.0,Punch,Guido
3,24.06.2015 21:17:11:276,487.0,-1263.0,-120.0,-10.98,14.14,74.22,0.0,0.0,0.0,0.0,Punch,Guido
4,24.06.2015 21:17:11:286,488.0,-1161.0,-94.0,-10.96,14.12,74.24,0.0,0.0,0.0,0.0,Punch,Guido
5,24.06.2015 21:17:11:296,465.0,-1040.0,-87.0,-10.93,14.08,74.27,0.0,0.0,0.0,0.0,Punch,Guido
6,24.06.2015 21:17:11:306,412.0,-988.0,-77.0,-10.91,14.04,74.32,0.0,0.0,0.0,0.0,Punch,Guido
7,24.06.2015 21:17:11:316,369.0,-993.0,-57.0,-10.86,13.97,74.37,0.0,0.0,0.0,0.0,Punch,Guido
8,24.06.2015 21:17:11:326,329.0,-1026.0,-11.0,-10.82,13.91,74.41,0.0,0.0,0.0,0.0,Punch,Guido
9,24.06.2015 21:17:11:336,292.0,-1051.0,56.0,-10.76,13.85,74.44,0.0,0.0,0.0,0.0,Punch,Guido
10,24.06.2015 21:17:11:346,251.0,-1067.0,105.0,-10.71,13.81,74.45,0.0,0.0,0.0,0.0,Punch,Guido
11,24.06.2015 21:17:11:356,218.0,-1079.0,151.0,-10.68,13.79,74.44,0.0,0.0,0.0,0.0,Punch,Guido
12,24.06.2015 21:17:11:366,176.0,-1097.0,153.0,-10.69,13.81,74.39,0.0,0.0,0.0,0.0,Punch,Guido
13,24.06.2015 21:17:11:376,149.0,-1107.0,113.0,-10.7,13.84,74.34,0.0,0.0,0.0,0.0,Punch,Guido
14,24.06.2015 21:17:11:386,152.0,-1136.0,85.0,-10.74,13.88,74.28,0.0,0.0,0.0,0.0,Punch,Guido
15,24.06.2015 21:17:11:396,168.0,-1147.0,50.0,-10.78,13.92,74.21,0.0,0.0,0.0,0.0,Punch,Guido
16,24.06.2015 21:17:11:406,189.0,-1197.0,16.0,-10.84,13.97,74.15,0.0,0.0,0.0,0.0,Punch,Guido
17,24.06.2015 21:17:11:416,216.0,-1286.0,-5.0,-10.89,14.03,74.08,0.0,0.0,0.0,0.0,Punch,Guido
18,24.06.2015 21:17:11:426,218.0,-1399.0,-52.0,-10.94,14.09,74.0,0.0,0.0,0.0,0.0,Punch,Guido
19,24.06.2015 21:17:11:436,230.0,-1434.0,-142.0,-10.98,14.14,73.93,0.0,0.0,0.0,0.0,Punch,Guido
20,24.06.2015 21:17:11:446,266.0,-1447.0,-230.0,-11.01,14.18,73.87,0.0,0.0,0.0,0.0,Punch,Guido
21,24.06.2015 21:17:11:456,318.0,-1467.0,-268.0,-11.05,14.22,73.8,0.0,0.0,0.0,0.0,Punch,Guido
22,24.06.2015 21:17:11:466,305.0,-1419.0,-329.0,-11.08,14.26,73.74,0.0,0.0,0.0,0.0,Punch,Guido
23,24.06.2015 21:17:11:476,258.0,-1360.0,-422.0,-11.07,14.25,73.73,0.0,0.0,0.0,0.0,Punch,Guido
24,24.06.2015 21:17:11:486,293.0,-1349.0,-449.0,-11.03,14.2,73.75,0.0,0.0,0.0,0.0,Punch,Guido
25,24.06.2015 21:17:11:496,367.0,-1386.0,-458.0,-10.99,14.15,73.75,0.0,0.0,0.0,0.0,Punch,Guido
26,24.06.2015 21:17:11:506,424.0,-1415.0,-490.0,-10.93,14.11,73.76,0.0,0.0,0.0,0.0,Punch,Guido
27,24.06.2015 21:17:11:516,477.0,-1395.0,-499.0,-10.84,14.04,73.77,0.0,0.0,0.0,0.0,Punch,Guido
28,24.06.2015 21:17:11:526,527.0,-1409.0,-492.0,-10.74,13.98,73.78,0.0,0.0,0.0,0.0,Punch,Guido
29,24.06.2015 21:17:11:536,639.0,-1353.0,-470.0,-10.61,13.92,73.77,0.0,0.0,0.0,0.0,Punch,Guido
30,24.06.2015 21:17:11:546,728.0,-1222.0,-518.0,-10.47,13.84,73.77,0.0,0.0,0.0,0.0,Punch,Guido
31,24.06.2015 21:17:11:556,808.0,-1104.0,-589.0,-10.28,13.72,73.81,0.0,0.0,0.0,0.0,Punch,Guido
32,24.06.2015 21:17:11:566,935.0,-1017.0,-578.0,-10.06,13.58,73.86,0.0,0.0,0.0,0.0,Punch,Guido
33,24.06.2015 21:17:11:576,1063.0,-984.0,-534.0,-9.84,13.47,73.86,0.0,0.0,0.0,0.0,Punch,Guido
34,24.06.2015 21:17:11:586,1177.0,-938.0,-466.0,-9.62,13.39,73.83,0.0,0.0,0.0,0.0,Punch,Guido
35,24.06.2015 21:17:11:596,1310.0,-828.0,-324.0,-9.42,13.36,73.76,0.0,0.0,0.0,0.0,Punch,Guido
36,24.06.2015 21:17:11:606,1467.0,-493.0,-129.0,-9.27,13.41,73.63,0.0,0.0,0.0,0.0,Punch,Guido
37,24.06.2015 21:17:11:616,1630.0,-42.0,195.0,-9.16,13.51,73.47,0.0,0.0,0.0,0.0,Punch,Guido
38,24.06.2015 21:17:11:626,1880.0,363.0,758.0,-9.14,13.76,73.18,0.0,0.0,0.0,0.0,Punch,Guido
39,24.06.2015 21:17:11:636,2303.0,797.0,1591.0,-9.28,14.26,72.62,0.0,0.0,0.0,0.0,Punch,Guido
40,24.06.2015 21:17:11:646,2868.0,1401.0,2701.0,-9.68,15.1,71.78,0.0,0.0,0.0,0.0,Punch,Guido
41,24.06.2015 21:17:11:656,3563.0,1969.0,3968.0,-10.45,16.38,70.58,0.0,0.0,0.0,0.0,Punch,Guido
42,24.06.2015 21:17:11:666,4008.0,2873.0,5517.0,-11.55,18.08,69.08,0.0,0.0,0.0,0.0,Punch,Guido
43,24.06.2015 21:17:11:676,4132.0,4184.0,6532.0,-12.87,20.02,67.44,0.0,0.0,0.0,0.0,Punch,Guido
44,24.06.2015 21:17:11:686,4069.0,5861.0,6839.0,-14.53,22.2,65.75,0.0,0.0,0.0,0.0,Punch,Guido
45,24.06.2015 21:17:11:696,3865.0,8181.0,6473.0,-16.82,24.52,64.04,0.0,0.0,0.0,0.0,Punch,Guido
46,24.06.2015 21:17:11:706,3794.0,11464.0,5474.0,-20.37,26.83,62.47,0.0,0.0,0.0,0.0,Punch,Guido
47,24.06.2015 21:17:11:716,3502.0,14776.0,4317.0,-25.65,28.84,61.03,0.0,0.0,0.0,0.0,Punch,Guido
48,24.06.2015 21:17:11:726,2751.0,17223.0,3258.0,-32.1,30.51,59.47,0.0,0.0,0.0,0.0,Punch,Guido
49,24.06.2015 21:17:11:736,1839.0,17897.0,2534.0,-39.12,32.12,57.58,0.0,0.0,0.0,0.0,Punch,Guido
